,Skin Tone,Outfit,Nose,Mouth,Hand,Hair Front,Hair Color,Hair Back,Eyes,Eyebrows,Eye Color,Clip Accessory,Background,Weapon,Head Accessory,Face Accessory,Appendage,Skin Marking,Ears,Legendary,Rarity score,Token Id
9135,Dark,Hoodie Jacket,Base,Ohh,None,Assymetrical,Orange,Spiky Long,Upturned Wink,Neutral,Gray,None,Yellow Purple,None,Red Beret,None,None,None,None,None,12.79585670143948,9135
9136,Neutral,Cross Crop Top,Base,Grin,None,Messy Layered,Chestnut,Wavy Short,Upturned,Neutral,Lilac,Red Hair Clip,Blue,None,None,None,None,None,None,None,9.317875808876153,9136
9137,Tan,Red Mech Suit,Base,Slightly Open,None,Curtain Bangs,Rose,Spiky Long,Hooded,Neutral,Yellow,None,Blue Orange Lilac Green,None,Blue Mini Horn,Thin Rectangle Glasses,None,None,None,None,22.762557554778564,9137
9138,Warm,Blue Half Sleeve,Base,Smile,None,Short Braid,Wine Red,Wavy Long,Pointy,Neutral,Black,None,Yellow Blue,None,None,None,None,None,None,None,7.245783780680673,9138
9139,Warm,Overalls,Base,Wide Open,None,Messy Layered,Chestnut,Spiky Long,Pointy,Neutral,Gray,None,Green,None,Black Bunny Headband,None,None,None,None,None,12.167211392643981,9139
9140,Neutral,Viper Jacket,Base,Neutral,None,Hime,Gray,Straight Medium,Almond,Neutral,Blue,Double Silver Hair Clip,Yellow Blue,Red Silver Katana,None,None,Bat Wings,None,None,None,34.228338374315314,9140
9141,Bright,Dune Duchess,Base,Ohh,None,Short Parted,Orange,Messy Long,Hooded,Neutral,Black,Black X,Blue Yellow,Obsidian Staff,Large Ears,None,None,None,None,None,35.389810554313975,9141
9142,Neutral,Blue Lotus Dress,Base,Slightly Open,None,Round,Orange,Wide Wavy Long,Hooded,Neutral,Brown,None,Blue Orange Lilac Green,Red Silver Katana,Little Black Gold Hat,None,None,None,Elf,None,32.01711122632238,9142
9143,Warm,Businesswoman,Base,Happy,None,Round,Raven,Messy Long,Almond,Neutral,Black,None,Yellow,None,Pointed Bow,None,None,None,None,None,11.777087378361276,9143
9144,Warm,Seitokai,Base,Neutral,None,Arched Parted Bangs,Midnight Blue,Short,Pointy,Neutral,Green,None,Gray Purple,None,Pointed Bow,None,None,None,None,None,11.769626086984749,9144
9145,Dark,Royal,Base,Laugh,Wave,Feathered Fringe,Raven,Short,Hooded,Neutral,Yellow,Daisy,Blue Red,None,Long Cat Ears,Tactical Eye Patch,Succubus Tail,None,None,None,57.900620522079,9145
9146,Neutral,Egirl,Base,Ohh,None,Straight Parted,Midnight Blue,Wide Pig Tails,Almond,Neutral,Gray,Red Hair Clip,Yellow Blue,None,None,None,Succubus Tail,None,None,None,21.96863994961961,9146
9147,Neutral,Ironguard,Base,Wide Open,None,Assymetrical,Emerald,Short,Almond,Neutral,Brown,None,Dark Blue,None,Bat Horns,Tactical Eye Patch,None,None,None,None,14.263286724534382,9147
9148,Tan,Azure Adventurer,Base,Fang,None,Peek-A-Bang,Honey,Wavy Long,Upturned,Neutral,Lilac,Three Stars,Blue,None,Pointed Bow,Red Rectangle Glasses,None,None,None,None,29.219658676520798,9148
9149,Neutral,Egirl,Base,Open,None,Short Messy,Emerald,Wavy Long,Round,Neutral,Brown,None,Purple,None,Newsboy Cap,Red Rectangle Glasses,None,None,None,None,13.50853480353272,9149
9150,Neutral,Viper Jacket,Base,Smile,None,Hime,Bubblegum,Low Wavy Twintails,Upturned,Neutral,Black,None,Yellow,None,Little Black Gold Hat,Circle Glasses,None,None,None,None,12.48830309840772,9150
9151,Neutral,Striped Jacket,Base,Wide Open,None,Short Braid,Azure,Medium with Ribbon,Almond,Neutral,Green,None,Blue Yellow,None,Top Hat,Silver Bottom Frame,Bat Wings,None,None,None,26.59705270431581,9151
9152,Neutral,Businesswoman,Base,Grin,None,Peek-A-Bang,Caramel,High Messy Twintails,Round,Neutral,Brown,None,Blue,None,Ruffles,None,None,None,None,None,5.763429250502865,9152
9153,Tan,Maiden,Base,Neutral,None,Assymetrical,Sky Blue,Straight with Ribbon,Almond,Neutral,Purple,Black Diamond Stars,Yellow Purple,None,Green Crystal Horns,None,None,None,None,None,21.731913057091834,9153
9154,Neutral,Barmaid,Base,Wide Open,None,Puff,Strawberry,Pig Tails,Pointy,Neutral,Blue,None,Blue Red,None,None,None,None,Beauty Mark Left Cheek,None,None,13.559301563966446,9154
9155,Dark,Magical Girl,Base,Fang,None,Choppy Hime,Bubblegum,High Wavy Twintails,Almond,Neutral,Red,Lilac Bow-Tie,Blue Orange Lilac Green,None,None,None,None,None,None,None,17.26689191039891,9155
9156,Neutral,Egirl,Base,Shouting,None,Bedhead,Emerald,Round Bob,Upturned,Neutral,Gray,None,Green,None,None,Pilot Sunglasses,None,None,None,None,8.656163542279456,9156
9157,Dark,Blue Half Sleeve,Base,Happy,None,Short Parted,Caramel,Wide Wavy Long,Almond,Neutral,Purple,Strawberry,Gray Yellow,Axe,None,None,None,None,None,None,29.7175218760091,9157
9158,Neutral,White Wave Qipao,Base,Grin,None,Arched Parted Bangs,Honey,Low Wavy Twintails,Upturned,Neutral,Green,None,Green,Blue Silver Katana,Broken Horns,None,None,None,None,None,17.823421307509733,9158
9159,Tan,Pirate,Base,Cat,None,Short Messy,Violet,Voluminous Medium,Upturned,Neutral,Purple,Black Diamond Stars,Blue Orange Lilac Green,None,None,None,None,None,None,None,16.653215119381642,9159
9160,Neutral,Iron Harness,Base,Ohh,None,Curl,Azure,Pig Tails,Upturned,Neutral,Purple,None,Gray Yellow,Red Gold Katana,White Witch Hat,None,None,None,None,None,19.028189293412318,9160
9161,Neutral,Blue Space Monk Outfit,Base,Speaking,None,Short Braid,Midnight Blue,Medium with Ribbon,Upturned Wink,Neutral,Blue,None,Blue Red,None,Black Witch Hat,Thin Rectangle Glasses,None,None,None,None,13.065954212396061,9161
9162,Neutral,Overalls,Base,Grin,None,Wavy Parted,Black Turquoise,High Wavy Twintails,Almond,Neutral,Gray,Red Hair Clip,Blue Red,None,Nurse,None,None,None,None,None,13.787659401112984,9162
9163,Neutral,Lilac Rhapsody,Base,Grin,None,Curl,Ginger,Round Bob,Almond,Neutral,Black,None,Yellow,Savage Spear,Halo,None,None,None,Elf,None,31.88964218835233,9163
9164,Warm,Magic Apprentice,Base,Wide Open,None,Choppy Hime,Strawberry,Large Twin Braids,Upturned Wink,Neutral,Black,Red X,Yellow Blue,None,Top Hat,None,Cat Tail,None,None,None,33.53403188281032,9164
9165,Neutral,Apron,Base,Blackcurrent Jam Toast,None,Short Parted,Violet,Straight Medium,Upturned Wink,Neutral,Gray,None,Orange Yellow,None,Little Black Gold Hat,None,None,None,None,None,5.953976131770194,9165
9166,Warm,White Hoodie,Base,Ohh,None,Comb Over,Orange,Short,Upturned,Neutral,Lilac,None,Purple,None,Red Beret,Circle Glasses,Cat Tail,None,None,None,33.24143899609453,9166
9167,Neutral,Cabernet,Base,Ohh,None,Comb Over,Ash,Wavy Long,Round,Neutral,Blue,None,Yellow,Red Silver Katana,Little Black Gold Hat,None,None,None,None,None,18.432563536146045,9167
9168,Dark,Blackbird,Base,Shouting,None,Assymetrical,Lilac,Pig Tails,Hooded,Neutral,Yellow,Gold Flower,Yellow Blue,None,Black Chinese Hat,None,None,None,None,None,23.37174690078941,9168
9169,Neutral,Silver Puffer Down,Base,Cat,None,Wavy Parted,Ginger,Medium with Ribbon,Pointy,Neutral,Gray,Three Stars,Gray Purple,None,None,None,None,None,None,None,8.351628810582762,9169
9170,Warm,Blue Rhapsody,Base,Cat,None,Assymetrical,Midnight Blue,Pig Tails,Almond,Neutral,Purple,None,Blue Orange Lilac Green,None,Little Black Gold Hat,Evil Eye,None,None,None,None,20.96365564089229,9170
9171,Warm,Novice Adventurer,Base,Fang,None,Wavy Parted,Ginger,Messy Long,Pointy,Neutral,Lilac,None,Gray Yellow,None,Pirate Hat,None,None,Beauty Mark Kin,None,None,26.394540129783923,9171
9172,Neutral,Magister,Base,Eyetooth,None,Arched Parted Bangs,Midnight Blue,Straight with Ribbon,Upturned,Neutral,Gray,None,Gray Yellow,None,Bat Horns,None,Bat Wings,None,None,None,18.38302183184368,9172
9173,Neutral,Overalls,Base,Blackcurrent Jam Toast,None,Comb Over,Scarlet,Straight with Ribbon,Upturned,Neutral,Gray,Three Stars,Green,Red Silver Katana,None,None,Bat Wings,None,None,None,35.03994844104987,9173
9174,Warm,Blue Lotus Dress,Base,Shouting,Phone,Choppy Hime,Scarlet,Straight with Ribbon,Hooded,Neutral,Green,None,Blue Yellow,Red Gold Katana,Onion Horns,Nose Piercing,None,None,Elf,None,60.23570003645281,9174
9175,Neutral,Pirate,Base,Smile,None,Puff,Dirty Blonde,Medium with Ribbon,Upturned,Neutral,Lilac,None,Gray Purple,None,None,Bandage,None,None,None,None,9.424428483425132,9175
9176,Neutral,Priestess,Base,Hair Band,None,Peek-A-Bang,Honey,Voluminous Medium,Round,Neutral,Black,Black Diamond Stars,Gray Yellow,None,Bat Horns,Tactical Eye Patch,None,None,None,None,21.803898532549326,9176
9177,Neutral,White Cutout Top,Base,Grin,None,Wavy Parted,Strawberry,Short Bob,Upturned Wink,Neutral,Lilac,Three Stars,Yellow Blue,None,None,None,Cat Tail,None,None,None,22.38722943496672,9177
9178,Neutral,Vested Businesswoman,Base,Open,None,Curl,Gray,Medium with Ribbon,Upturned,Neutral,Brown,None,Green,None,Newsboy Cap,Red Rectangle Glasses,None,None,None,None,12.953360023467816,9178
9179,Neutral,Sherpa Jacket,Base,Grin,None,Short Braid,Caramel,Wide Pig Tails,Upturned Wink,Neutral,Brown,Daisy,Blue Orange Lilac Green,Savage Spear,Ruffles,None,None,None,None,None,26.231076182062345,9179
9180,Neutral,Iron Harness,Base,Laugh,None,Bedhead,Orange,Short Bob,Down Turned,Neutral,Yellow,None,Yellow,None,None,None,None,None,None,None,2.1366801514031435,9180
9181,Dark,Ying Yang Dress,Base,Hay,Peace,Oujo Curls,Strawberry,Pig Tails,Almond,Neutral,Blue,Red X,Yellow Purple,None,Blue Crystal Horns,None,None,None,None,None,35.488754843825824,9181
9182,Dark,Cabernet,Base,Speaking,None,Bedhead,Azure,Spiky Long,Down Turned,Neutral,Green,None,Yellow Purple,None,None,None,None,None,None,None,8.539136851677947,9182
9183,Neutral,Gold Space Monk Outfit,Base,Shouting,None,Assymetrical,Rose,High Wavy Twintails,Round,Neutral,Green,Daisy,Green Yellow,None,Red Mech Cat Ears,Evil Eye,None,None,None,None,22.59460242815105,9183
9184,Tan,Turquoise Night Dress,Base,Grin,None,Peek-A-Bang,Violet,Short,Upturned Wink,Neutral,Brown,Three Stars,Green,None,White Bunny Headband,None,None,None,None,None,20.76870987656025,9184
9185,Tan,Magic Apprentice,Base,Grin,None,Messy Fringe,Orange,Short,Down Turned,Neutral,Black,None,Gray Yellow,None,None,Circle Glasses,None,None,None,None,15.716905607098383,9185
9186,Neutral,Black Wave Qipao,Base,Shouting,Phone,Straight Parted,Ginger,Messy Bob,Upturned Wink,Neutral,Purple,Angry Vein,Yellow Purple,None,Pink Bunny Headband,Bandage,None,None,None,None,36.17130861559199,9186
9187,Neutral,Cross Crop Top,Base,Eyetooth,None,Curl,Strawberry,Wavy Short,Round,Neutral,Gray,Strawberry,Blue Red,None,Newsboy Cap,None,None,None,None,None,14.03222326015388,9187
9188,Tan,Businesswoman,Base,Open,None,Assymetrical,Orange,Flared Short,Round,Neutral,Black,Three Stars,Yellow Blue,None,None,None,None,None,None,None,16.648708927793965,9188
9189,Tan,Priestess,Base,Open,None,Short Parted,Rose,Spiky Long,Down Turned,Neutral,Purple,None,Green Yellow,None,Red Beret,Red Rectangle Glasses,None,None,None,None,22.036342421070547,9189
9190,Bright,Blue Star Yukata,Base,Egg Toast,None,Arched Parted Bangs,Emerald,Messy Long,Almond,Neutral,Gray,None,Dark Blue,None,None,None,None,None,None,None,10.447789095726444,9190
9191,Neutral,Red Hoodie,Base,Grin,None,Wavy Parted,Sky Blue,Wavy Short,Hooded,Neutral,Blue,Daisy,Yellow,None,Bunny Ears,Pixel Glasses,None,None,None,None,22.246547565718565,9191
9192,Neutral,Dark Bare Shoulder School Uniform,Base,Smile,None,Assymetrical,Lime,Pig Tails,Upturned Wink,Neutral,Brown,None,Blue Orange Lilac Green,None,Black Beret,None,None,None,None,None,5.353800659785264,9192
9193,Neutral,Red Axolotl T-Shirt,Base,Speaking,Wave,Comb Over,Midnight Blue,Wide Pig Tails,Down Turned,Neutral,Yellow,Three Stars,Blue Yellow,Red Gold Katana,None,Bandage,Bat Wings,None,None,None,57.39792264440028,9193
9194,Tan,Turquoise Hoodie,Base,Grin,None,Bedhead,Raven,Wide Pig Tails,Down Turned,Neutral,Black,None,Green Yellow,None,Bull Horns,Thin Rectangle Glasses,None,None,None,None,20.953082702163968,9194
9195,Neutral,White T-Shirt,Base,Slightly Open,None,Wavy Parted,Black Turquoise,Large Twin Braids,Hooded,Neutral,Gray,None,Blue Yellow,None,Red Mini Horn,None,Bat Wings,None,None,None,19.313211632068047,9195
9196,Tan,Frock Coat,Base,Fang,None,Wavy Parted,Lilac,Wide Long,Upturned,Neutral,Lilac,Red Gem,Yellow Purple,None,None,Tactical Eye Patch,None,None,None,None,25.192945937365153,9196
9197,Neutral,Vierge,Base,Laugh,None,Messy Layered,Lime,Short,Round,Neutral,Blue,Three Stars,Blue Orange Lilac Green,None,None,None,None,None,None,None,8.971255565746409,9197
9198,Bright,White Blouse,Base,Slightly Open,None,Assymetrical,Scarlet,High Wavy Twintails,Pointy,Neutral,Red,Black X,Purple,None,Cat Ears,Red Rectangle Glasses,Cat Tail,Gray Lotus,None,None,57.05320881754498,9198
9199,Dark,Striped Jacket,Base,Cat,None,Layered Long,Raven,Straight with Ribbon,Upturned Wink,Neutral,Red,None,Purple,None,None,Thin Rectangle Glasses,None,None,None,None,16.1776187419014,9199
9200,Neutral,White T-Shirt,Base,Pocky,None,Messy Layered,Wine Red,Low Wavy Twintails,Round,Neutral,Blue,None,Blue Red,None,None,None,None,None,None,None,1.5845449719629885,9200
9201,Neutral,Frock Coat,Base,Speaking,None,Wavy Parted,Dirty Blonde,Medium with Ribbon,Upturned Wink,Neutral,Lilac,None,Green,None,White Witch Hat,None,None,None,None,None,6.314114953490532,9201
9202,Neutral,Businesswoman,Base,Eyetooth,Peace,Feathered Fringe,Scarlet,Wavy Long,Round,Neutral,Green,None,Green,None,Bat Horns,None,None,None,None,None,19.4302584212775,9202
9203,Neutral,Black Wings Qipao,Base,Ohh,None,Layered Long,Black Turquoise,Medium with Ribbon,Down Turned,Neutral,Black,Black Diamond Stars,Green,None,Blue Crystal Horns,None,Succubus Tail,None,None,None,27.374203940615622,9203
9204,Neutral,Seitokai,Base,Open,None,Short Parted,Rose,Medium with Ribbon,Almond,Neutral,Green,None,Blue Red,None,Newsboy Cap,None,None,None,None,None,5.53084336935777,9204
9205,Tan,Hoodie Jacket,Base,Fang,None,Layered Long,Orange,High Messy Twintails,Round,Neutral,Yellow,None,Purple,None,Cat Ears,Rose,None,None,None,None,23.05215542623118,9205
9206,Neutral,Azure Adventurer,Base,Happy,None,Wavy Parted,Ginger,Messy Long,Pointy,Neutral,Lilac,None,Yellow,None,None,None,None,None,None,None,1.1374160067182526,9206
9207,Warm,White T-Shirt,Base,Grin,None,Oujo Curls,Ginger,Large Twin Braids,Down Turned,Neutral,Black,None,Yellow Blue,None,Mini Top Hat,Nose Piercing,None,None,None,None,20.70404101507296,9207
9208,Dark,Blue Pullover,Base,Blackcurrent Jam Toast,None,Comb Over,Wine Red,Medium with Ribbon,Round,Neutral,Blue,None,Blue Yellow,None,Onion Horns,Eye Patch,None,None,None,None,22.14145985532043,9208
9209,Neutral,Sweater Vest,Base,Speaking,None,Choppy Hime,Lime,High Messy Twintails,Almond,Neutral,Blue,None,Blue,None,None,Thin Rectangle Glasses,None,None,None,None,7.803888902090722,9209
9210,Neutral,White Wave Qipao,Base,Grin,None,Arched Parted Bangs,Chestnut,Voluminous Medium,Upturned Wink,Neutral,Black,None,Yellow Blue,None,None,None,Succubus Tail,None,None,None,13.50977232192731,9210
9211,Dark,Black Wave Qipao,Base,Smile,None,Oujo Curls,Lilac,Voluminous Medium,Pointy,Neutral,Blue,None,Green Yellow,None,None,None,None,None,None,None,7.995994979761739,9211
9212,Neutral,Novice Adventurer,Base,Speaking,None,Messy Layered,Chestnut,Large Twin Braids,Pointy,Neutral,Brown,None,Blue Yellow,None,Bull Horns,Silk Eye Patch,None,None,None,None,13.250499941018445,9212
9213,Neutral,Vierge,Base,Ohh,None,Short Messy,Midnight Blue,Messy Bob,Upturned,Neutral,Lilac,Daisy,Yellow Blue,Sickle,Green Crystal Horns,Thin Rectangle Glasses,None,None,None,None,34.806227498187106,9213
9214,Tan,Blue Half Sleeve,Base,Open,Phone,Short Parted,Gray,Wide Wavy Long,Hooded,Neutral,Blue,Daisy,Blue Orange Lilac Green,Axe,Bull Horns,Circle Glasses,None,None,None,None,54.85122306315616,9214
9215,Neutral,Ace of Spades,Base,Slightly Open,None,Arched Parted Bangs,Azure,Straight with Ribbon,Upturned Wink,Neutral,Brown,Big Star,Blue,None,Large Ears,None,None,None,None,None,13.492118462707298,9215
9216,Neutral,Lilac Plug Suit,Base,Open,None,Bedhead,Azure,High Wavy Twintails,Round,Neutral,Gray,Red Hair Clip,Dark Blue,None,None,None,None,None,None,None,10.46566871095226,9216
9217,Neutral,Lilac Rhapsody,Base,Neutral,None,Messy Layered,Violet,Messy Long,Upturned,Neutral,Black,Double Silver Hair Clip,Gray Purple,None,None,None,None,Beauty Mark Left Cheek,None,None,21.544057255375122,9217
9218,Tan,White Tank Top,Base,Laugh,Wave,Bedhead,Caramel,Wide Long,Upturned,Neutral,Red,None,Blue Orange Lilac Green,None,None,Circle Glasses,None,Beauty Mark Left Cheek,None,None,42.69945573417231,9218
9219,Warm,White T-Shirt,Base,Slightly Open,None,Feathered Fringe,Wine Red,High Wavy Twintails,Almond,Neutral,Gray,Black Diamond Stars,Blue Orange Lilac Green,None,Pointed Bow,Circle Glasses,None,None,None,None,27.191267832515482,9219
9220,Dark,White Tank Top,Base,Shouting,None,Comb Over,Gray,Straight with Ribbon,Almond,Neutral,Gray,None,Blue Red,None,Mini Top Hat,None,None,None,None,None,13.11544788237407,9220
9221,Warm,Cadet Uniform,Base,Wide Open,None,Round,Orange,Pig Tails,Down Turned,Neutral,Yellow,None,Blue,None,Black Witch Hat,Silver Bottom Frame,None,None,None,None,21.670288905986204,9221
9222,Neutral,Priestess,Base,Neutral,None,Messy Fringe,Honey,Wavy Long,Hooded,Neutral,Yellow,Black Diamond Stars,Gray Purple,None,Owl Ears,Evil Eye,None,None,None,None,23.278751547874343,9222
9223,Neutral,Turquoise Night Dress,Base,Smile,None,Parted Fringe,Electric Blue,High Messy Twintails,Pointy,Neutral,Purple,Pearly Star,Blue Yellow,None,None,None,None,None,Elf,None,23.23488288890855,9223
9224,Neutral,Blue Silver Lines Dress,Base,Shouting,Phone,Arched Parted Bangs,Ginger,Straight Long,Upturned,Neutral,Purple,Black X,Blue Orange Lilac Green,None,Bull Horns,Red Rectangle Glasses,None,Gray Lotus,None,None,48.620285153976816,9224
9225,Dark,Viper Translucent,Base,Smile,None,Parted Fringe,Honey,Round Bob,Upturned,Neutral,Lilac,Big Star,Yellow,None,None,Circle Glasses,None,None,None,None,24.379824853266243,9225
9226,Neutral,Red Hoodie,Base,Eyetooth,None,Messy Fringe,Dirty Blonde,Round Bob,Down Turned,Neutral,Green,Three Stars,Purple,None,Onion Horns,Nose Piercing,Dragon Wings,None,None,None,35.35075234542806,9226
9227,Neutral,Sweater Vest,Base,Ohh,None,Comb Over,Ginger,Straight with Ribbon,Almond,Neutral,Green,None,Yellow Purple,None,Black Beret,None,None,None,None,None,5.224751852219655,9227
9228,Neutral,Vierge,Base,Happy,None,Short Braid,Black Turquoise,Round Bob,Round,Neutral,Green,Gold Flower,Blue Orange Lilac Green,None,None,None,None,Beauty Mark Kin,None,None,22.481760727842172,9228
9229,Dark,White Hoodie,Base,Speaking,None,Layered Long,Ginger,Wide Wavy Long,Down Turned,Neutral,Yellow,None,Gray Purple,None,Mini Top Hat,None,None,None,None,None,14.735884174454453,9229
9230,Neutral,Blue Half Sleeve,Base,Hair Band,None,Short Parted,Black Turquoise,Round Bob,Round,Neutral,Black,Black Diamond Stars,Green,None,None,Bandage,None,None,None,None,16.98779583827857,9230
9231,Warm,Country Dress,Base,Neutral,None,Ear Tuck,Lime,Low Wavy Twintails,Almond,Neutral,Black,None,Green,None,None,Circle Glasses,None,None,None,None,14.294574743319565,9231
9232,Neutral,Dune Duchess,Base,Fang,None,Arched Parted Bangs,Midnight Blue,Wide Long,Pointy,Neutral,Red,Black X,Blue Orange Lilac Green,None,None,None,None,None,None,None,9.26690368120676,9232
9233,Neutral,White T-Shirt,Base,Neutral,None,Short Parted,Gray,Straight Long,Pointy,Neutral,Purple,Black X,Green Yellow,None,Nurse,Silk Eye Patch,None,None,None,None,22.494085286339953,9233
9234,Warm,Blue White Stripe Swimsuit,Base,Happy,None,Curtain Bangs,Scarlet,Messy Long,Pointy,Neutral,Blue,Black Diamond Stars,Blue,None,Owl Ears,None,None,Left Eye Burn Mark,None,None,33.6060063885193,9234
9235,Tan,Egirl,Base,Smile,None,Layered Long,Gray,Pig Tails,Upturned,Neutral,Green,Black X,Yellow Purple,Sickle,None,Red Rectangle Glasses,None,None,None,None,36.57778773189908,9235
9236,Neutral,Red Rhapsody,Base,Neutral,None,Layered Long,Electric Blue,Straight Medium,Down Turned,Neutral,Black,Three Stars,Yellow,Axe,Onion Horns,None,None,None,None,None,26.29255415166441,9236
9237,Neutral,NFTX Hoodie,Base,Fang,None,Parted Fringe,Gray,Straight Long,Pointy,Neutral,Brown,None,Blue,Red Gold Katana,Black Fox Mask,None,None,Left Eye Scar,None,None,31.546142897501483,9237
9238,Tan,Black Wave Qipao,Base,Fang,None,Comb Over,Dirty Blonde,Large Twin Braids,Upturned Wink,Neutral,Blue,None,Purple,None,Bull Horns,None,None,Beauty Mark Left Cheek,None,None,26.017995188449415,9238
