,Heart Number,Birthday,Headwear,Clothing,Eyes,Head,Fur,Nose Piercing,Haircut,Accessory,Earrings,Eyewear,Jewellery,Enhanced Background,Tattoos,Face Addition,Teeth,Implants,Handmade,Duotone,Gadget,Rarity score,Token Id
2243,576936800625,12/09,H Bandana (Black),Shirt with Pullover (Cheetah),Blue,Dopey,Brown,Ball Closure Ring (Gold),None,None,H Round Clip,Shutters (Black),None,None,None,None,None,None,None,None,None,42.9149522306869,2244
2244,013736812961,07/03,Poker Visor (Tropical Black),Essential Crewneck (Pistachio),Ultimate Grey,Bossy,Ultimate Grey,None,Braids,None,None,Retro Half Frame (Black / White),Icosphere Beads (Titanium),None,None,None,None,None,None,None,None,37.26907353457158,2245
2245,944236826941,27/04,Boonie (Woodland Camo),HAPE T-Shirt (Desert Storm),Peri Tone,Bullish,Computer Green,None,None,Backpack (Baby Blue),None,None,None,None,None,None,None,None,None,None,None,24.709540735626327,2246
2246,383136831624,31/03,Short Brim Baseball Cap (Black),Denim Set (Black / Lime),Computer Green,HAPE,Graphite,Ball Clicker (Titanium),Braids,None,HAPE Round Clip,None,None,None,None,None,None,None,None,None,None,30.783601423115748,2247
2247,775236848592,07/09,Baseball Hat (Illuminating),Essential Crewneck (Brown),Brown,Dopey,Yellow,None,Braids,None,None,None,Diamond Cuban Link (Gold),None,None,None,None,None,None,None,None,28.821505048193767,2248
2248,061236853990,03/08,Short Brim Baseball Cap (Black),Monster Crewneck (Black / Lime),Graphite,Happy,Baby Blue Leopard,None,None,None,None,Round Glasses (Black Clean),None,Bananas,None,None,None,None,None,None,None,33.752920129423075,2249
2249,183536866585,01/12,Skull Cap (Black on Black),Apelord T-Shirt (Black),Velvet Violet,HAPE,Pacific Pink,None,None,One Arm Backpack (Orange),Cross (Titanium),Visor with Laser,None,None,None,None,None,None,None,None,None,37.5579803727939,2250
2250,559736879437,06/09,Boonie (Snow Camo),Essential T-Shirt (Peri Waves),Zombie,HAPE,Desert Storm,None,None,None,None,Rimless (Gold),HAPE Cuban Link (Gold),None,Heart And Spade,None,None,None,None,None,None,37.07428838593714,2251
2251,688636882534,12/06,None,Bomber Jacket with Hoodie (Black / Orange),Blue,HAPE,Graphite,None,None,None,Diamond,None,None,None,None,None,None,None,None,None,None,11.200914566259272,2252
2252,185036893275,28/06,Panama (White),Plastic Jacket (Black),Pistachio,HAPE,Graphite,None,Braids,None,None,None,None,None,Outlaw,None,None,None,None,None,None,17.757725126612772,2253
2253,133336904453,04/03,Backwards Bandana (Velvet Violet),Embroidered Crewneck (Black),Dizzy,HAPE,Velvet Violet,Circular Barbel with Cones (Silver),None,None,H Round Clip,None,None,None,None,None,None,None,None,None,None,27.913708720667717,2254
2254,458436916601,01/07,Baseball Hat (White),Banana Crewneck (Pistachio),Graphite,HAPE,Desert Storm,Circular Barbel with Cones (Gold),None,None,None,None,HAPE Bricks (Gold),None,None,None,None,None,None,None,None,29.189745741041623,2255
2255,279702159601,04/07,Durag with Snapback (Orange / Black),Shirt with Vest (Black / Tiger Style),Champagne,HAPE,Ultimate Elephant,None,None,None,None,Racing Glasses (Black / Gold),None,None,Heart And Spade,None,None,None,None,Duotone,None,36.8936333955094,2256
2256,192506960548,08/02,None,Shirt (Dark Zebra),Lime,HAPE,Yellow Dust,None,None,None,None,Female Bug Eyes (Black),None,None,None,None,None,None,None,Duotone,None,24.417015298275096,2257
2257,378936946420,07/06,None,Shirt with Pullover (Black Red Camo),Ultimate Grey,Tired,Pacific Pink,None,Undercut,None,Cross (Gold),Classic Half Frame (Clear),None,None,99,None,None,Implants,None,None,None,60.642847910693916,2258
2258,464336959342,30/05,Panama (Yellow Dust),Banana Hoodie (Baby Blue),Baby Blue,HAPE,Ultimate Grey,None,Pigtails,None,None,Thick Frame (Black / Gold),None,None,None,None,None,None,None,None,None,19.667664188541142,2259
2259,354403944068,19/10,Skull Cap (Black on Black),Essential Crewneck (Graphite),Graphite,HAPE,Croc Green,None,None,None,HAPE Round Clip,Shutters (White),None,None,Cross,None,None,None,None,Duotone,None,47.502773238802234,2260
