,Theme,Asset,Rarity,Rarity score,Token Id
4619,Spacestation,BioFrame,None,7.253611528329619,4619
4620,Underworld,ShopSign,None,3.4763865659650244,4620
4621,Underworld,ShopSign,None,3.4763865659650244,4621
4622,Spacestation,Earth,None,4.546047905606616,4622
4623,Cyberpunk,Lanterns,None,0.33427123746773374,4623
4624,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4624
4625,Spacestation,Comet,None,4.562758308242018,4625
4626,Eastern Gem,Bridge,None,2.089167400469057,4626
4627,Underworld,BloodMoon,None,0.0,4627
4628,Underworld,BloodMoon,None,0.0,4628
4629,Fantasy,YggdrasilVenom,None,2.139307634622334,4629
4630,Fantasy,YggdrasilCrystals,None,2.089167400469057,4630
4631,Eastern Gem,Rainbow,None,2.2395881031578204,4631
4632,Fantasy,Yggdrasil,None,2.022313754702422,4632
4633,Spacestation,Earth,None,4.546047905606616,4633
4634,Eastern Gem,Rainbow,None,2.2395881031578204,4634
4635,Fantasy,YggdrasilCrystals,None,2.089167400469057,4635
4636,Cyberpunk,Lanterns,None,0.33427123746773374,4636
4637,Underworld,BloodMoon,None,0.0,4637
4638,Underworld,BooGhost1,None,5.649124032334166,4638
4639,Fantasy,YggdrasilVenom,None,2.139307634622334,4639
4640,Spacestation,SpaceChimp,None,7.370605408249531,4640
4641,Cyberpunk,Crane,None,3.1254109442756666,4641
4642,Underworld,BloodMoon,None,0.0,4642
4643,Underworld,ShopSign,Epic,94.53580369022593,4643
4644,Underworld,BloodMoon,None,0.0,4644
4645,Fantasy,Yggdrasil,None,2.022313754702422,4645
4646,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4646
4647,Underworld,BooGhost1,None,5.649124032334166,4647
4648,Fantasy,Yggdrasil,None,2.022313754702422,4648
4649,Eastern Gem,MoneyCat,None,8.022428453615726,4649
4650,Cyberpunk,Lanterns,None,0.33427123746773374,4650
4651,Underworld,BooGhost1,None,5.649124032334166,4651
4652,Cyberpunk,Crane,None,3.1254109442756666,4652
4653,Spacestation,ConstructionSite,None,4.211770650297435,4653
4654,Underworld,BloodMoon,None,0.0,4654
4655,Spacestation,ConstructionSite,None,4.211770650297435,4655
4656,Underworld,BooGhost2,None,6.802352429126818,4656
4657,Eastern Gem,Rainbow,None,2.2395881031578204,4657
4658,Fantasy,YggdrasilCrystals,None,2.089167400469057,4658
4659,Cyberpunk,Gator,None,5.699270284557822,4659
4660,Cyberpunk,Lanterns,None,0.33427123746773374,4660
4661,Underworld,ShopSign,None,3.4763865659650244,4661
4662,Cyberpunk,Crane,None,3.1254109442756666,4662
4663,Cyberpunk,Lanterns,None,0.33427123746773374,4663
4664,Eastern Gem,NinjaNoob,None,6.718782363112267,4664
4665,Spacestation,ConstructionSite,None,4.211770650297435,4665
4666,Cyberpunk,Lanterns,None,0.33427123746773374,4666
4667,Underworld,BooGhost2,None,6.802352429126818,4667
4668,Underworld,ShopSign,None,3.4763865659650244,4668
4669,Underworld,BooGhost1,None,5.649124032334166,4669
4670,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4670
4671,Cyberpunk,Crane,None,3.1254109442756666,4671
4672,Underworld,HangmanTree,None,7.888721162082457,4672
4673,Eastern Gem,Rainbow,None,2.2395881031578204,4673
4674,Fantasy,YggdrasilCrystals,None,2.089167400469057,4674
4675,Spacestation,Comet,None,4.562758308242018,4675
4676,Spacestation,DockingBay,None,6.100386140514923,4676
4677,Underworld,BloodMoon,None,0.0,4677
4678,Cyberpunk,Hazmat,None,6.6185049035547365,4678
4679,Fantasy,YggdrasilCrystals,None,2.089167400469057,4679
4680,Spacestation,LaserCanons,None,6.367800723238065,4680
4681,Spacestation,ConstructionSite,None,4.211770650297435,4681
4682,Underworld,BloodMoon,None,0.0,4682
4683,Fantasy,YggdrasilVenom,None,2.139307634622334,4683
4684,Eastern Gem,Bridge,None,2.089167400469057,4684
4685,Underworld,BooGhost2,None,6.802352429126818,4685
4686,Cyberpunk,Gator,None,5.699270284557822,4686
4687,Cyberpunk,Lanterns,None,0.33427123746773374,4687
4688,Cyberpunk,Gator,None,5.699270284557822,4688
4689,Underworld,ShopSign,None,3.4763865659650244,4689
4690,Underworld,BloodMoon,None,0.0,4690
4691,Cyberpunk,Lanterns,None,0.33427123746773374,4691
4692,Cyberpunk,Lanterns,None,0.33427123746773374,4692
4693,Underworld,BloodMoon,None,0.0,4693
4694,Spacestation,StormTrooper,None,8.08928209915343,4694
4695,Underworld,BloodMoon,None,0.0,4695
4696,Fantasy,Yggdrasil,None,2.022313754702422,4696
4697,Fantasy,YggdrasilVenom,None,2.139307634622334,4697
4698,Underworld,ShopSign,None,3.4763865659650244,4698
4699,Fantasy,YggdrasilCrystals,None,2.089167400469057,4699
4700,Cyberpunk,Crane,None,3.1254109442756666,4700
4701,Cyberpunk,Lanterns,None,0.33427123746773374,4701
4702,Spacestation,BioFrame,None,7.253611528329619,4702
4703,Spacestation,SpaceWalk,None,7.470885876785018,4703
4704,Underworld,BloodMoon,None,0.0,4704
4705,Spacestation,Comet,None,4.562758308242018,4705
4706,Underworld,ShopSign,None,3.4763865659650244,4706
4707,Underworld,BooGhost1,None,5.649124032334166,4707
4708,Spacestation,ConstructionSite,None,4.211770650297435,4708
4709,Cyberpunk,Crane,None,3.1254109442756666,4709
4710,Cyberpunk,Crane,None,3.1254109442756666,4710
4711,Fantasy,Yggdrasil,None,2.022313754702422,4711
4712,Underworld,ShopSign,None,3.4763865659650244,4712
4713,Fantasy,YggdrasilCrystals,None,2.089167400469057,4713
4714,Fantasy,YggdrasilVenom,None,2.139307634622334,4714
4715,Cyberpunk,Lanterns,None,0.33427123746773374,4715
4716,Cyberpunk,Crane,None,3.1254109442756666,4716
4717,Cyberpunk,Lanterns,None,0.33427123746773374,4717
4718,Spacestation,WcDonalds,None,8.055855276384579,4718
4719,Underworld,ShopSign,None,3.4763865659650244,4719
4720,Fantasy,YggdrasilVenom,None,2.139307634622334,4720
4721,Spacestation,Comet,None,4.562758308242018,4721
4722,Underworld,ShopSign,None,3.4763865659650244,4722
4723,Eastern Gem,Bridge,None,2.089167400469057,4723
4724,Cyberpunk,Lanterns,None,0.33427123746773374,4724
4725,Cyberpunk,Hazmat,None,6.6185049035547365,4725
4726,Fantasy,YggdrasilCrystals,None,2.089167400469057,4726
4727,Cyberpunk,Crane,None,3.1254109442756666,4727
4728,Eastern Gem,Bridge,None,2.089167400469057,4728
4729,Underworld,BloodMoon,None,0.0,4729
4730,Eastern Gem,Bridge,None,2.089167400469057,4730
4731,Spacestation,ConstructionSite,None,4.211770650297435,4731
4732,Cyberpunk,Lanterns,None,0.33427123746773374,4732
4733,Underworld,BooGhost1,None,5.649124032334166,4733
4734,Spacestation,Comet,None,4.562758308242018,4734
4735,Fantasy,Yggdrasil,None,2.022313754702422,4735
4736,Eastern Gem,Sandgarden,None,8.122708922036747,4736
4737,Eastern Gem,Rainbow,None,2.2395881031578204,4737
4738,Cyberpunk,Lanterns,None,0.33427123746773374,4738
4739,Cyberpunk,Tank,None,8.055855276499045,4739
4740,Cyberpunk,Crane,None,3.1254109442756666,4740
4741,Spacestation,Earth,None,4.546047905606616,4741
4742,Underworld,BloodMoon,None,0.0,4742
4743,Cyberpunk,Gator,None,5.699270284557822,4743
4744,Spacestation,Comet,None,4.562758308242018,4744
4745,Underworld,ShopSign,None,3.4763865659650244,4745
4746,Underworld,BloodMoon,None,0.0,4746
4747,Fantasy,YggdrasilCrystals,None,2.089167400469057,4747
4748,Spacestation,SpaceWalk,None,7.470885876785018,4748
4749,Fantasy,YggdrasilVenom,None,2.139307634622334,4749
4750,Underworld,ShopSign,None,3.4763865659650244,4750
4751,Underworld,BooGhost1,None,5.649124032334166,4751
4752,Fantasy,YggdrasilCrystals,None,2.089167400469057,4752
4753,Cyberpunk,Gator,None,5.699270284557822,4753
4754,Spacestation,Earth,None,4.546047905606616,4754
4755,Fantasy,Yggdrasil,None,2.022313754702422,4755
4756,Underworld,BloodMoon,None,0.0,4756
4757,Cyberpunk,Wally,None,7.855294339428072,4757
4758,Spacestation,LaserCanons,None,6.367800723238065,4758
4759,Fantasy,YggdrasilVenom,None,2.139307634622334,4759
4760,Underworld,ShopSign,None,3.4763865659650244,4760
4761,Cyberpunk,Crane,None,3.1254109442756666,4761
4762,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4762
4763,Spacestation,ConstructionSite,None,4.211770650297435,4763
4764,Underworld,BloodMoon,None,0.0,4764
4765,Fantasy,YggdrasilCrystals,None,2.089167400469057,4765
4766,Cyberpunk,Crane,None,3.1254109442756666,4766
4767,Fantasy,YggdrasilVenom,None,2.139307634622334,4767
4768,Underworld,BooGhost2,None,6.802352429126818,4768
4769,Fantasy,YggdrasilVenom,None,2.139307634622334,4769
4770,Eastern Gem,Bridge,None,2.089167400469057,4770
4771,Spacestation,ConstructionSite,None,4.211770650297435,4771
4772,Cyberpunk,Lanterns,None,0.33427123746773374,4772
4773,Spacestation,LaserCanons,None,6.367800723238065,4773
4774,Spacestation,LaserCanons,None,6.367800723238065,4774
4775,Cyberpunk,Lanterns,None,0.33427123746773374,4775
4776,Underworld,BloodMoon,None,0.0,4776
4777,Eastern Gem,Rainbow,None,2.2395881031578204,4777
4778,Fantasy,Yggdrasil,None,2.022313754702422,4778
4779,Eastern Gem,Bridge,None,2.089167400469057,4779
4780,Spacestation,ConstructionSite,None,4.211770650297435,4780
4781,Fantasy,YggdrasilVenom,None,2.139307634622334,4781
4782,Eastern Gem,NinjaNoob,None,6.718782363112267,4782
4783,Fantasy,Yggdrasil,None,2.022313754702422,4783
4784,Underworld,ShopSign,None,3.4763865659650244,4784
4785,Fantasy,YggdrasilVenom,None,2.139307634622334,4785
4786,Eastern Gem,Bridge,None,2.089167400469057,4786
4787,Cyberpunk,Crane,None,3.1254109442756666,4787
4788,Spacestation,BioFrame,None,7.253611528329619,4788
4789,Eastern Gem,ShrineGate,None,7.5711663453205045,4789
4790,Underworld,BloodMoon,None,0.0,4790
4791,Spacestation,LaserCanons,None,6.367800723238065,4791
4792,Spacestation,ConstructionSite,None,4.211770650297435,4792
4793,Spacestation,Earth,None,4.546047905606616,4793
4794,Fantasy,YggdrasilVenom,None,2.139307634622334,4794
4795,Underworld,ShopSign,None,3.4763865659650244,4795
4796,Spacestation,Comet,None,4.562758308242018,4796
4797,Underworld,SummoningCircle,None,8.189562567688915,4797
4798,Underworld,ShopSign,None,3.4763865659650244,4798
4799,Fantasy,Yggdrasil,None,2.022313754702422,4799
4800,Underworld,ShopSign,None,3.4763865659650244,4800
4801,Underworld,BloodMoon,None,0.0,4801
4802,Cyberpunk,Lanterns,None,0.33427123746773374,4802
4803,Fantasy,YggdrasilCrystals,None,2.089167400469057,4803
4804,Spacestation,Comet,None,4.562758308242018,4804
4805,Spacestation,Earth,None,4.546047905606616,4805
4806,Eastern Gem,Rainbow,None,2.2395881031578204,4806
4807,Underworld,ShopSign,None,3.4763865659650244,4807
4808,Eastern Gem,Rainbow,None,2.2395881031578204,4808
4809,Fantasy,YggdrasilVenom,None,2.139307634622334,4809
4810,Eastern Gem,Bridge,None,2.089167400469057,4810
4811,Spacestation,DockingBay,None,6.100386140514923,4811
4812,Spacestation,ConstructionSite,None,4.211770650297435,4812
4813,Fantasy,YggdrasilCrystals,None,2.089167400469057,4813
4814,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4814
4815,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4815
4816,Underworld,BloodMoon,None,0.0,4816
4817,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4817
4818,Cyberpunk,Lanterns,None,0.33427123746773374,4818
4819,Underworld,BooGhost2,None,6.802352429126818,4819
4820,Fantasy,YggdrasilCrystals,None,2.089167400469057,4820
4821,Eastern Gem,Rainbow,None,2.2395881031578204,4821
4822,Underworld,BooGhost1,None,5.649124032334166,4822
4823,Underworld,ShopSign,None,3.4763865659650244,4823
4824,Cyberpunk,Gator,None,5.699270284557822,4824
4825,Underworld,ShopSign,None,3.4763865659650244,4825
4826,Underworld,BooGhost1,None,5.649124032334166,4826
4827,Underworld,BloodMoon,None,0.0,4827
4828,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4828
4829,Spacestation,Earth,None,4.546047905606616,4829
4830,Spacestation,DockingBay,None,6.100386140514923,4830
4831,Spacestation,SpaceChimp,None,7.370605408249531,4831
4832,Underworld,BooGhost1,None,5.649124032334166,4832
4833,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4833
4834,Cyberpunk,Crane,None,3.1254109442756666,4834
4835,Cyberpunk,Crane,None,3.1254109442756666,4835
4836,Spacestation,Comet,None,4.562758308242018,4836
4837,Spacestation,WcDonalds,None,8.055855276384579,4837
4838,Spacestation,Talking,None,7.83858092792918,4838
4839,Cyberpunk,Hazmat,None,6.6185049035547365,4839
4840,Spacestation,ConstructionSite,None,4.211770650297435,4840
4841,Eastern Gem,MoneyCat,None,8.022428453615726,4841
4842,Spacestation,LaserCanons,None,6.367800723238065,4842
4843,Spacestation,ConstructionSite,None,4.211770650297435,4843
4844,Fantasy,Yggdrasil,None,2.022313754702422,4844
4845,Fantasy,YggdrasilCrystals,None,2.089167400469057,4845
4846,Eastern Gem,Bridge,None,2.089167400469057,4846
4847,Cyberpunk,Gator,None,5.699270284557822,4847
4848,Spacestation,BioFrame,None,7.253611528329619,4848
4849,Fantasy,YggdrasilVenom,None,2.139307634622334,4849
4850,Cyberpunk,Lanterns,None,0.33427123746773374,4850
4851,Underworld,HangmanTree,None,7.888721162082457,4851
4852,Underworld,ShopSign,None,3.4763865659650244,4852
4853,Fantasy,Niddhog,Epic,99.09771948212189,4853
4854,Eastern Gem,Ninja,None,8.189562567688915,4854
4855,Underworld,ShopSign,None,3.4763865659650244,4855
4856,Cyberpunk,Crane,None,3.1254109442756666,4856
4857,Spacestation,ConstructionSite,None,4.211770650297435,4857
4858,Spacestation,LaserCanons,None,6.367800723238065,4858
4859,Eastern Gem,Rainbow,None,2.2395881031578204,4859
4860,Cyberpunk,Lanterns,None,0.33427123746773374,4860
4861,Spacestation,ConstructionSite,None,4.211770650297435,4861
4862,Cyberpunk,Lanterns,None,0.33427123746773374,4862
4863,Fantasy,YggdrasilCrystals,None,2.089167400469057,4863
4864,Cyberpunk,Lanterns,None,0.33427123746773374,4864
4865,Underworld,ShopSign,None,3.4763865659650244,4865
4866,Fantasy,Yggdrasil,None,2.022313754702422,4866
4867,Fantasy,Yggdrasil,None,2.022313754702422,4867
4868,Fantasy,Yggdrasil,None,2.022313754702422,4868
4869,Underworld,ShopSign,None,3.4763865659650244,4869
4870,Eastern Gem,Rainbow,None,2.2395881031578204,4870
4871,Fantasy,YggdrasilCrystals,None,2.089167400469057,4871
4872,Fantasy,YggdrasilCrystals,None,2.089167400469057,4872
4873,Spacestation,Comet,None,4.562758308242018,4873
4874,Cyberpunk,Lanterns,None,0.33427123746773374,4874
4875,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4875
4876,Cyberpunk,Hazmat,None,6.6185049035547365,4876
4877,Spacestation,SpaceWalk,None,7.470885876785018,4877
4878,Cyberpunk,Crane,None,3.1254109442756666,4878
4879,Underworld,ShopSign,None,3.4763865659650244,4879
4880,Spacestation,Mecha,Epic,99.16457312788852,4880
4881,Fantasy,Yggdrasil,None,2.022313754702422,4881
4882,Fantasy,Yggdrasil,None,2.022313754702422,4882
4883,Fantasy,Yggdrasil,None,2.022313754702422,4883
4884,Fantasy,Yggdrasil,None,2.022313754702422,4884
4885,Cyberpunk,Lanterns,None,0.33427123746773374,4885
4886,Underworld,DemonicStatues,None,7.48759928828391,4886
4887,Underworld,BloodMoon,None,0.0,4887
4888,Spacestation,LaserCanons,None,6.367800723238065,4888
4889,Fantasy,Yggdrasil,None,2.022313754702422,4889
4890,Spacestation,Earth,None,4.546047905606616,4890
4891,Fantasy,YggdrasilCrystals,None,2.089167400469057,4891
4892,Cyberpunk,Hazmat,None,6.6185049035547365,4892
4893,Cyberpunk,Lanterns,None,0.33427123746773374,4893
4894,Spacestation,Comet,None,4.562758308242018,4894
4895,Cyberpunk,Tank,None,8.055855276499045,4895
4896,Spacestation,Earth,None,4.546047905606616,4896
4897,Spacestation,DockingBay,None,6.100386140514923,4897
4898,Cyberpunk,Kong,None,7.521026110938295,4898
4899,Eastern Gem,Bridge,None,2.089167400469057,4899
4900,Fantasy,YggdrasilVenom,None,2.139307634622334,4900
4901,Underworld,BooGhost1,None,5.649124032334166,4901
4902,Underworld,ShopSign,None,3.4763865659650244,4902
4903,Spacestation,SpaceChimp,None,7.370605408249531,4903
4904,Cyberpunk,Lanterns,None,0.33427123746773374,4904
4905,Spacestation,ConstructionSite,None,4.211770650297435,4905
4906,Spacestation,SpaceChimp,None,7.370605408249531,4906
4907,Fantasy,Yggdrasil,None,2.022313754702422,4907
4908,Spacestation,DockingBay,None,6.100386140514923,4908
4909,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4909
4910,Fantasy,Yggdrasil,None,2.022313754702422,4910
4911,Fantasy,YggdrasilCrystals,None,2.089167400469057,4911
4912,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4912
4913,Spacestation,Comet,None,4.562758308242018,4913
4914,Cyberpunk,Gator,None,5.699270284557822,4914
4915,Underworld,ShopSign,None,3.4763865659650244,4915
4916,Fantasy,YggdrasilCrystals,None,2.089167400469057,4916
4917,Underworld,BooGhost1,None,5.649124032334166,4917
4918,Underworld,DemonicStatues,None,7.48759928828391,4918
4919,Eastern Gem,Bridge,None,2.089167400469057,4919
4920,Cyberpunk,Lanterns,None,0.33427123746773374,4920
4921,Underworld,BooGhost2,None,6.802352429126818,4921
4922,Spacestation,ConstructionSite,None,4.211770650297435,4922
4923,Spacestation,BioFrame,None,7.253611528329619,4923
4924,Fantasy,YggdrasilVenom,None,2.139307634622334,4924
4925,Cyberpunk,Gator,None,5.699270284557822,4925
4926,Fantasy,YggdrasilVenom,None,2.139307634622334,4926
4927,Fantasy,YggdrasilCrystals,None,2.089167400469057,4927
4928,Eastern Gem,Rainbow,None,2.2395881031578204,4928
4929,Cyberpunk,Crane,None,3.1254109442756666,4929
4930,Cyberpunk,Gator,None,5.699270284557822,4930
4931,Eastern Gem,Bridge,None,2.089167400469057,4931
4932,Fantasy,YggdrasilVenom,None,2.139307634622334,4932
4933,Spacestation,Comet,None,4.562758308242018,4933
4934,Fantasy,YggdrasilCrystals,None,2.089167400469057,4934
4935,Spacestation,Earth,None,4.546047905606616,4935
4936,Eastern Gem,Rainbow,None,2.2395881031578204,4936
4937,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4937
4938,Fantasy,YggdrasilCrystals,None,2.089167400469057,4938
4939,Eastern Gem,NinjaNoob,None,6.718782363112267,4939
4940,Spacestation,ConstructionSite,None,4.211770650297435,4940
4941,Underworld,BooGhost1,None,5.649124032334166,4941
4942,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4942
4943,Eastern Gem,Rainbow,None,2.2395881031578204,4943
4944,Fantasy,YggdrasilVenom,None,2.139307634622334,4944
4945,Eastern Gem,NinjaNoob,None,6.718782363112267,4945
4946,Underworld,BloodMoon,None,0.0,4946
4947,Underworld,HangmanTree,None,7.888721162082457,4947
4948,Spacestation,Comet,None,4.562758308242018,4948
4949,Underworld,BooGhost2,None,6.802352429126818,4949
4950,Fantasy,YggdrasilVenom,None,2.139307634622334,4950
4951,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4951
4952,Spacestation,Comet,None,4.562758308242018,4952
4953,Fantasy,YggdrasilCrystals,None,2.089167400469057,4953
4954,Underworld,BooGhost2,None,6.802352429126818,4954
4955,Eastern Gem,Rainbow,None,2.2395881031578204,4955
4956,Cyberpunk,Lanterns,None,0.33427123746773374,4956
4957,Cyberpunk,Lanterns,None,0.33427123746773374,4957
4958,Spacestation,Comet,None,4.562758308242018,4958
4959,Spacestation,LaserCanons,None,6.367800723238065,4959
4960,Spacestation,R2D3,None,8.156135744920064,4960
4961,Eastern Gem,FestivalLanterns,None,4.9137339298169085,4961
4962,Cyberpunk,Lanterns,None,0.33427123746773374,4962
4963,Eastern Gem,Bridge,None,2.089167400469057,4963
4964,Eastern Gem,Bridge,None,2.089167400469057,4964
4965,Spacestation,LaserCanons,None,6.367800723238065,4965
4966,Spacestation,SpaceChimp,None,7.370605408249531,4966
4967,Spacestation,Earth,None,4.546047905606616,4967
4968,Spacestation,DockingBay,None,6.100386140514923,4968
4969,Underworld,BooGhost2,None,6.802352429126818,4969
4970,Underworld,ShopSign,None,3.4763865659650244,4970
4971,Spacestation,ConstructionSite,None,4.211770650297435,4971
4972,Fantasy,YggdrasilVenom,None,2.139307634622334,4972
4973,Cyberpunk,Lanterns,None,0.33427123746773374,4973
4974,Underworld,BloodMoon,None,0.0,4974
4975,Cyberpunk,Kong,None,7.521026110938295,4975
4976,Underworld,BloodMoon,None,0.0,4976
4977,Underworld,ShopSign,None,3.4763865659650244,4977
4978,Eastern Gem,Rainbow,None,2.2395881031578204,4978
4979,Fantasy,Yggdrasil,None,2.022313754702422,4979
4980,Cyberpunk,Gator,None,5.699270284557822,4980
4981,Spacestation,ConstructionSite,None,4.211770650297435,4981
4982,Cyberpunk,Gator,None,5.699270284557822,4982
4983,Eastern Gem,ShrineGate,None,7.5711663453205045,4983
4984,Underworld,BloodMoon,None,0.0,4984
4985,Underworld,BloodMoon,None,0.0,4985
4986,Cyberpunk,Lanterns,None,0.33427123746773374,4986
4987,Cyberpunk,Lanterns,None,0.33427123746773374,4987
4988,Cyberpunk,Crane,None,3.1254109442756666,4988
4989,Fantasy,YggdrasilVenom,None,2.139307634622334,4989
4990,Underworld,BloodMoon,None,0.0,4990
4991,Spacestation,BioFrame,None,7.253611528329619,4991
4992,Cyberpunk,Gator,None,5.699270284557822,4992
4993,Underworld,BloodMoon,None,0.0,4993
4994,Eastern Gem,Rainbow,None,2.2395881031578204,4994
4995,Cyberpunk,Lanterns,None,0.33427123746773374,4995
4996,Underworld,BooGhost1,None,5.649124032334166,4996
4997,Cyberpunk,Lanterns,None,0.33427123746773374,4997
4998,Underworld,ShopSign,None,3.4763865659650244,4998
4999,Spacestation,Earth,None,4.546047905606616,4999
5000,Cyberpunk,Hazmat,None,6.6185049035547365,5000
5001,Fantasy,YggdrasilCrystals,None,2.089167400469057,5001
5002,Eastern Gem,Bridge,None,2.089167400469057,5002
5003,Fantasy,YggdrasilVenom,None,2.139307634622334,5003
5004,Fantasy,Yggdrasil,None,2.022313754702422,5004
5005,Cyberpunk,Lanterns,None,0.33427123746773374,5005
5006,Underworld,BooGhost1,None,5.649124032334166,5006
5007,Fantasy,YggdrasilVenom,None,2.139307634622334,5007
5008,Spacestation,Earth,None,4.546047905606616,5008
5009,Eastern Gem,Rainbow,None,2.2395881031578204,5009
5010,Spacestation,ConstructionSite,None,4.211770650297435,5010
5011,Underworld,BloodMoon,None,0.0,5011
5012,Underworld,BooGhost1,None,5.649124032334166,5012
5013,Underworld,ShopSign,None,3.4763865659650244,5013
5014,Spacestation,Comet,None,4.562758308242018,5014
5015,Eastern Gem,NinjaNoob,None,6.718782363112267,5015
5016,Cyberpunk,Lanterns,None,0.33427123746773374,5016
5017,Eastern Gem,ShrineGate,None,7.5711663453205045,5017
5018,Eastern Gem,Bridge,None,2.089167400469057,5018
5019,Underworld,BooGhost1,None,5.649124032334166,5019
5020,Cyberpunk,Hazmat,None,6.6185049035547365,5020
5021,Underworld,BloodMoon,None,0.0,5021
5022,Fantasy,YggdrasilVenom,None,2.139307634622334,5022
5023,Underworld,DemonicStatues,None,7.48759928828391,5023
5024,Fantasy,YggdrasilCrystals,None,2.089167400469057,5024
5025,Cyberpunk,Hazmat,None,6.6185049035547365,5025
5026,Fantasy,YggdrasilVenom,None,2.139307634622334,5026
5027,Fantasy,Yggdrasil,None,2.022313754702422,5027
5028,Spacestation,ConstructionSite,None,4.211770650297435,5028
5029,Underworld,BooGhost1,None,5.649124032334166,5029
5030,Spacestation,Earth,None,4.546047905606616,5030
5031,Eastern Gem,Rainbow,None,2.2395881031578204,5031
5032,Fantasy,Yggdrasil,None,2.022313754702422,5032
5033,Eastern Gem,EasternDragon,Epic,99.09771948212189,5033
5034,Fantasy,YggdrasilVenom,None,2.139307634622334,5034
5035,Fantasy,Yggdrasil,None,2.022313754702422,5035
5036,Eastern Gem,FestivalLanterns,None,4.9137339298169085,5036
5037,Spacestation,Comet,None,4.562758308242018,5037
5038,Cyberpunk,Gator,None,5.699270284557822,5038
5039,Fantasy,YggdrasilVenom,None,2.139307634622334,5039
5040,Cyberpunk,Crane,None,3.1254109442756666,5040
5041,Underworld,ShopSign,None,3.4763865659650244,5041
5042,Fantasy,Yggdrasil,None,2.022313754702422,5042
5043,Fantasy,YggdrasilCrystals,None,2.089167400469057,5043
5044,Fantasy,YggdrasilVenom,None,2.139307634622334,5044
5045,Fantasy,Yggdrasil,None,2.022313754702422,5045
5046,Eastern Gem,Bridge,None,2.089167400469057,5046
5047,Cyberpunk,Gator,None,5.699270284557822,5047
5048,Underworld,BloodMoon,None,0.0,5048
5049,Fantasy,Yggdrasil,None,2.022313754702422,5049
5050,Underworld,BloodMoon,None,0.0,5050
5051,Cyberpunk,Lanterns,None,0.33427123746773374,5051
5052,Fantasy,YggdrasilCrystals,None,2.089167400469057,5052
5053,Spacestation,Comet,None,4.562758308242018,5053
5054,Underworld,BloodMoon,None,0.0,5054
5055,Underworld,BooGhost1,None,5.649124032334166,5055
5056,Underworld,BloodMoon,None,0.0,5056
5057,Cyberpunk,Crane,None,3.1254109442756666,5057
5058,Fantasy,YggdrasilVenom,None,2.139307634622334,5058
5059,Spacestation,DockingBay,None,6.100386140514923,5059
5060,Cyberpunk,Crane,None,3.1254109442756666,5060
5061,Cyberpunk,Crane,None,3.1254109442756666,5061
5062,Fantasy,YggdrasilVenom,None,2.139307634622334,5062
5063,Eastern Gem,Rainbow,None,2.2395881031578204,5063
5064,Spacestation,ConstructionSite,None,4.211770650297435,5064
5065,Underworld,ShopSign,None,3.4763865659650244,5065
5066,Eastern Gem,Crystals,None,7.972288219347984,5066
5067,Fantasy,YggdrasilVenom,None,2.139307634622334,5067
5068,Cyberpunk,Lanterns,None,0.33427123746773374,5068
5069,Spacestation,Comet,None,4.562758308242018,5069
5070,Underworld,ShopSign,None,3.4763865659650244,5070
5071,Eastern Gem,Rainbow,None,2.2395881031578204,5071
5072,Eastern Gem,Bridge,None,2.089167400469057,5072
5073,Spacestation,BioFrame,None,7.253611528329619,5073
5074,Spacestation,ConstructionSite,None,4.211770650297435,5074
5075,Fantasy,Yggdrasil,None,2.022313754702422,5075
5076,Eastern Gem,Rainbow,None,2.2395881031578204,5076
5077,Eastern Gem,NinjaNoob,None,6.718782363112267,5077
5078,Cyberpunk,Lanterns,None,0.33427123746773374,5078
5079,Fantasy,YggdrasilVenom,None,2.139307634622334,5079
5080,Fantasy,YggdrasilCrystals,None,2.089167400469057,5080
5081,Cyberpunk,Lanterns,None,0.33427123746773374,5081
5082,Cyberpunk,Gator,None,5.699270284557822,5082
5083,Cyberpunk,Lanterns,None,0.33427123746773374,5083
5084,Underworld,ShopSign,None,3.4763865659650244,5084
5085,Eastern Gem,Rainbow,None,2.2395881031578204,5085
5086,Fantasy,Yggdrasil,None,2.022313754702422,5086
5087,Spacestation,ConstructionSite,None,4.211770650297435,5087
5088,Spacestation,Comet,None,4.562758308242018,5088
5089,Fantasy,Yggdrasil,None,2.022313754702422,5089
5090,Underworld,BloodMoon,None,0.0,5090
5091,Spacestation,ConstructionSite,None,4.211770650297435,5091
5092,Underworld,BloodMoon,None,0.0,5092
5093,Underworld,ShopSign,None,3.4763865659650244,5093
5094,Eastern Gem,Rainbow,None,2.2395881031578204,5094
