,Background,Headwear,Mouth,Accessory,Eyes,Clothes,Fur,Rarity score,Token Id
8209,Space,None,Smirk,None,Laser Eyes,Peace Tank,Brown,24.88161856960442,8209
8210,Blue,Rasta,Mask,None,Meme Shades,Business Suit,Brown,28.277370414512564,8210
8211,Rainbow,Blonde Hair,Pizza,None,Black Mask,Overalls,Orange,13.455883080678207,8211
8212,Rainbow,Mohawk,Flames,None,Crosseyed,DEV,Black,38.13714274749816,8212
8213,Green,Mohawk,Flames,None,Pirate Patch,Ryoshi,Orange,10.195904739730828,8213
8214,Blue,Cowboy Hat,Pipe,None,Crosseyed,Cowboy,Orange,11.554087214255508,8214
8215,Blue,None,Herb,None,Wink,Sailor,Orange,7.015727775609045,8215
8216,Blue,Devil Horns,Cigarette,None,Crosseyed,Overalls,Brown,25.904307942357246,8216
8217,Purple,Cyborg,Bone,None,Crosseyed,Business Suit,Brown,26.519463460738525,8217
8218,Snowy Mountains,Top Hat,Whistle,None,Pirate Patch,Orange Gi,Orange,12.800771332729404,8218
8219,Red,Party Hat,Bubblegum,None,Look Up,No FUD,Brown,26.016146702340997,8219
8220,Orange,Top Hat,Smirk,None,Monocle,None,Orange,8.989399789024985,8220
8221,Purple,Halo,Party Popper,None,Spirals,Army,Brown,24.346198904391926,8221
8222,Purple,Cowboy Hat,Bubblegum,None,Pirate Patch,Peace Tank,Black,37.40188362651066,8222
8223,Blue,Cowboy Hat,Herb,None,Crosseyed,Clown,Brown,27.07878270930485,8223
8224,Red,Army,Herb,None,Meme Shades,Bat,Brown,27.36643828937356,8224
8225,Yellow,Army,Party Popper,None,Spirals,DEV,Orange,11.362364766837935,8225
8226,Blue,Rasta,Tongue Out,None,Laser Eyes,Overalls,Black,37.83337219199204,8226
8227,Space,Captain's Hat,Pizza,None,Look Forward,None,Orange,12.257303367432332,8227
8228,Orange Fade,Cowboy Hat,Party Popper,None,Look Up,Doctor,Brown,29.65958191311709,8228
8229,Purple,Top Hat,Pizza,None,Black Mask,Cowboy,Black,37.03443784779072,8229
8230,Orange Fade,Beanie,Growl,None,Wink,Ryoshi,Orange,12.688907805007732,8230
8231,Lightning,Mohawk,Bone,None,Look Forward,Scarf,Black,38.42470803563997,8231
8232,Purple,Cyborg,Mask,None,Crosseyed,DEV,Brown,27.43834878846328,8232
8233,Beach,University,Herb,None,Meme Shades,Orange Gi,Brown,29.643691477146227,8233
8234,Orange,Sportband,Growl,None,Look Forward,Doctor,Brown,26.80727246965843,8234
8235,Lightning,Devil Horns,Tongue Out,None,Meme Shades,Bat,Orange,12.01770824957331,8235
8236,Lightning,Party Hat,Normal,None,3D Glasses,Astro,Orange,10.34761502253989,8236
8237,Space,Cowboy Hat,Bone,None,Cyborg,Doctor,Brown,29.252085617099183,8237
8238,Purple,University,Bubblegum,None,Monocle,Peace Tank,Orange,11.729941592871503,8238
8239,Beach,Top Hat,Herb,None,Look Up,Astro,Black,40.07072748066261,8239
8240,Pyramids,Pirate,Cigarette,None,Laser Eyes,Sailor,Orange,12.784775417017622,8240
8241,Space,Crown,Bone,None,Glasses,Tux Shirt,Brown,30.12309427574078,8241
8242,Rainbow,Wizard Hat,Bone,None,Wink,Cowboy,Orange,14.894070696367692,8242
8243,Purple,Army,Normal,None,Glasses,Army,Orange,9.284871133137838,8243
8244,Lightning,Blue Hair,Smirk,None,Look Forward,Wizard Robe,Orange,12.680737241955919,8244
8245,Orange,Army,Whistle,None,Laser Eyes,Business Suit,Orange,12.097512825738008,8245
8246,Orange,Halo,Growl,None,Monocle,Sailor,Brown,25.23318030127546,8246
8247,Red,Cyborg,Party Popper,None,Cyborg,Tux Shirt,Brown,27.222589325358786,8247
8248,Blue,Sportband,Mask,None,3D Glasses,Poncho,Brown,27.47039894964273,8248
8249,Blue,Army,Whistle,None,Spirals,Steel,Orange,11.610056928759771,8249
8250,Lightning,Mohawk,Mask,None,Classic,Wizard Robe,Orange,7.2074262498018795,8250
8251,Red,Army,Whistle,None,Spirals,Clown,Brown,27.590158958023586,8251
8252,Red,Rasta,Growl,None,Crosseyed,Poncho,Orange,11.953627892041192,8252
8253,Purple,University,Bone,None,Spirals,Clown,Black,37.873347597194744,8253
8254,Orange Fade,Party Hat,Whistle,None,Laser Eyes,Orange Gi,Orange,11.873857683050813,8254
8255,Snowy Mountains,Army,Cigarette,None,Look Forward,Sailor,Orange,13.831393934371889,8255
8256,Green,Sombrero,Smirk,None,Monocle,Cowboy,Orange,12.944421325027708,8256
8257,Orange Fade,Rasta,Bubblegum,None,Look Up,Peace Tank,Brown,30.09906444526287,8257
8258,Yellow,Crown,Mask,None,Meme Shades,Doctor,Orange,13.024339371121311,8258
8259,Lightning,Ryoshi,Herb,None,Cyborg,Steel,Orange,12.664885160803141,8259
8260,Yellow,Sombrero,Normal,None,Rocker Makeup,Astro,Brown,25.960037938982406,8260
8261,Snowy Mountains,Devil Horns,Normal,None,Look Up,Ryoshi,Orange,10.611355039765732,8261
8262,Yellow,Captain's Hat,Bone,None,Crosseyed,Wizard Robe,Orange,11.17856995940022,8262
8263,Purple,Sombrero,Normal,None,3D Glasses,Astro,Orange,10.779007698315262,8263
8264,Green,Ryoshi,Party Popper,None,Cyborg,Astro,Brown,27.318520862065487,8264
8265,Yellow,Army,Smirk,None,Crosseyed,Business Suit,Orange,11.665966713129059,8265
8266,Yellow,None,Growl,None,Glasses,Cowboy,Orange,7.83066762218673,8266
8267,Orange,Devil Horns,Cigarette,None,Look Forward,Steel,Orange,10.85108759864976,8267
8268,Green,Ryoshi,Smirk,None,Classic,Army,Brown,21.517615647238788,8268
8269,Beach,Cowboy Hat,Smirk,None,Crosseyed,Poncho,Orange,13.35998030573911,8269
8270,Snowy Mountains,Rasta,Normal,None,Monocle,Steel,Orange,11.657991937000286,8270
8271,Blue,Sportband,Mask,None,Crosseyed,Scarf,Orange,12.281342790605954,8271
8272,Orange,Army,Bone,None,Red,Rocker Vest,Orange,12.257315355907258,8272
8273,Yellow,Halo,Herb,None,Classic,Tux Shirt,Brown,20.215249476815348,8273
8274,Space,Halo,Pipe,None,Look Up,Business Suit,Brown,27.462466520587846,8274
8275,Orange,Crown,Bubblegum,None,Red,Army,Black,38.59244699776309,8275
8276,Orange Fade,Wizard Hat,Mask,None,Black Mask,Steel,Brown,30.962057559262373,8276
8277,Beach,Top Hat,Bubblegum,None,Glasses,Cowboy,Orange,13.360050627340256,8277
8278,Red,Clown,Herb,None,Monocle,Orange Gi,Black,37.77743842925381,8278
8279,Lightning,Cyborg,Whistle,None,Look Forward,DEV,Orange,13.23214323692516,8279
8280,Rainbow,None,Herb,None,Cyborg,DEV,Orange,9.652547843971403,8280
8281,Orange Fade,Cyborg,Pizza,None,Spirals,Wizard Robe,Orange,12.848597665437623,8281
8282,Pyramids,Beanie,Tongue Out,None,Glasses,Steel,Orange,12.968576619053652,8282
8283,Green,Sportband,Whistle,None,Classic,Astro,Orange,7.1114851175612905,8283
8284,Lightning,University,Flames,None,Cyborg,Jersey,Brown,29.859355852330737,8284
8285,Purple,Captain's Hat,Cigarette,None,Classic,Rocker Vest,Black,33.53460869055186,8285
8286,Rainbow,Blonde Hair,Bone,None,Glasses,Peace Tank,Orange,13.399912559243718,8286
8287,Purple,Devil Horns,Bone,None,Red,Poncho,Black,36.41121324781162,8287
8288,Lightning,Mohawk,Mask,None,Glasses,Jersey,Black,38.584559308723136,8288
8289,Yellow,Sombrero,Smirk,None,Red,Ryoshi,Brown,27.74993991092469,8289
8290,Space,Halo,Flames,None,Classic,Wizard Robe,Orange,6.664089329335021,8290
8291,Lightning,Sportband,Bubblegum,None,Black Mask,No FUD,Black,38.9440766495797,8291
8292,Lightning,Beanie,Smirk,None,Pirate Patch,Peace Tank,Brown,28.277440724228832,8292
8293,Green,Rasta,Whistle,None,Look Forward,Peace Tank,Orange,11.849783100495708,8293
8294,Red,Cyborg,Pipe,None,Look Forward,Clown,Orange,11.626073624033555,8294
8295,Purple,Blue Hair,Smirk,None,Wink,Army,Black,36.93847434731653,8295
8296,Purple,None,Tongue Out,None,Classic,Bat,Orange,1.9737279553749882,8296
8297,Lightning,Halo,Pizza,None,Rocker Makeup,Overalls,Brown,26.58348068241066,8297
8298,Green,Cowboy Hat,Cigarette,None,Look Forward,DEV,Black,37.5137919002784,8298
8299,Purple,Party Hat,Normal,None,Monocle,Orange Gi,Brown,22.69221346599044,8299
8300,Blue,None,Growl,None,3D Glasses,Ryoshi,Orange,7.4072337490822315,8300
8301,Blue,Rasta,Pizza,None,Black Mask,Army,Brown,27.406328190482682,8301
8302,Red,Wizard Hat,Herb,None,Look Up,Ryoshi,Orange,12.78462758559076,8302
8303,Blue,Blue Hair,Pizza,None,Meme Shades,Doctor,Orange,11.154574487759469,8303
8304,Green,Clown,Herb,None,Glasses,Wizard Robe,Black,37.56975843211787,8304
8305,Yellow,Clown,Cigarette,None,Wink,Poncho,Brown,26.99089627582704,8305
8306,Snowy Mountains,None,Smirk,None,Look Up,Overalls,Brown,25.37696773867865,8306
8307,Green,Captain's Hat,Bone,None,Crosseyed,Sailor,Orange,11.737929162099405,8307
8308,Beach,Clown,Herb,None,Rocker Makeup,None,Orange,11.522187271590207,8308
8309,Blue,Captain's Hat,Tongue Out,None,Look Up,Overalls,Black,38.36870555398571,8309
8310,Green,Captain's Hat,Whistle,None,Crosseyed,Rocker Vest,Brown,27.829857960920794,8310
8311,Yellow,Top Hat,Cigarette,None,Look Forward,Clown,Orange,10.643370043160173,8311
8312,Red,Wizard Hat,Flames,None,Spirals,Army,Orange,12.113460792516905,8312
8313,Snowy Mountains,Blue Hair,Cigarette,None,Black Mask,Ryoshi,Orange,13.184115534592628,8313
8314,Green,Devil Horns,Herb,None,Wink,Scarf,Black,37.57777476346815,8314
8315,Lightning,None,Bubblegum,None,Cyborg,None,Brown,23.01185128691564,8315
8316,Red,Ryoshi,Bubblegum,None,Rocker Makeup,Ryoshi,Orange,10.451573284191666,8316
8317,Rainbow,Rasta,Pipe,None,Rocker Makeup,Orange Gi,Orange,13.823461503720532,8317
8318,Blue,Captain's Hat,Mask,None,3D Glasses,Steel,Orange,13.120241350660288,8318
8319,Orange,Pirate,Growl,None,Wink,Orange Gi,Orange,10.779190688059286,8319
8320,Beach,Cowboy Hat,Pipe,None,Black Mask,Sailor,Orange,13.160205567755003,8320
8321,Pyramids,Pirate,Pipe,None,Pirate Patch,Poncho,Orange,13.016497237008895,8321
8322,Snowy Mountains,Ryoshi,Normal,None,Wink,Cowboy,Orange,10.699223100813471,8322
8323,Rainbow,Crown,Flames,None,Laser Eyes,Cowboy,Black,41.500798079125346,8323
8324,Snowy Mountains,Pirate,Party Popper,None,Look Forward,Astro,Orange,13.559760633165169,8324
8325,Blue,Captain's Hat,Pizza,None,Laser Eyes,Army,Brown,27.438283265516013,8325
8326,Yellow,Army,Pizza,None,Monocle,Bat,Brown,27.118673404395,8326
8327,Beach,Rasta,Cigarette,None,Rocker Makeup,Orange Gi,Orange,13.735530314440423,8327
8328,Purple,Rasta,Tongue Out,None,Meme Shades,Doctor,Orange,11.689982170350781,8328
8329,Orange,Party Hat,Party Popper,None,Meme Shades,Poncho,Orange,9.892213285560203,8329
8330,Rainbow,Sombrero,Pizza,None,Monocle,Orange Gi,Orange,14.390785900850728,8330
8331,Yellow,Cyborg,Pipe,None,Spirals,Poncho,Orange,10.82701861919535,8331
8332,Snowy Mountains,Blonde Hair,Pipe,None,Red,Business Suit,Orange,13.144201659371832,8332
8333,Beach,Pirate,Pipe,None,Wink,Rocker Vest,Brown,28.2854570633841,8333
8334,Snowy Mountains,Cowboy Hat,Cigarette,None,Pirate Patch,Scarf,Orange,14.534457467224218,8334
8335,Beach,Pirate,Pizza,None,Glasses,Steel,Orange,12.880666207561678,8335
8336,Yellow,University,Pipe,None,Laser Eyes,Bat,Black,37.68955758344409,8336
8337,Beach,Cyborg,Growl,None,3D Glasses,None,Black,37.953236874247914,8337
8338,Snowy Mountains,Blue Hair,Normal,None,Glasses,Doctor,Orange,11.098639925541237,8338
8339,Red,Ryoshi,Bone,None,Look Up,Overalls,Orange,10.907008578754649,8339
8340,Yellow,Sportband,Bubblegum,None,Cyborg,Army,Brown,26.32776019658374,8340
8341,Yellow,University,Smirk,None,3D Glasses,Cowboy,Orange,12.864439350157413,8341
8342,Orange,Devil Horns,Bone,None,Cyborg,Army,Orange,10.683269531820809,8342
8343,Purple,Devil Horns,Tongue Out,None,Crosseyed,Clown,Orange,10.347710908698168,8343
8344,Blue,None,Smirk,None,Meme Shades,Sailor,Orange,7.159544780290976,8344
8345,Orange,Clown,Flames,None,Monocle,Rocker Vest,Brown,27.90977680543008,8345
8346,Pyramids,Top Hat,Mask,None,Crosseyed,Peace Tank,Orange,13.208254840792383,8346
8347,Green,Rasta,Cigarette,None,Rocker Makeup,Ryoshi,Orange,11.761882276555243,8347
8348,Snowy Mountains,Sportband,Mask,None,Spirals,Ryoshi,Orange,13.304117659292597,8348
8349,Green,Clown,Bone,None,Pirate Patch,Orange Gi,Orange,11.753900305638606,8349
8350,Beach,None,Herb,None,Monocle,None,Orange,7.3433611614491054,8350
8351,Orange,Sombrero,Bone,None,Meme Shades,None,Brown,25.992095290692447,8351
8352,Snowy Mountains,Halo,Normal,None,Glasses,Poncho,Black,35.444429678347596,8352
8353,Blue,None,Party Popper,None,Rocker Makeup,Tux Shirt,Brown,22.500483032464768,8353
8354,Rainbow,None,Normal,None,Black Mask,Sailor,Orange,7.007708241194559,8354
8355,Red,Rasta,Smirk,None,Rocker Makeup,Rocker Vest,Brown,27.845835496397513,8355
8356,Red,Blue Hair,Bone,None,Wink,None,Brown,24.753611294389327,8356
8357,Pyramids,Cowboy Hat,Pizza,None,Cyborg,Peace Tank,Orange,13.567694667743343,8357
8358,Purple,Mohawk,Tongue Out,None,Classic,DEV,Orange,4.650524227533124,8358
8359,Pyramids,Sombrero,Pipe,None,Crosseyed,No FUD,Orange,14.198956380940746,8359
8360,Green,Halo,Bubblegum,None,Meme Shades,Jersey,Brown,25.073346608237806,8360
8361,Snowy Mountains,Blonde Hair,Party Popper,None,Laser Eyes,None,Brown,26.98286395203854,8361
8362,Blue,Cowboy Hat,Pizza,None,Pirate Patch,Clown,Orange,11.841802724636578,8362
8363,Pyramids,Ryoshi,Herb,None,Classic,Orange Gi,Orange,8.11831362038029,8363
8364,Rainbow,Beanie,Flames,None,Cyborg,Tux Shirt,Black,39.383613513726566,8364
8365,Lightning,Blonde Hair,Cigarette,None,Crosseyed,None,Black,37.162174236049786,8365
8366,Yellow,Mohawk,Smirk,None,3D Glasses,Overalls,Orange,9.852289823674827,8366
8367,Orange,Mohawk,Cigarette,None,Classic,Overalls,Orange,5.161924450540919,8367
8368,Pyramids,Blue Hair,Bone,None,Black Mask,No FUD,Brown,29.00442622055348,8368
8369,Rainbow,Sombrero,Flames,None,Spirals,Wizard Robe,Black,40.0866378936999,8369
8370,Space,Pirate,Party Popper,None,Look Forward,Sailor,Orange,12.600967821802364,8370
8371,Orange Fade,Cowboy Hat,Normal,None,Cyborg,Orange Gi,Black,37.3859612281914,8371
8372,Yellow,Army,Mask,None,3D Glasses,Cowboy,Orange,13.327874202955387,8372
8373,Orange Fade,Sombrero,Whistle,None,Wink,Peace Tank,Brown,29.731504398198332,8373
8374,Purple,Mohawk,Party Popper,None,Crosseyed,Rocker Vest,Orange,9.540697101898635,8374
8375,Pyramids,Mohawk,Growl,None,Look Up,Blue Armor,Brown,27.893894355035155,8375
8376,Rainbow,Cyborg,Tongue Out,None,Wink,Wizard Robe,Brown,28.628881798278556,8376
8377,Blue,Sombrero,Tongue Out,None,Black Mask,Poncho,Brown,27.709971698026443,8377
8378,Lightning,Sombrero,Herb,None,Rocker Makeup,Jersey,Orange,13.767520552225573,8378
8379,Orange,Blue Hair,Smirk,None,Cyborg,Ryoshi,Brown,27.262553541921346,8379
8380,Yellow,Beanie,Growl,None,Black Mask,Army,Orange,10.347670954210535,8380
8381,Beach,Sombrero,Flames,None,Cyborg,Steel,Orange,14.670406765076832,8381
8382,Purple,Wizard Hat,Growl,None,Rocker Makeup,Wizard Robe,Orange,11.458278730417181,8382
8383,Lightning,Army,Herb,None,Glasses,Rocker Vest,Orange,14.182987630697353,8383
8384,Yellow,Top Hat,Normal,None,Glasses,Blue Armor,Black,34.11008445931131,8384
8385,Purple,Cyborg,Pipe,None,Wink,Jersey,Orange,10.898995446743475,8385
8386,Rainbow,Crown,Pizza,None,Look Up,Blue Armor,Brown,30.482612413239156,8386
8387,Yellow,Top Hat,Normal,None,Wink,Wizard Robe,Black,33.5667938905912,8387
8388,Space,Cowboy Hat,Smirk,None,Spirals,Jersey,Orange,13.232137643403322,8388
8389,Red,None,Pipe,None,Wink,Blue Armor,Black,33.01548778272797,8389
8390,Green,University,Whistle,None,3D Glasses,Overalls,Black,38.44061285852577,8390
8391,Yellow,Army,Tongue Out,None,Cyborg,Cowboy,Orange,12.313160421953484,8391
8392,Lightning,University,Herb,None,Laser Eyes,Wizard Robe,Orange,13.495781770036228,8392
8393,Orange,Sombrero,Pizza,None,Black Mask,No FUD,Orange,12.528942258081003,8393
8394,Orange,Top Hat,Tongue Out,None,Look Up,Peace Tank,Orange,10.87507268787104,8394
8395,Green,Rasta,Pizza,None,Wink,No FUD,Brown,27.622084468438974,8395
8396,Blue,Cyborg,Normal,None,Red,Cowboy,Brown,25.161057254209673,8396
8397,Red,Beanie,Mask,None,Look Up,Blue Armor,Brown,27.398511622523873,8397
8398,Green,Devil Horns,Cigarette,None,Classic,Blue Armor,Black,31.896758201993425,8398
8399,Snowy Mountains,Party Hat,Growl,None,Glasses,Poncho,Black,38.1610103646011,8399
8400,Green,Pirate,Whistle,None,3D Glasses,Sailor,Orange,10.86705634587759,8400
8401,Yellow,Clown,Flames,None,Red,Astro,Orange,12.592806857122627,8401
8402,Lightning,Halo,Smirk,None,Red,Clown,Black,37.849479971754654,8402
8403,Snowy Mountains,Pirate,Flames,None,Classic,Jersey,Orange,8.142296304420883,8403
8404,Red,Mohawk,Growl,None,Classic,Blue Armor,Black,31.08974759293652,8404
8405,Beach,University,Bone,None,Glasses,Sailor,Orange,14.07111211787109,8405
8406,Pyramids,Mohawk,Bubblegum,None,Black Mask,Cowboy,Black,38.75228388588256,8406
8407,Beach,Halo,Cigarette,None,Wink,Overalls,Brown,26.91912001629459,8407
8408,Space,Beanie,Herb,None,Meme Shades,Steel,Brown,28.37333710386007,8408
8409,Green,Ryoshi,Flames,None,Pirate Patch,Blue Armor,Brown,26.57553226694868,8409
8410,Orange Fade,Cyborg,Normal,None,Spirals,Cowboy,Orange,11.450216847509711,8410
8411,Green,Blue Hair,Smirk,None,Look Forward,Jersey,Black,37.39392801927639,8411
8412,Yellow,Blonde Hair,Cigarette,None,Cyborg,DEV,Orange,11.258484010754602,8412
8413,Rainbow,Party Hat,Herb,None,Cyborg,Army,Orange,12.009687113538025,8413
8414,Blue,Beanie,Bubblegum,None,Laser Eyes,Doctor,Brown,26.37576472109165,8414
8415,Orange,University,Growl,None,Spirals,Army,Orange,11.865744654177377,8415
8416,Snowy Mountains,Clown,Bone,None,Cyborg,Peace Tank,Orange,13.511736931780375,8416
8417,Beach,Cowboy Hat,Cigarette,None,3D Glasses,Tux Shirt,Brown,29.220192880751856,8417
8418,Orange,Blue Hair,Herb,None,Cyborg,Business Suit,Orange,11.56206678087839,8418
8419,Purple,Captain's Hat,Herb,None,Cyborg,Cowboy,Brown,28.237303110440575,8419
8420,Snowy Mountains,Army,Smirk,None,Meme Shades,Wizard Robe,Brown,29.204203353607255,8420
8421,Yellow,Captain's Hat,Flames,None,Classic,Rocker Vest,Black,33.79831275388304,8421
8422,Snowy Mountains,Captain's Hat,Smirk,None,Wink,Army,Brown,29.595648593562963,8422
8423,Blue,Blue Hair,Whistle,None,Black Mask,Army,Orange,10.978817598164255,8423
8424,Space,Devil Horns,Flames,None,Glasses,Sailor,Orange,13.008462517086402,8424
8425,Blue,Rasta,Pizza,None,Cyborg,None,Brown,25.832267192418335,8425
8426,Yellow,Crown,Pipe,None,Wink,Scarf,Orange,12.816593849796401,8426
8427,Lightning,Blue Hair,Bubblegum,None,Meme Shades,Tux Shirt,Brown,28.588908794354033,8427
8428,Lightning,Halo,Bone,None,Rocker Makeup,Clown,Brown,26.85512676305776,8428
8429,Lightning,Sportband,Herb,None,Wink,Overalls,Brown,28.11761262471302,8429
8430,Orange Fade,Wizard Hat,Tongue Out,None,Crosseyed,Doctor,Brown,29.88335691571946,8430
8431,Red,Cowboy Hat,Party Popper,None,3D Glasses,Poncho,Orange,11.665966717563716,8431
8432,Blue,Blue Hair,Flames,None,Monocle,Jersey,Orange,11.25053560043683,8432
8433,Purple,University,Whistle,None,Look Up,Peace Tank,Black,38.26484957557395,8433
8434,Yellow,Devil Horns,Smirk,None,Meme Shades,Clown,Black,36.90663194131301,8434
8435,Rainbow,Army,Pipe,None,Pirate Patch,Sailor,Orange,14.151051732895677,8435
8436,Rainbow,Cyborg,Bone,None,Meme Shades,DEV,Orange,13.479809827194412,8436
8437,Yellow,Ryoshi,Tongue Out,None,Rocker Makeup,Doctor,Black,36.2913869219703,8437
8438,Snowy Mountains,Devil Horns,Party Popper,None,Monocle,Orange Gi,Brown,28.141547367093562,8438
8439,Orange,Devil Horns,Pizza,None,Rocker Makeup,Steel,Brown,26.23990332311183,8439
8440,Rainbow,Blonde Hair,Smirk,None,Pirate Patch,Business Suit,Orange,13.887338882734701,8440
8441,Purple,University,Party Popper,None,Red,Business Suit,Orange,11.809818085162693,8441
8442,Pyramids,Captain's Hat,Tongue Out,None,Classic,None,Orange,7.5748936043708746,8442
8443,Red,Army,Mask,None,Crosseyed,None,Orange,10.699197529515658,8443
8444,Red,Beanie,Tongue Out,None,Monocle,Jersey,Brown,26.096060744293904,8444
8445,Green,Halo,Herb,None,Rocker Makeup,Doctor,Orange,9.428829576776948,8445
8446,Blue,University,Normal,None,Spirals,Wizard Robe,Orange,8.909297150147468,8446
8447,Purple,Cowboy Hat,Cigarette,None,Glasses,None,Orange,9.44470882694584,8447
8448,Snowy Mountains,Ryoshi,Mask,None,Spirals,Orange Gi,Orange,13.088394953465276,8448
8449,Snowy Mountains,Wizard Hat,Normal,None,Look Forward,Clown,Orange,12.209335596831252,8449
8450,Rainbow,Beanie,Normal,None,Classic,DEV,Brown,21.381797398118888,8450
8451,Red,Rasta,Bone,None,Pirate Patch,Steel,Orange,12.249283834791708,8451
8452,Blue,Army,Bubblegum,None,Black Mask,DEV,Brown,27.558194293487492,8452
8453,Green,Ryoshi,Herb,None,Look Forward,Astro,Orange,11.58613737135507,8453
8454,Lightning,Cyborg,Flames,None,Laser Eyes,Wizard Robe,Orange,13.032341324958125,8454
8455,Space,Mohawk,Party Popper,None,Look Forward,Tux Shirt,Brown,27.366540569065833,8455
8456,Pyramids,Pirate,Pipe,None,Cyborg,Scarf,Orange,13.791495240401824,8456
8457,Orange Fade,Cowboy Hat,Normal,None,Spirals,Blue Armor,Orange,10.659216529372022,8457
8458,Yellow,Party Hat,Party Popper,None,Glasses,Rocker Vest,Brown,25.584698886569985,8458
8459,Pyramids,Top Hat,Smirk,None,Classic,Business Suit,Black,34.317796427487586,8459
8460,Rainbow,Blue Hair,Cigarette,None,Glasses,Overalls,Orange,13.51176809340707,8460
8461,Yellow,Cyborg,Bubblegum,None,Laser Eyes,Poncho,Black,37.457795813577235,8461
8462,Green,Beanie,Tongue Out,None,3D Glasses,Blue Armor,Brown,26.24791486308106,8462
8463,Space,Sombrero,Tongue Out,None,Monocle,Scarf,Black,41.16520988978829,8463
