,Eyes,Mouth,Neck,Feet,Fur,Background,Back,Head,Rarity score,Token Id
7573,Bloodshot,Foaming,Gold Links,Combat Boots,Black,Bar,None,None,58.55262508741171,7873
7574,Sad,Cigarette,None,Flippers,Black,SS Monke Biz,None,Tie,48.241041039318844,7874
7575,Heart Eyes,Golden Hot Dog,Golden Bone Necklace,80s Kicks,Brown,Swamp,Beer Kegs,Beer Helmet,90.74996557934185,7875
7576,Goofy,Red Raybeam,None,Rain Boots,Tan,Club Exterior,None,Missile Launcher,48.16174649439732,7876
7577,Bloodshot,Smiling,None,None,Tan,Bar,Ninja Kunai,White Headband,48.4673136459279,7877
7578,Sunglasses,Bloody Fangs,Glow Necklace,None,DMT,Swamp,None,Pirate Captain's Hat,53.32527638515685,7878
7579,Hero Mask,Hot Dog,None,Kicks,Cyberpunk,Club Exterior,None,None,40.884622784054365,7879
7580,Suspicious,Smiling,None,None,Pink,Outhouse,None,BAYC Flipped Brim Hat,24.929224641812024,7880
7581,X Eyes,Smiling,None,Cyberpunk Boots,Pink,SS Monke Biz,Blue Pack,None,52.38887283143714,7881
7582,X Eyes,Panting,None,Leg Knife,Brown,Outhouse,None,BAYC Logo Hat Black,49.414915423745015,7882
7583,Cyborg,Growl,None,None,Tan,Swamp,None,None,11.706169974058108,7883
7584,3D Glasses,Smiling,None,None,Black,Swamp,None,None,7.761336797512963,7884
7585,Closed,Hot Dog,Ribbon,Flask,Radioactive,Outhouse,Beer Kegs,Purple Headband,88.31941648077951,7885
7586,Closed,Tennis Ball,None,None,Black,Outhouse,Fishing Lures,None,30.768442424925997,7886
7587,Bloodshot,Hot Dog,None,None,Death Bot,Swamp,None,None,17.489242963993835,7887
7588,Closed,Bone,None,None,Brown,Swamp,Camo Pack,Sushi Chef Headband,45.738352444915314,7888
7589,Shutter Shades,Bubblegum,Black BAYC Bandana,Combat Boots,DMT,Club Exterior,None,Cowboy Hat,75.9520443366394,7889
7590,Closed,Red Raybeam,None,None,Brown,Outhouse,None,None,9.033529310622585,7890
7591,Angry,Smiling,None,Leg Knife,Brown,Bar,None,Fisherman's Hat,48.86380128968324,7891
7592,Whatever,Heavy Drooling,None,None,Pink,Club Exterior,None,Bowler,33.72805911317599,7893
7593,Glowing Red,Fish,Beer Can Necklace,Leg Knife,Black,SS Monke Biz,Basketball Hoop,None,75.47243679115789,7894
7594,Confused,Bone,None,Flask,Black,Club Exterior,None,Pirate Captain's Hat,51.045470204487046,7895
7595,Happy,Tennis Ball,Pinstripe Bandana,None,Brown,SS Monke Biz,None,Earbuds,44.7835110988682,7896
7596,Suspicious,Bored,None,None,Mega Death Bot,Swamp,None,White Headband,33.27890566452217,7897
7597,Anime,Cyberjaw,Red BAYC Bandana,None,Tan,Club Exterior,Fishing Lures,Beanie,70.03390590285356,7898
7598,Sad,Bone,Black BAYC Bandana,Space Boots,Cyberpunk,Club Exterior,None,Sushi Chef Headband,75.85015402294007,7899
7599,Pilot Goggles,Cute Smile,None,None,Brown,Bar,None,Missile Launcher,35.09068736340637,7900
7600,Blue Beams,Panting,Beer Can Necklace,None,Brown,SS Monke Biz,None,Rat,49.77726429694863,7901
7601,Hypnotized,Cigar,None,None,Tan,SS Monke Biz,Beer Kegs,Banana Peel,48.15405876521089,7902
7602,Bloodshot,Smiling,Spiked Collar,None,Radioactive,Outhouse,None,White Headband,47.46347699484389,7903
7603,Closed,Smiling,None,None,Black,Club Exterior,None,BAYC Logo Hat Black,20.871303349208738,7904
7604,Happy,Bloody,None,None,DMT,Swamp,None,Bird,29.37961121767999,7905
7605,Closed,Bubblegum,Black BAYC Bandana,Flask,Black,SS Monke Biz,None,Purple Headband,63.210076309799646,7906
7606,Wide,Bone,BAYC Collar,Combat Boots,Brown,SS Monke Biz,Toilet Paper Dispenser,None,72.4190358464639,7907
7607,Whatever,Heavy Drooling,None,Fresh Laces,Tan,Swamp,Fishing Lures,None,52.883360142487,7908
7608,Heart Eyes,Smiling,None,None,Black,Swamp,None,Fez,22.611442091314657,7909
7609,Robot,Ape Hand,None,Cast,Galaxy,SS Monke Biz,Rocket Launcher,BAYC Logo Hat Black,75.89526656527956,7910
7610,Mystic Eye,Smiling,Pinstripe Bandana,None,Brown,Outhouse,None,None,27.914863433299125,7911
7611,Happy,Smiling,Spiked Collar,None,Tan,SS Monke Biz,None,Fez,35.87543394220449,7912
7612,Bloodshot,Cute Smile,Plaid Bowtie,None,Brown,Club Exterior,None,Missile Launcher,50.592518885121216,7913
7613,Confused,Smiling,None,None,Cheetah,Club Exterior,None,Banana Peel,29.126670941461995,7915
7614,Robot,Growl,None,Pink Combat Boots,Cyberpunk,Outhouse,None,None,38.668972736150025,7916
7615,Pilot Goggles,Growl,None,None,Black,Club Exterior,Cyberpunk Pack,Bowler,54.680148888549084,7917
7616,Pilot Goggles,Frog Legs,None,Pink Combat Boots,Black,Outhouse,None,None,33.76191442517446,7918
7617,Anime,Tennis Ball,None,Combat Boots,Robot,Swamp,Demon Wings,None,59.80184047266663,7920
7618,Holographic Visor,Bone,None,Cyberpunk Boots,Pink,Outhouse,None,None,36.30605055647776,7921
7619,Closed,Panting,None,None,Black,SS Monke Biz,None,BAYC Flipped Brim Hat,23.970417945540856,7922
7620,Happy,Bored,BAYC Collar,None,Black,SS Monke Biz,Jetpack,None,48.750246490858196,7923
7621,Radioactive,Tennis Ball,Spiked Collar,None,Galaxy,Swamp,None,Cowboy Hat,53.43473924465735,7924
7622,Wide,Smiling,BAYC Collar,None,Death Bot,Swamp,None,Bowler,44.281524372293326,7925
7623,Happy,Stache,None,Cast,Tan,Outhouse,None,Beanie,40.55604863153135,7926
7624,Angry,Smiling,Red Collar With Bone,Flask,Brown,Swamp,Service Vest,None,67.89370261119264,7927
7625,Goofy,Fire Breath,None,None,Pink,Swamp,Blue Pack,Rat,52.92877851700243,7928
7626,Anime,Cigarette,None,High Tops,Cyberpunk,SS Monke Biz,Mega Rocket Launcher,None,60.70392283747466,7929
7627,Happy,Bloody Fangs,Japan Bandana,None,Black,Swamp,None,None,29.658801223261396,7930
7628,Happy,Foaming,Golden Bone Necklace,None,Brown,Outhouse,None,BAYC Logo Hat Red,45.11948874120153,7931
7629,Mystic Eye,Confused,Plaid Bowtie,None,Brown,Outhouse,None,None,33.77320857583639,7932
7630,Closed,Ape Hand,Hawaiian Bandana,None,Tan,Outhouse,None,Banana Peel,39.34068072385662,7933
7631,Bloodshot,Smiling,Ribbon,None,Solid Gold,SS Monke Biz,None,Fisherman's Hat,48.0522777419903,7934
7632,Closed,Blep,None,None,Zombie,Club Exterior,None,Halo,31.31226590823999,7935
7633,Sunglasses,Smiling,BAYC Collar,None,Black,Bar,Basketball Hoop,None,52.849295273686344,7936
7634,Happy,Blep,None,None,Tan,Swamp,Basketball Hoop,Bow,44.32291764853235,7937
7635,Closed,Frog Legs,None,None,Tan,Club Exterior,None,Spinner Hat,23.77035105907303,7938
7636,Closed,Bored,BAYC Collar,Fresh Laces,Galaxy,Outhouse,Ninja Kunai,White Headband,86.82112946600606,7939
7637,Goofy,Happy,Golden Bone Necklace,None,Tan,Outhouse,Jetpack,Rat,67.65614055871353,7940
7638,Happy,Bloody Fangs,Glow Necklace,High Tops,Cheetah,Outhouse,None,None,52.61929279879764,7941
7639,Closed,Smiling,None,None,Brown,Outhouse,None,Rat,18.115711825900128,7942
7640,Sad,Goofball,Red Collar With Bone,Flask,Death Bot,Club Exterior,None,None,59.13767946362169,7943
7641,X Eyes,Bone,Golden Bone Necklace,None,Tan,Club Exterior,None,Purple Headband,48.286343838067566,7944
7642,Anime,Cute Smile,None,Rain Boots,Tan,Swamp,None,BAYC Logo Hat Black,44.75714104792347,7945
7643,Pilot Goggles,Bloody,None,None,Cheetah,Outhouse,Blue Pack,None,39.03863625431591,7946
7644,Happy,Panting,None,Cast,Black,Swamp,None,White Headband,43.877632826337006,7947
7645,Mystic Eye,Blep,None,Cast,Zombie,Swamp,None,None,37.68376178917093,7948
7646,Bloodshot,Bloody Fangs,Japan Bandana,None,Tan,Club Exterior,None,Fez,48.222146821843545,7949
7647,Goofy,Kazoo,Spiked Collar,None,Pink,Outhouse,None,Bow,50.169801534349446,7950
7648,Closed,Fire Breath,Plaid Bowtie,None,Tan,Club Exterior,None,Rain Hat,43.481364948331795,7951
7649,Whatever,Beer Can,None,None,Brown,SS Monke Biz,Blue Pack,Swamp Turtle,50.95093543890873,7952
7650,X Eyes,Slippers,None,None,Black,Swamp,Blue Pack,None,35.56979093002855,7953
7651,Closed,Smiling,None,None,Tan,Swamp,None,Fez,14.506929041634898,7954
7652,Zombie,Hot Dog,Pink Collar,Fresh Laces,Trippy,Club Exterior,None,Beer Helmet,75.33306937420467,7955
7653,Bloodshot,Rose,None,None,Noise,Club Exterior,None,None,21.611371490962515,7956
7654,Closed,Golden Hot Dog,Pink Collar,Fresh Laces,Pink,Outhouse,None,Halo,65.07838144161734,7957
7655,Whatever,Kazoo,None,Flask,Cyberpunk,Swamp,None,None,37.985730387791286,7958
7656,Snorkel Gear,Heavy Drooling,Beer Can Necklace,None,Cyberpunk,Swamp,None,None,38.725551997029655,7959
7657,Happy,Rainbow Teeth,None,None,Trippy,Club Exterior,Jetpack,None,41.08827367109453,7960
7658,Hero Mask,Bone,None,Old Laces,Tan,Outhouse,Beer Kegs,BAYC Logo Hat Black,67.8712330262322,7961
7659,Happy,Cigar,None,None,Cheetah,Outhouse,Ninja Kunai,None,36.13220589983822,7962
7660,Closed,Tennis Ball,Spiked Collar,None,Pink,Outhouse,None,None,29.911744239582806,7963
7661,Closed,Bloody,Whiskey Barrel,None,Black,Outhouse,Service Vest,None,49.33156669309932,7964
7662,Wide,Goofball,Ribbon,None,Solid Gold,Outhouse,None,None,37.955558139354586,7965
7663,Angry,Bored,BAYC Collar,None,Noise,SS Monke Biz,None,None,35.25662646693012,7966
7664,Closed,Cyberjaw,Whiskey Barrel,None,Black,Swamp,None,None,27.997937763230325,7967
7665,Heart Eyes,Rainbow Teeth,None,Flask,Galaxy,SS Monke Biz,None,Purple Headband,53.940514408179475,7968
7666,Glowing Red,Smiling,None,Combat Boots,Black,Bar,Beer Kegs,Earbuds,70.7434050856234,7969
7667,Angry,Kazoo,None,Fresh Laces,Tan,Outhouse,None,Pirate Captain's Hat,45.97636266051403,7970
7668,Angry,Confused,None,None,Tan,Bar,None,Bird,31.991729261373575,7971
7669,X Eyes,Bone,Spiked Collar,None,DMT,Swamp,Blue Pack,None,59.76415189242137,7972
7670,Whatever,Beer Can,Pinstripe Bandana,None,Pink,Outhouse,None,Hermit Crab,50.02637563131351,7973
7671,Cyberware,Hot Dog,Life Preserver,Combat Boots,Tan,Swamp,Service Vest,None,71.09430099465112,7974
7672,Zombie,Red Raybeam,None,Flippers,Tan,Bar,Beer Saddle,None,59.08473061209708,7975
7673,Anime,Cigarette,BAYC Collar,None,Brown,Club Exterior,None,None,32.99557336523294,7976
7674,Mystic Eye,Beer Can,None,None,Tan,Outhouse,None,Bow,25.952209095632345,7977
7675,Angry,Blep,None,Fresh Laces,Zombie,Outhouse,None,None,37.90273232425213,7978
7676,Bloodshot,Beer Can,None,Combat Boots,Trippy,Outhouse,Fishing Lures,Tie,75.69906634707122,7979
7677,X Eyes,Ape Hand,Hawaiian Bandana,Combat Boots,Pink,Swamp,None,White Headband,69.50939769135842,7980
7678,Blue Beams,Cigarette,None,None,Black,Swamp,Camo Pack,None,36.592720731115705,7981
7679,Shutter Shades,Smiling,Red Collar With Bone,None,Pink,Outhouse,Beer Saddle,None,51.30933940466051,7982
7680,3D Glasses,Rose,Camo Bandana,Flippers,Tan,Club Exterior,None,None,52.77401757312477,7983
7681,Happy,Smiling,None,None,Black,Club Exterior,Jetpack,None,29.394352133753344,7984
7682,Goofy,Beer Can,None,Gold Kicks,Tan,Outhouse,None,None,30.48553316892704,7985
7683,Pilot Goggles,Ape Hand,Golden Bone Necklace,Rollerblades,Pink,Club Exterior,None,Bow,72.95529577344423,7986
7684,Sad,Cyberjaw,None,None,Tan,Outhouse,None,Fisherman's Hat,25.514325415988882,7987
7685,Radioactive,Heavy Drooling,Pink Collar,None,Cheetah,SS Monke Biz,None,Beanie,51.59275108853435,7988
7686,Confused,Smiling,None,Rain Boots,DMT,Outhouse,Cyberpunk Pack,None,54.374267235831475,7989
7687,Bloodshot,Smiling,None,None,Zombie,SS Monke Biz,None,None,12.419611311120143,7991
7688,Robot,Bone,None,Flippers,Brown,SS Monke Biz,None,White Headband,48.67510678858885,7992
7689,Pilot Goggles,Happy,None,Gold Kicks,Black,Club Exterior,Camo Pack,Beer Helmet,74.581841984061,7993
7690,Closed,Foaming,Flamingo Bandana,None,Pink,Outhouse,None,White Headband,45.3459980160155,7996
7691,Sunglasses,Cute Smile,None,Combat Boots,Galaxy,Swamp,None,None,37.75923290636142,7997
7692,Cyborg,Cute Smile,None,None,Tan,SS Monke Biz,None,None,11.691049642737276,7998
7693,Happy,Heavy Drooling,None,None,Robot,SS Monke Biz,None,Pirate Captain's Hat,30.138308175164525,7999
7694,Glowing Red,Smiling,None,None,Mega Death Bot,Outhouse,None,King's Crown,29.31549637187933,8000
7695,Radioactive,Smiling,BAYC Collar,Gold Kicks,Robot,Swamp,None,None,49.55060209557855,8001
7696,Glowing Red,Smiling,BAYC Collar,Leg Knife,Trippy,Swamp,None,Beanie,64.57638763834761,8002
7697,Closed,Drooling,None,None,Radioactive,Swamp,None,Beanie,28.092461944011944,8003
7698,Sad,Loogie,None,None,Brown,SS Monke Biz,None,Purple Headband,29.00968232596788,8004
7699,Happy,Cyberjaw,None,None,Mega Death Bot,Outhouse,None,Beanie,29.519290749624954,8005
7700,Cyberpunk Visor,Cigarette,None,None,Death Bot,Outhouse,None,Hermit Crab,34.66798377827819,8006
7701,Sad,Gold Teeth,Flamingo Bandana,Rain Boots,Brown,SS Monke Biz,None,None,52.9967352679226,8007
7702,Happy,Bloody Fangs,None,None,Cheetah,Swamp,None,White Headband,28.688825800954366,8008
7703,Heart Eyes,Stache,Pink Collar,None,Pink,Outhouse,None,None,34.95468854142977,8009
7704,Confused,Growl,None,None,Pink,Swamp,None,None,15.764143954397081,8011
7705,Anime,Blep,Black BAYC Bandana,None,DMT,Club Exterior,Beer Kegs,Sea Captain's Hat,77.16344416735188,8012
7706,Robot,Golden Hot Dog,None,Rollerblades,Tan,Swamp,Jetpack,Pimp Hat,69.44512678118613,8013
7707,Happy,Hot Dog,None,None,Tan,Club Exterior,None,Shrunken Head,24.593231275095327,8014
7708,Zombie,Cigar,Pinstripe Bandana,None,Black,SS Monke Biz,None,Purple Headband,48.82985240309128,8016
7709,Closed,Happy,None,Space Boots,Tan,Swamp,Ninja Kunai,Beer Helmet,63.29675038152828,8017
7710,Glowing Red,Cute Smile,Japan Bandana,Boots,Black,Club Exterior,None,Bird,70.72470309774391,8018
7711,Confused,Bored,None,None,Cheetah,Swamp,None,Missile Launcher,31.704829095968368,8021
7712,X Eyes,Happy,Camo Bandana,None,Tan,Swamp,None,Beanie,45.202538304052716,8022
7713,Suspicious,Smiling,None,None,Noise,Swamp,None,Fez,27.66965573587671,8023
7714,Angry,Smiling,Pinstripe Bandana,Rollerblades,Noise,SS Monke Biz,None,None,52.52114768329399,8024
7715,Heart Eyes,Frog Legs,BAYC Collar,None,Black,Swamp,Doggie Pack,Santa Hat,68.05996565600316,8025
7716,Closed,Loogie,Pinstripe Bandana,Boots,Tan,SS Monke Biz,None,None,44.47014770741374,8027
7717,Sunglasses,Bloody,None,Pink Combat Boots,Tan,Outhouse,Fishing Lures,Bow,67.63723769385874,8028
7718,Cyberpunk Visor,Loogie,None,Cast,Tan,SS Monke Biz,Blue Pack,Halo,67.79950002637072,8029
7719,Suspicious,Heavy Drooling,None,None,DMT,SS Monke Biz,Blue Pack,None,40.38242415334163,8030
7720,Goofy,Cute Smile,Red Collar With Bone,None,Death Bot,SS Monke Biz,None,None,37.41573343269877,8031
7721,Zombie,Fish,None,None,Tan,Outhouse,None,BAYC Flipped Brim Hat,25.92958148253889,8032
7722,Cyberpunk Visor,Smiling,None,None,Pink,Club Exterior,None,Santa Hat,28.95678023473917,8033
7723,Happy,Tennis Ball,None,None,Noise,SS Monke Biz,None,None,15.292288580439454,8034
7724,Closed,Stache,None,None,Tan,Swamp,None,None,5.711596758654352,8035
7725,3D Glasses,Goofball,None,Rain Boots,Cyberpunk,Club Exterior,None,Shrunken Head,55.7182701595053,8036
7726,Wide,Goofball,None,Fresh Laces,Tan,SS Monke Biz,None,Fisherman's Hat,45.225195007529656,8037
7727,Sad,Goofball,None,None,Zombie,SS Monke Biz,None,Beer Helmet,32.79193664989209,8038
7728,Closed,Goofball,Pinstripe Bandana,Boots,DMT,SS Monke Biz,Service Vest,None,73.04177840891532,8039
7729,Closed,Beer Can,None,Rain Boots,Mega Death Bot,Outhouse,Mega Rocket Launcher,None,55.37446719768039,8040
7730,Suspicious,Fish,Red Collar With Bone,High Tops,Radioactive,Club Exterior,None,None,59.87749831846434,8041
7731,Sad,Smiling,None,None,Black,Outhouse,Beer Kegs,Beanie,43.56421637129811,8042
7732,Happy,Bloody Fangs,Red Collar With Bone,Cast,Tan,Swamp,Beer Saddle,None,67.01053962393944,8043
7733,Whatever,Panting,None,None,Tan,Outhouse,None,Pirate Captain's Hat,26.031464321444986,8044
7734,Sad,Cute Smile,BAYC Collar,Fresh Laces,Black,Outhouse,None,Purple Headband,64.47067390031648,8045
7735,Goofy,Ape Hand,Beer Can Necklace,None,Brown,SS Monke Biz,Space Pack,None,55.89913304639496,8047
7736,Closed,Ape Hand,None,None,Black,Outhouse,Toilet Paper Dispenser,None,30.934508128597805,8048
7737,Shutter Shades,Frog Legs,BAYC Collar,None,Cyberpunk,Swamp,Demon Wings,None,58.26945911590731,8049
7738,Bloodshot,Cigarette,Beer Can Necklace,Kicks,Brown,Club Exterior,None,None,55.56333821186732,8050
7739,Closed,Cute Smile,Camo Bandana,Flask,Robot,Swamp,None,Purple Headband,66.70131454003298,8051
7740,3D Glasses,Frog Legs,None,Flippers,Black,Bar,None,None,39.1973385591475,8052
7741,Pilot Goggles,Smiling,None,Combat Boots,Brown,Swamp,Service Vest,None,49.25606254834564,8053
7742,Happy,Cigar,None,Gold Kicks,Brown,Swamp,Toilet Paper Dispenser,None,53.11357529237046,8056
7743,Sad,Smiling,BAYC Collar,Rain Boots,Cheetah,Swamp,None,Cowboy Hat,61.77577874710304,8057
7744,Closed,Goofball,None,None,Brown,Outhouse,None,Halo,23.396639628264555,8058
7745,Whatever,Cute Smile,None,None,Cheetah,Outhouse,Cyberpunk Pack,White Headband,54.3442011290877,8059
7746,Closed,Kazoo,Ribbon,None,Zombie,Swamp,Jetpack,Bowler,69.95091177185878,8060
7747,Wide,Loogie,None,High Tops,Tan,Outhouse,Service Vest,Bow,66.67476837154464,8061
7748,Happy,Smiling,None,None,Pink,Swamp,None,Rain Hat,21.45635851790717,8062
7749,Shutter Shades,Tennis Ball,Beer Can Necklace,None,Zombie,Outhouse,Beer Kegs,Sushi Chef Headband,74.68757655330576,8063
7750,Anime,Panting,Glow Necklace,None,Robot,Club Exterior,Beer Saddle,Beanie,76.51804214710506,8064
7751,Angry,Hot Dog,None,Rollerblades,Robot,Outhouse,None,None,37.03454734850092,8065
7752,Closed,Smiling,None,None,Pink,Club Exterior,None,None,7.602769328977092,8066
7753,Robot,Ape Hand,None,None,Black,Club Exterior,None,Bowler,31.701061102256883,8067
7754,Closed,Smiling,None,None,Zombie,Outhouse,None,Fez,21.86030510349295,8068
7755,Confused,Diamond Teeth,Flamingo Bandana,None,Tan,Outhouse,None,Purple Headband,45.912190806378156,8069
7756,3D Glasses,Bone,Hawaiian Bandana,None,Brown,SS Monke Biz,None,Missile Launcher,48.014553779584105,8070
7757,Angry,Smiling,None,Rain Boots,Robot,SS Monke Biz,None,None,31.761339544235646,8071
7758,Sunglasses,Ape Hand,Pinstripe Bandana,None,Cheetah,Outhouse,None,None,36.41924170005354,8072
7759,Happy,Smiling,None,None,Tan,Club Exterior,None,None,4.133568168562126,8073
7760,Goofy,Rose,Flamingo Bandana,80s Kicks,Black,Club Exterior,Basketball Hoop,Bow,93.23324378855499,8074
7761,Happy,Confused,None,None,Tan,SS Monke Biz,None,None,7.425379997672595,8075
7762,Confused,Cigar,USA Bandana,Flippers,Cheetah,Outhouse,Ninja Kunai,None,79.05792124089994,8076
7763,Blue Beams,Smiling,None,Kicks,Pink,Club Exterior,None,None,33.44102408768033,8077
7764,Closed,Bone,Glow Necklace,None,Brown,Outhouse,None,None,27.7186172203984,8078
7765,3D Glasses,Smiling,BAYC Collar,None,Tan,Swamp,Blue Pack,Missile Launcher,58.15229200872618,8079
7766,Bloodshot,Slippers,None,Flippers,Brown,Swamp,None,Bowler,48.15418259659368,8080
7767,Closed,Smiling,None,Leg Knife,Brown,Outhouse,None,Tie,37.53260095961747,8081
7768,Pilot Goggles,Smiling,Pinstripe Bandana,None,Black,Outhouse,Service Vest,Fisherman's Hat,64.25922520544901,8082
7769,Whatever,Bored,BAYC Collar,None,Radioactive,SS Monke Biz,None,None,35.10941409318051,8083
7770,Snorkel Gear,Smiling,None,Old Laces,DMT,Outhouse,Service Vest,None,54.61579894437835,8084
7771,Angry,Bloody,None,Flippers,Tan,Outhouse,Cyberpunk Pack,BAYC Flipped Brim Hat,67.6221476377913,8086
7772,Anime,Smiling,None,Rollerblades,Cheetah,Swamp,Beer Kegs,None,52.58516425133165,8087
7773,Robot,Cigarette,None,None,Death Bot,SS Monke Biz,None,None,19.104868495996207,8088
7774,Suspicious,Drooling,BAYC Collar,Cast,Pink,SS Monke Biz,Ninja Kunai,None,73.93251237259841,8089
7775,Happy,Growl,Japanese Bandana,Boots,Brown,Outhouse,None,None,49.025987350009025,8090
7776,Hero Mask,Frog Legs,None,Old Laces,Pink,SS Monke Biz,None,None,36.2343085148467,8091
7777,Pilot Goggles,Happy,None,None,Noise,Outhouse,Ninja Kunai,Bowler,56.8995225041485,8092
7778,Whatever,Fish,None,None,Brown,Outhouse,Basketball Hoop,Tie,50.709361658634144,8093
7779,Closed,Cyberjaw,Camo Bandana,Flippers,Tan,Swamp,None,Bird,59.59048729575854,8094
7780,Anime,Hot Dog,Beer Can Necklace,None,Black,SS Monke Biz,Beer Kegs,Cowboy Hat,68.46379390292839,8095
7781,Closed,Rose,Flamingo Bandana,None,Brown,Outhouse,None,None,28.122518592037395,8096
7782,Heart Eyes,Rose,BAYC Collar,High Tops,Black,Swamp,None,None,49.67133669325868,8097
7783,Shutter Shades,Rose,None,Kicks,Tan,Club Exterior,Beer Kegs,None,55.40841530476284,8098
7784,Sunglasses,Confused,USA Bandana,None,Black,Swamp,None,None,33.36930681815092,8099
7785,Sunglasses,Happy,None,Flippers,Brown,Swamp,Service Vest,None,54.883752208589854,8100
7786,Mystic Eye,Smiling,Golden Bone Necklace,None,Galaxy,Outhouse,None,None,32.76161657068197,8101
7787,Happy,Cyberjaw,None,None,Galaxy,SS Monke Biz,Blue Pack,Bow,51.72844994528361,8102
7788,Happy,Rainbow Teeth,Pink Collar,Flask,Zombie,Bar,Doggie Pack,Beanie,96.27131095715811,8104
7789,Closed,Cigar,Red Collar With Bone,None,Pink,Swamp,None,Santa Hat,45.051535528281136,8105
7790,Happy,Tennis Ball,Red Collar With Bone,None,Radioactive,SS Monke Biz,None,Rain Hat,49.63758161807199,8106
7791,Bloodshot,Red Raybeam,Beer Can Necklace,None,Trippy,SS Monke Biz,None,Tie,54.15189156307836,8107
7792,Shutter Shades,Growl,None,High Tops,Brown,SS Monke Biz,Beer Kegs,Sea Captain's Hat,70.51322020643525,8108
7793,Happy,Bone,None,None,Pink,SS Monke Biz,Beer Saddle,Tie,49.048555609208464,8109
7794,Hypnotized,Panting,Pink Collar,Old Laces,Cheetah,Swamp,None,Bowler,71.50977403585911,8110
7795,Glowing Red,Frog Legs,None,Boots,Brown,Swamp,Space Pack,Banana Peel,71.16991873642253,8112
