,Environment,Hand,Ear Accessory,Mouth Accessory,Hair,Eyewear,Brow,Eyes,Mouth,Clothing,Necklace,Face Attachment,Body Attachment,Markings,Body,Background,Mask,Rarity score,Token Id
7087,No Environment,Robo Thumbs Up,No Earring,Bubblegum Yellow,Curled Back With Hachimaki Blond,Sunglasses Gold,Brow 4,Small Eyes 1,Slight Smile,Half Kimono WIth pattern,Gold Pearls,No Attachment,Tattoo Flowers,Robo Spine,Skintone 1,Moss,None,48.54407513270499,7087
7088,No Environment,Brass Knuckle,No Earring,Jaw Guard,Joe Hair,Sunglasses,Brow 3,Black Eyes 1,Neutral,Samurai Green,Dog Tags,13 tattoo,Single Tattoo,No Markings,Skintone 1,White,None,48.06560929184031,7088
7089,No Environment,Unarmed,No Earring,No Accessory,Mega Fro Brown,White Sunslasses,Brow Type 3,Blue Eyes 3,Grit Red,Open Kimono,Chain Necklace,Face Tattoo,No Attachment,No Markings,Skintone 2,White,None,25.574094643047612,7089
7090,No Environment,Electric Skateboard Gold,No Earring,Cigarette,Middle Parted Plus with Headband,Sunglasses G,Brow 2,Black Eyes 2,Slight Open,Okinawan Shirt Gray,Chain Necklace,No Attachment,Tattoo Flowers,No Markings,Skintone 3,White,None,35.464431453402604,7090
7091,No Environment,Pizza hand,Broken Heart Earring,No Accessory,Bald,No Eyewear,Brow 1,Redline Eyes 2,Neutral,Samurai,Wave Necklace,No Attachment,Tattoo Flowers,No Markings,Skintone 3,Black Gray,None,15.900665123032223,7091
7092,Sakura Chiru,Unarmed,Kanzashi and Earring,No Accessory,Parted Long Straight Red,No Eyewear,Brow Type 3,Pink Eyes 2,Laugh Pink,Kebaya Black Gold,Gold Pearls,Plaster,No Attachment,No Markings,Skintone 1,Red,None,32.60287446445064,7092
7093,None,None,Robo Ear,None,Mage Blue,No Eyewear,Brow Type 5,Green Eyes 2,Smirk,None,None,None,None,None,Tengu 2 Skintone 3 Half Kimono 1,Pure Black,Kitsune Mask,96.90299046395495,7093
7094,No Environment,Mox Claw,Earring,No Accessory,Shojo Blue,Sunglasses Gold,Brow Type 2,Cat Eyes 1,Smile Pink,Hacker Jacket with fishnet Purple,Wave Necklace,Slugger Paint,Mox Cybernetics Anonymice,No Markings,Skintone 2,White,None,40.6528038071212,7094
7095,No Environment,Dango,Zorro Earring,No Accessory,Ponytail Plus,No Eyewear,Brow Type 4,Deep Eyes 1,Smile Red,Short Sleeveless Jacket V,Kiwami Pendant,No Attachment,Mox Cybernetics Anonymice,Mole,Skintone 3,Moss,None,28.652123756800528,7095
7096,No Environment,Red Drone Without Logo,No Earring,No Accessory,Mega Fro,Sunglasses Gold,Brow 1,Deep Eyes 1,Slight Smile,Greaser Jacket Gold Shirtless,Gold Pearls,Stubble,No Attachment,Mole,Skintone 2,Red,None,34.632473038098354,7096
7097,No Environment,Unarmed,Earring,No Accessory,Knit Beanie Green Anarchy Blonde,No Eyewear,Brow Type 1,Eyes Closed 1,Tongue Out Pink,Mox Jacket Camo Green,No Necklace,Star Tattoo,Kitty Tattoo,Mole,Skintone 1,Blue,None,30.695731380835785,7097
7098,No Environment,Mox Claw,Silver Chain Earring,No Accessory,Knit Beanie Gray Anarchy Pink,Patch,Brow Type 4,Red Eyes 3,Laugh Purple,Mox Jacket,No Necklace,No Attachment,Kanji Tattoo,Barcode,Skintone 1,Blue,None,36.757309433423906,7098
7099,No Environment,Robo Thumbs Up,Bead Earring,No Accessory,Parted Long Straight Plus Black Blue,No Eyewear,Brow Type 3,Red Eyes 1,Slight Smile Red,Suit and Open Collar,Kiwami Pendant,No Attachment,No Attachment,Barcode,Skintone 3,Black Gray,None,19.512547432729672,7099
7100,No Environment,Unarmed,Earloops,Cigarette,Shojo Yellow,No Eyewear,Brow Type 1,Brown Eyes 1,Neutral Red,Happi and Sarashi,Choker,No Attachment,No Attachment,Mole,Skintone 2,White,None,30.250168639476083,7100
7101,Sakura Chiru,Electric Skateboard Gold,No Earring,No Accessory,Bandana B,Sunglasses,Brow 1,Green Eyes 2,Neutral,Happi,Gold Pearls,No Attachment,Tattoo Dragon,Kanji Tattoo,Skintone 3,White,None,45.858202580211206,7101
7102,No Environment,Robo Call me,No Earring,No Accessory,Pomade,No Eyewear,Brow 5,Small Eyes 1,Slight Open,Kimono Blue,Gold Pearls,No Attachment,Tattoo Flowers,No Markings,Skintone 3,Red,None,12.381712010078935,7102
7103,No Environment,Unarmed,Bead Earring,No Accessory,Knit Beanie Green Anarchy Blonde,White Sunglasses G,Brow Type 3,Orange Eyes 3,Laugh Pink,Red Spider Bra With Orange Jacket,Chain Necklace,Plaster,Robo Spine,Mole,Skintone 3,White,None,41.57392589878196,7103
7104,Sakura Chiru,Green Tea,Earring,No Accessory,Karen Short Red Gradation,No Eyewear,Brow Type 4,Brown Eyes 3,Grit Purple,Tank,No Necklace,Draken Tattoo,No Attachment,Barcode,Skintone 1,Red,None,42.222206394002335,7104
7105,No Environment,Drone With Logo,Robo Earphone,No Accessory,Fisher Hat,Sunglasses G,Brow 4,Eyes Closed,Open,Tattered Gi Gray,Kiwami Pendant,Stubble,Tattoo Dragon,No Markings,Skintone 3,White,None,39.05586203435092,7105
7106,No Environment,Robo Call me Red,No Earring,No Accessory,Mohawk Red,Sunglasses Gold,Brow 2,Black Eyes 2,Grit,Black Kiwami Hoodie,No Necklace,No Attachment,No Attachment,Kanji Tattoo,Skintone 3,Red,None,24.99822966957371,7106
7107,No Environment,Baseball Bat,Sumping,Jaw Guard Purple,Curled Back With Hachimaki,No Eyewear,Brow 3,Violet Eyes 2,Slight Smile,Naked,Gold Pearls,Face Scar,Tattoo Dragon,No Markings,Skintone 3,Magenta,None,42.97417577435659,7107
7108,No Environment,Unarmed,Silver Earring,No Accessory,Ponytail Plus,Redlin Glasses Yellow,Brow Type 3,Cat Eyes 2,Smirk Pink,Hacker Jacket with fishnet,Dog Tags,No Attachment,Kitty Tattoo,Barcode,Skintone 2,White,None,34.78766500449574,7108
7109,No Environment,Bandage Arm,Gold Chain Earring,Bubblegum Yellow,Ronin Hair,No Eyewear,Brow Type 5,Brown Eyes 3,Neutral Pinkk,Fur Jacket Aqua,Dog Tags,Slugger Paint,No Attachment,No Markings,Skintone 2,Black Gray,None,38.06629989014045,7109
7110,No Environment,Baseball Bat,No Earring,Cigarette,Pomade Lime,No Eyewear,Brow 3,Small Eyes 1,Smirk,Greaser Jacket Gold,Gold Pearls,No Attachment,No Attachment,Kanji Tattoo,Skintone 1,Moss,None,31.097651104208975,7110
7111,None,None,Sumping,None,Pomade Gray,No Eyewear,Brow Type 1,Blue Eyes 2,Neutral,None,None,None,None,None,Tengu 1 Skintone 1,Pure Black,Tengu Mask Red Black,97.08721497411939,7111
7112,Momiji Chiru,Unarmed,Piercings,No Accessory,Hime Cut Black Red,Sunglasses,Brow Type 3,Red Eyes 2,Laugh Purple,Green Camo Hoodie Up,Gold Pearls,Slugger Paint,Kanji Tattoo,Barcode,Skintone 1,White,None,57.456436141313525,7112
7113,No Environment,Robo Call me Red,Earring,No Accessory,Curled Back With Hachimaki Blond,No Eyewear,Brow 3,Redline Eyes 2,Slight Smile,Hanging White Jacket and Shirt,Gold Pearls,Stubble,Tattoo Dragon,No Markings,Skintone 2,White,None,24.128899562049888,7113
7114,No Environment,Drone Without Logo,Kanzashi and Earring,No Accessory,Parted Long Straight Plus Black,No Eyewear,Brow Type 2,Green Eyes 1,Smirk Red,Fur Jacket black,Kiwami Pendant,Teardrop tattoo,No Attachment,No Markings,Skintone 1,Blue,None,23.161915673356116,7114
7115,No Environment,Baseball Bat,Thunder Earring,No Accessory,Middle Parted Plus with Headband,No Eyewear,Brow 2,Small Eyes 1,Slight Open,Kimono Blue,Kiwami Pendant,No Attachment,Tattoo Dragon,No Markings,Skintone 3,Blue,None,17.197201817354987,7115
7116,No Environment,Umbrella Red,Broken Heart Earring,No Accessory,Parted Long Straight Plus Black,No Eyewear,Brow Type 1,Orange Eyes 2,Neutral Purple,Happi Checkerboard and Sarashi,Gold Pearls,Teardrop tattoo,Robo Spine,Mole,Skintone 3,White,None,33.537218903739706,7116
7117,No Environment,Pizza hand,Square Earring,No Accessory,Karen Short Purple Gradation,Yellow Sunglasses,Brow Type 4,Red Eyes 1,Slight Open Pink,Happi and Sarashi,No Necklace,13 tattoo,No Attachment,No Markings,Skintone 3,Black Gray,None,29.904627497338755,7117
7118,No Environment,Beer Can Black,Ronan Earring,No Accessory,Mage Blue,Sunglasses,Brow 4,Green Eyes 2,Smirk,Naked,No Necklace,No Attachment,Tattoo Flowers,No Markings,Skintone 1,White,None,20.276310861452508,7118
7119,No Environment,Green Tea,Gold Chain Earring,No Accessory,Parted Long Straight Plus,No Eyewear,Brow Type 5,Green Eyes 2,Open Purple,Suit and Ribbon Tie,Wave Necklace,Patch,Kanji Tattoo,No Markings,Skintone 1,White,None,29.178200205611503,7119
7120,None,None,Futuristic Robotic Ear,None,Hime Cut,No Eyewear,Brow Type 1,Pink Eyes 2,Smile Red,None,None,None,None,None,Tengu 2 Skintone 3,Pure Black,Hanya Mask 2 neon,99.25480953265206,7120
7121,Momiji Chiru,Unarmed,Earring,Cigarette,Parted Long Straight,No Eyewear,Brow Type 4,Deep Eyes 2,Slight Smile Red,Mox Jacket Camo Brown,Chain Necklace,13 tattoo,Kitty Tattoo,Barcode,Skintone 2,White,None,62.324628890853674,7121
7122,Sakura Chiru,Beer Can,Thunder Earring,No Accessory,Mega Fro,No Eyewear,Brow Type 1,Eyes Closed 1,Grit Pink,Open Kimono Pink,No Necklace,No Attachment,Robo Spine,Mole,Skintone 2,Magenta,None,37.93765836804946,7122
7123,No Environment,Electric Skateboard Gold,Kiwami Studs,Cigarette,Redlin tail Green,Sunglasses S,Brow Type 2,Green Eyes 3,Smile Purple,Hacker Jacket with fishnet Purple,Choker,No Attachment,No Attachment,No Markings,Skintone 2,Magenta,None,38.55273388436557,7123
7124,No Environment,Mox Hand,Robo Earphone,No Accessory,Ponytail Plus,No Eyewear,Brow Type 1,Red Eyes 1,Smirk Red,Spider Bra,Choker,No Attachment,No Attachment,No Markings,Skintone 1,Moss,None,14.009824361880199,7124
7125,Sakura Chiru,Red Drone Without Logo,Robo Earphone,No Accessory,Slick Back,No Eyewear,Brow 2,Deep Eyes 2,Neutral,Suit and Tie With Pin,Gold Pearls,No Attachment,No Attachment,Kanji Tattoo,Skintone 3,Blue,None,35.20227918753335,7125
7126,No Environment,Red Drone Without Logo,Square Earring,No Accessory,Slick Back Silver,No Eyewear,Brow 6,Blue Eyes 2,Laugh,Green Anonymice Hoodie,No Necklace,No Attachment,No Attachment,No Markings,Skintone 3,Blue,None,9.088662905581163,7126
7127,No Environment,Electric Skateboard Cyan,No Earring,No Accessory,Joe Hair Red,No Eyewear,Brow 5,Small Eyes 1,Slight Open,Black Suit and Tie,Chain Necklace,No Attachment,No Attachment,Robo Spine,Skintone 2,Red,None,16.459838981230778,7127
7128,No Environment,Mox Hand Yellow,Boomerang Earring,No Accessory,Old Timey Pink,Sunglasses G,Brow Type 3,Orange Eyes 2,Laugh Red,Tank Sandyterrain,Gold Pearls,No Attachment,No Attachment,Mole,Skintone 3,Blue,None,29.604237921448203,7128
7129,No Environment,Den Den Daiko Wave Blue,Sumping,No Accessory,Bandana A,Sunglasses Yellow,Brow 6,Green Eyes 2,Neutral,Tattered Gi,Kiwami Pendant,Patch,No Attachment,Robo Spine,Skintone 1,Blue,None,43.98475056801205,7129
7130,No Environment,Baseball Bat,No Earring,No Accessory,Bald,Sunglasses Yellow,Brow 1,Yellow Eyes 1,Smirk,Blue Hoodie Walkie Talkie,No Necklace,Teardrop tattoo,Tattoo Flowers,No Markings,Skintone 3,Red,None,30.769949085054588,7130
7131,No Environment,Takoyaki,Piercings,No Accessory,Host Hair,No Eyewear,Brow 5,Violet Eyes 2,Neutral,Green Anonymice Hoodie,Gold Pearls,Stubble,Tattoo Dragon,No Markings,Skintone 1,White,None,24.84971480916434,7131
7132,Sakura Chiru,Green Tea,Ronan Earring Gold,No Accessory,Messy,No Eyewear,Brow 6,Blue Eyes 1,Tongue Out,Suit and Open Collar,Chain Necklace,Stubble,No Attachment,Robo Spine,Skintone 3,Black Gray,None,47.06397462289037,7132
7133,Momiji Chiru,Beer Can Black,No Earring,No Accessory,Diamond Hat,No Eyewear,Brow 6,Green Eyes 1,Laugh,Suit and Tie,Gold Pearls,Stubble,Tattoo Dragon,Robo Spine,Skintone 3,Blue,None,50.105806683032085,7133
7134,No Environment,Unarmed,Gold Chain Earring,No Accessory,Ponytail,White Sunslasses,Brow Type 5,Orange Eyes 2,Slight Open Pink,Kiwami Hoodie Camo,No Necklace,No Attachment,Robo Spine,Mole,Skintone 3,White,None,27.437623208303837,7134
7135,No Environment,Unarmed,Bead Earring,No Accessory,Old Timey,Glasses 2,Brow Type 5,Pink Eyes 2,Neutral Purple,Tank Grey,Chain Necklace,No Attachment,Robo Spine,Mole,Skintone 3,Blue,None,32.09127420128636,7135
7136,No Environment,Unarmed,Kiwami Studs,No Accessory,Old Timey,Sunglasses Gold,Brow Type 3,Red Eyes 3,Smile Purple,Tank Rockyterrain,No Necklace,Teardrop tattoo,No Attachment,Mole,Skintone 1,Black Gray,None,33.17218449157054,7136
7137,No Environment,Mox Hand,Boomerang Earring,No Accessory,Medium Red,Redlin Glasses Blue,Brow Type 2,Brown Eyes 1,Slight Smile Purple,Fur Jacket black,Wave Necklace,No Attachment,No Attachment,Mole,Skintone 3,Red,None,30.02053425233589,7137
7138,No Environment,Unarmed,Square Earring,No Accessory,Redlin Short,Sunglasses Gold,Brow Type 4,Orange Eyes 1,Smile Purple,Happi Checkerboard and Sarashi,Gold Pearls,Draken Tattoo,No Attachment,No Markings,Skintone 3,White,None,26.957511580436762,7138
7139,No Environment,Takoyaki,Piercings,No Accessory,Riki Short Black,Sunglasses Gold,Brow 6,Violet Eyes 2,Neutral,Kimono Blue,Wave Necklace,Patch,Tattoo Dragon,No Markings,Skintone 3,White,None,38.24214712950714,7139
7140,No Environment,Robo Middle Finger G,Earring,Jaw Guard,Fisher Hat,Sunglasses,Brow 5,Green Eyes 2,Neutral,Olive Hoodie Walkie Talkie,Dog Tags,No Attachment,Tattoo Flowers,No Markings,Skintone 3,Magenta,None,42.586498393457724,7140
7141,No Environment,Beer Can,No Earring,Bubblegum Yellow,Baseball Cap Backward Navy,Patch with logo,Brow 2,Yellow Eyes 1,Slight Open,Blue Hoodie Walkie Talkie,Chain Necklace,No Attachment,Single Tattoo,No Markings,Skintone 1,White,None,35.988409248334655,7141
7142,No Environment,Unarmed,Bead Earring,No Accessory,Parted Long Straight Violet,No Eyewear,Brow Type 3,Green Eyes 1,Smile Red,Green Anonymice Hoodie Up,Choker,No Attachment,Mox Cybernetics Orange,Mole,Skintone 3,Blue,None,24.857819958403173,7142
7143,No Environment,Pizza hand,Square Earring,No Accessory,Pomade Blond,White Sunglasses,Brow 1,Deep Eyes 2,Laugh,Suit and Bowtie Yellow,Chain Necklace,Face Scar,No Attachment,Mole,Skintone 1,Blue,None,41.89723935171977,7143
7144,No Environment,Electric Skateboard Cyan,Broken Heart Earring,No Accessory,Middle Parted Plus with Headband,Glasses 2,Brow 3,Small Eyes 1,Smirk,Greaser Jacket,Gold Pearls,Face Scar,No Attachment,Robo Spine,Skintone 3,Black Gray,None,38.5071395101859,7144
7145,Sakura Chiru,Baseball Bat,Cross Earring,No Accessory,Mega Fro Brown,No Eyewear,Brow Type 2,Green Eyes 3,Neutral Purple,Hacker Jacket with fishnet Purple,Gold Pearls,Star Tattoo,Robo Spine,Mole,Skintone 3,White,None,48.71833393814128,7145
7146,No Environment,Den Den Daiko Wave Blue,No Earring,No Accessory,Parted Long Straight Plus Black,No Eyewear,Brow Type 5,Red Eyes 1,Tongue Out Purple,Open Kimono,Dog Tags,No Attachment,Kitty Tattoo,No Markings,Skintone 3,Black Gray,None,16.13482422895476,7146
7147,None,None,Futuristic Robotic Ear with Neon,None,Mage,No Eyewear,Brow Type 4,Yellow Eyes 1,Smirk,None,None,None,None,None,Tengu 2 Skintone 2,Pure Black,Kitsune Mask,97.801371240676,7147
7148,None,None,Earring,None,Parted Long Straight Plus Yellow,No Eyewear,Brow Type 3,Deep Eyes 1,Slight Smile Purple,None,None,None,None,None,Tengu 2 Skintone 3,Pure Black,Karasu Mask 1,97.3377905960794,7148
7149,No Environment,Umbrella Yellow,Piercings,No Accessory,Ronin Hair,No Eyewear,Brow Type 3,Eyes Closed 1,Slight Open Red,Redlin Polo,No Necklace,No Attachment,Robo Spine,No Markings,Skintone 2,Black Gray,None,12.435673815397896,7149
7150,None,None,Robo Ear,None,Pomade Blond,No Eyewear,Brow Type 2,Violet Eyes 1,Neutral,None,None,None,None,None,Tengu 1 Skintone 2 Blue Lightning,Pure Black,Tengu Mask Red Black,97.52405962642014,7150
7151,No Environment,Beer Can,Kiwami Studs,No Accessory,Mega Fro,No Eyewear,Brow Type 3,Pink Eyes 2,Slight Smile Purple,Kebaya,Chain Necklace,No Attachment,No Attachment,Mole,Skintone 1,Moss,None,19.061096244609935,7151
7152,No Environment,Robo Call me Titanium,Cross Earring,No Accessory,Bandana A,Patch,Brow 5,Yellow Eyes 1,Slight Smile,Kimono Neko Black,No Necklace,No Attachment,No Attachment,No Markings,Skintone 1,Blue,None,17.77666245749196,7152
7153,None,None,Kiwami Studs,None,Hime Cut Yellow,No Eyewear,Brow Type 4,Orange Eyes 1,Slight Open Pink,None,None,None,None,None,Tengu 4 Skintone 1 smonk,Pure Black,Hanya Mask 3,98.68540444372792,7153
7154,No Environment,Robo Call me Titanium,Robo Ear v1,No Accessory,Dreads 2,Patch with logo,Brow 4,Deep Eyes 1,Neutral,Greaser Jacket,No Necklace,Stubble,No Attachment,No Markings,Skintone 3,Magenta,None,29.546294484609792,7154
7155,No Environment,Unarmed,Silver Earring,No Accessory,Redlin Short,Patch,Brow Type 5,Brown Eyes 3,Slight Open Pink,Mox Jacket,Wave Necklace,Plaster,No Attachment,Mole,Skintone 2,Blue,None,38.76166208222686,7155
7156,No Environment,Green Tea,Earloops,Cigarette,Redlin tail Green,Red Sunglasses,Brow Type 3,Green Eyes 3,Smirk Pink,Open Kimono,Choker,No Attachment,Kanji Tattoo,Barcode,Skintone 2,White,None,53.68394745102045,7156
7157,Momiji Chiru,Umbrella Yellow,Square Earring,No Accessory,Mega Fro Brown,No Eyewear,Brow Type 3,Deep Eyes 2,Slight Open Pink,Short Sleeveless Jacket V Camo 1,No Necklace,No Attachment,No Attachment,No Markings,Skintone 2,Blue,None,24.279981270885873,7157
7158,Momiji Chiru,Unarmed,Boomerang Earring,No Accessory,Knit Beanie Green Anarchy Blonde,Sunglasses S,Brow Type 4,Green Eyes 2,Smirk Red,Tank,No Necklace,Star Tattoo,Kitty Tattoo,Mole,Skintone 1,Magenta,None,57.15618389921473,7158
7159,No Environment,Drone With Logo,Cross Earring,No Accessory,Karen Short Red Gradation,No Eyewear,Brow Type 5,Cat Eyes 3,Smirk Red,Suit and Ribbon Tie,Choker,No Attachment,Robo Spine,No Markings,Skintone Radioactive,Black Gray,None,23.08528770678547,7159
7160,No Environment,Baseball Bat Black,Piercings,Bubblegum Pink,Mohawk Gray,No Eyewear,Brow 1,Green Eyes 1,Slight Smile,Kiwami Hoodie Camo,No Necklace,X Scar,Tattoo Dragon,Robo Spine,Skintone 2,Blue,None,48.57146397876885,7160
7161,Momiji Chiru,Baseball Bat,Boomerang Earring,No Accessory,Redlin tail Green,Glasses 2,Brow Type 3,Blue Eyes 2,Slight Open Pink,Red Spider Bra,Gold Pearls,No Attachment,No Attachment,Mole,Skintone 1,Red,None,42.34625343277119,7161
7162,None,None,Silver Chain Earring,None,Hime Cut Black Red,No Eyewear,Brow Type 1,Eyes Closed 1,Smile Purple,None,None,None,None,None,Tengu 3 Skintone 2 smonk,Pure Black,Hanya Mask neon,98.67726015316411,7162
7163,Momiji Chiru,Traditional Umbrella Red With Pattern,Kiwami Studs,No Accessory,Messy,Patch,Brow 2,Redline Eyes 2,Slight Open,Suit and Bowtie,No Necklace,No Attachment,Single Tattoo,No Markings,Skintone 3,Blue,None,38.295651783730236,7163
7164,No Environment,Beer Can,Cross Earring,No Accessory,Pomade Gray,Glasses 2,Brow 1,Deep Eyes 1,Tongue Out,Greaser Jacket,Dog Tags,Star Tattoo,No Attachment,No Markings,Skintone 2,Red,None,31.915484053743086,7164
7165,No Environment,Unarmed,Piercings,Cigarette,Ponytail Plus,No Eyewear,Brow Type 1,Eyes Closed 1,Neutral Purple,Mox Jacket,No Necklace,Plaster,No Attachment,Barcode,Skintone 2,White,None,35.63247551820917,7165
7166,No Environment,Beer Can Black,Earring,No Accessory,Baseball Cap Backward Olive,No Eyewear,Brow 4,Deep Eyes 1,Laugh,Fur Coat Magenta,No Necklace,Teardrop tattoo,No Attachment,Robo Spine,Skintone 2,White,None,26.226845186096725,7166
7167,No Environment,Brass Knuckle,No Earring,No Accessory,Fisher Hat Orange,No Eyewear,Brow 3,Black Eyes 2,Smirk,Happi Kiwami Black Red,Gold Pearls,Stubble,Tattoo Dragon,Robo Spine,Skintone 2,Red,None,31.86385584796833,7167
7168,No Environment,Electric Skateboard Cyan,Broken Heart Earring,No Accessory,Middle Parted,No Eyewear,Brow 5,Green Eyes 1,Neutral,Black Kiwami Hoodie Up,Gold Pearls,No Attachment,No Attachment,No Markings,Skintone 3,Magenta,None,9.036965442136665,7168
7169,No Environment,Drone With Logo,Thunder Earring,No Accessory,Parted Long Straight,No Eyewear,Brow Type 4,Cat Eyes 1,Tongue Out Pink,Zebra Hoodie Up,No Necklace,Patch,Kitty Tattoo,Barcode,Skintone 1,Moss,None,36.8984314338853,7169
7170,No Environment,Unarmed,Piercings,No Accessory,Old Timey,Patch with Logo,Brow Type 2,Blue Eyes 3,Smirk Purple,Naked Apron,Choker,Draken Tattoo,Kanji Tattoo,No Markings,Skintone 1,Red,None,37.618818617938565,7170
7171,No Environment,Robo Thumbs Up,Silver Earring,No Accessory,Sakanakun Gold,Deshawn Glasses,Brow Type 2,Red Eyes 2,Neutral Purple,Happi,Wave Necklace,No Attachment,No Attachment,Barcode,Skintone 2,Blue,None,32.25509750245026,7171
7172,No Environment,Baseball Bat,Broken Heart Earring,No Accessory,Hime Cut Cyan,White Sunslasses,Brow Type 4,Cat Eyes 3,Smile Pink,Suit and Ribbon Tie,Gold Pearls,No Attachment,Robo Spine,No Markings,Skintone 1,White,None,25.371182912069944,7172
7173,No Environment,Beer Can,No Earring,Cigarette,Riki Short Black,Patch,Brow 6,Yellow Eyes 1,Slight Open,Terry Jacket Navy,Dog Tags,No Attachment,No Attachment,Robo Spine,Skintone 3,Magenta,None,42.73759895810764,7173
7174,No Environment,Umbrella Yellow,Square Earring,No Accessory,Knit Beanie Gray Anonymice Magenta,Deshawn Glasses,Brow Type 2,Orange Eyes 1,Smile Purple,Suit and Open Collar Light Blue,No Necklace,Slugger Paint,Kitty Tattoo,No Markings,Skintone 2,Magenta,None,38.430686969876845,7174
