,Number,Drip Grade,Core,Drip Score,Neck,Hair,Shirt,Eye Color,Eyes,Race,Background,Hat,Face Decoration,Glasses,Necklace,Earring,Rarity score,Token Id
3744,3744,normal,hypebeast,23,None,bowl green,gold spray puffer,green,classic,pink,mountain,None,None,None,None,None,1.6332678242897662,3744
3745,3745,normal,hypebeast-gyaru,24,None,tuft dark,gold spray puffer,brown,sleepy,clay,sunrise,trucker construction,None,None,None,None,12.227261668137942,3745
3746,3746,a-drip,hypebeast,39,None,tuft purple,silk shirt,blue,closed,clay,casino,None,None,None,None,chrome cross,23.845277062582284,3746
3747,3747,c-drip,gyaru,26,None,og blonde,remilia tank,brown,classic,pink,streets,None,teardrops tattoo,None,None,double safety pins,35.68565331162494,3747
3748,3748,normal,lolita,24,None,og black,pink coat,lilac,dilated,pink,streets,None,None,None,None,loop chain earring,24.11448015766093,3748
3749,3749,normal,gyaru,23,None,short green,mouse tank,green,sleepy,pink,streets,None,None,None,pearl necklace,None,22.54600429673478,3749
3750,3750,normal,gyaru,24,None,og orange,mouse tank,green,crying,clay,tennis,None,None,sunglasses,smiley bead necklace,None,38.95931405763388,3750
3751,3751,c-drip,prep,28,None,short blonde,blue sweatervest,green,teary,clay,nagano,None,None,None,milady beads,flower earring,38.10880870755262,3751
3752,3752,normal,hypebeast,13,None,og orange,red puffer,aqua,dilated,clay,clouds,None,None,None,None,None,8.580118012020007,3752
3753,3753,b-drip,gyaru,30,None,og orange,super lover shirt,green,sleepy,pink,sonora,None,face piercings,harajuku glasses,None,None,37.37927255115843,3753
3754,3754,normal,harajuku-gyaru,24,None,og blonde,active dissident shirt,blue,dilated,pink,yashima,bear ears,None,None,None,None,13.561494692026804,3754
3755,3755,ss-drip,hypebeast-gyaru,53,None,og orange,bowling shirt oriental,green,sparkle,pink,mountain,rhinestone skull cap,nose ring gold,cobain glasses,lean neck tattoo,diamond stud,78.53501572159266,3755
3756,3756,normal,prep,25,None,braid purple,knit sweater,green,classic,pale,sonora,None,None,None,None,cross earring,16.222890357436672,3756
3757,3757,c-drip,lolita,26,None,og black,ribbon lolita,brown,closed,pink,bushland,None,None,cobain glasses,None,None,24.907091933694446,3757
3758,3758,c-drip,prep,27,spider neck tattoo,tuft blue,green blazer,brown,classic,clay,streets,None,snakebites,None,None,loop chain earring,53.73475267566356,3758
3759,3759,b-drip,harajuku-gyaru,31,None,braid brown,cardigan tee,green,sparkle,clay,mountain,brown cowboy hat,nose ring silver,None,lean neck tattoo,None,44.24542492400994,3759
3760,3760,c-drip,lolita-harajuku,27,None,tuft dark,blue pink shirt,blue,dilated,pale,bushland,cake hat,None,prescription glasses,None,None,28.338539250435595,3760
3761,3761,normal,gyaru,23,castle neck tattoo,og frosted purple,im cute im punk shirt,green,crying,pale,mountain,None,None,None,None,None,21.023600586683866,3761
3762,3762,b-drip,hypebeast-gyaru,30,None,og green,western jacket,green,sleepy,tan,roadside,trucker white rabbit,None,None,None,None,18.569804568946743,3762
3763,3763,c-drip,lolita-hypebeast,28,None,braid green,chore coat,blue,classic,pale,bushland,goth headband,None,None,None,None,12.530811587965305,3763
3764,3764,a-drip,lolita-prep,39,None,og blue,green blazer,green,sleepy,pink,nagano,sailor hat,None,sunglasses,None,chrome cross,48.696871530185035,3764
3765,3765,c-drip,hypebeast-gyaru,29,None,short green,chore coat,green,teary,pink,sunset,shy saints cap,None,None,None,dual rings silver,27.629701194973617,3765
3766,3766,s-drip,lolita-prep,40,None,og blonde,fur coat,leaf,smug,tan,sunrise,ivy cap,None,mottega sunglasses yellow,None,cross earring,59.11262883788792,3766
3767,3767,b-drip,prep,30,None,bowl purple,knit sweater,blue,teary,pale,sunset,ivy cap,None,None,None,None,11.675615901085477,3767
3768,3768,a-drip,hypebeast-gyaru,38,None,tuft blue,silk shirt,brown,classic,pink,sunrise,trucker pink camo,teardrops tattoo,None,None,None,30.371042351646526,3768
3769,3769,normal,gyaru,19,None,bowl purple,special people shirt,brown,sparkle,pale,casino,None,None,None,None,None,3.053076788971889,3769
3770,3770,b-drip,prep-gyaru,32,None,og black,kogal cardigan,green,teary,tan,casino,aloha visor,black hearts tattoo,None,None,None,33.92133970906673,3770
3771,3771,c-drip,harajuku,29,None,og orange,goth harajuku,green,teary,clay,mountain,None,None,mottega sunglasses blue,None,flower earring,35.622899358022416,3771
3772,3772,c-drip,gyaru,26,None,og blonde,mouse tank,blue,crying,pink,clouds,None,tyson tribal tattoo,None,None,None,23.619184577692796,3772
3773,3773,b-drip,prep-gyaru,33,None,bowl brown,special people shirt,lilac,classic,pink,bushland,earflap cap,None,mottega sunglasses blue,None,chrome cross,47.02624101998728,3773
3774,3774,b-drip,lolita-hypebeast,31,None,og frosted purple,western jacket,blue,classic,clay,mountain,sailor hat,None,None,None,loop chain earring,26.076274511447046,3774
3775,3775,b-drip,lolita-prep,33,None,braid purple,sheep pullover,green,classic,pale,mountain,bear hat,star heart tattoo,None,None,None,27.077808407718596,3775
3776,3776,a-drip,lolita-hypebeast,37,None,bowl purple,peter pan collar shirt,brown,sleepy,clay,sunset,dubai hat,milady pilled tattoo,None,None,None,32.089844687968096,3776
3777,3777,a-drip,prep,36,None,short orange,tennis outfit,lilac,sparkle,pale,mountain,None,None,None,girl necklace,None,27.144707095554622,3777
3778,3778,b-drip,gyaru,30,None,braid blue,mouse tank,green,sleepy,tan,casino,None,None,None,mestwood pearl necklace,None,26.722174338221933,3778
3779,3779,normal,lolita-gyaru,23,None,og green,blue pink shirt,green,classic,clay,mountain,brown cowboy hat,star heart tattoo,None,None,None,24.733454027938333,3779
3780,3780,normal,hypebeast,16,None,og blonde,maf creeper,green,classic,pale,sunrise,None,None,None,None,None,1.3111661004864057,3780
3781,3781,b-drip,harajuku-gyaru,31,None,braid green,active dissident shirt,green,classic,tan,sunrise,bear ears,None,None,None,None,16.060601180132938,3781
3782,3782,c-drip,hypebeast,26,None,tuft dark,mape hoodie,blue,classic,pink,bushland,None,snakebites,round glasses,None,None,34.50623096155041,3782
3783,3783,a-drip,harajuku,35,None,tuft blue,zip polo,blue,dilated,pale,streets,None,None,mottega sunglasses blue,None,None,24.38058909801959,3783
3784,3784,b-drip,hypebeast,30,None,tuft dark,silk shirt,blue,sparkle,clay,sunrise,None,None,None,None,flower earring,16.919667801427334,3784
3785,3785,normal,lolita-prep,20,None,bowl brown,black blazer,leaf,teary,pale,sunset,pink bonnet,face piercings,None,None,None,32.42186389074322,3785
3786,3786,b-drip,lolita,33,None,tuft green,pink coat,brown,sparkle,clay,mountain,cat ears with bell,crescent tattoo,None,None,None,27.68623337834021,3786
3787,3787,a-drip,hypebeast-gyaru,39,None,bowl blue,maf rothko,blue,classic,tan,casino,trucker pink camo,None,prescription glasses,None,None,34.78490641241173,3787
3788,3788,s-drip,lolita-gyaru,43,None,og frosted purple,mouse tank,blue,sleepy,pale,roadside,blue pink bow,snakebites,None,coral cross necklace,celine dog,64.74645414535787,3788
3789,3789,normal,hypebeast-gyaru,20,None,og black,meedles tracksuit,lilac,sleepy,pale,mountain,backwards trucker pink,None,None,None,None,16.21077559338828,3789
3790,3790,normal,prep,22,None,bowl green,green blazer,green,dilated,pink,casino,None,None,None,None,chrome cross,17.37505566715557,3790
3791,3791,c-drip,hypebeast-gyaru,29,None,og green,skull sweater,blue,closed,clay,sunrise,trucker hat 911,teardrops tattoo,None,None,None,30.059338128265473,3791
3792,3792,c-drip,lolita-prep,28,None,tuft green,sweater and tie,lilac,dilated,tan,sunset,goth headband,None,None,None,None,21.38841468732753,3792
3793,3793,c-drip,lolita-gyaru,26,castle neck tattoo,braid blue,mouse tank,green,classic,pale,yashima,pink bonnet,None,None,None,None,32.15851176245224,3793
3794,3794,c-drip,lolita-gyaru,29,spider neck tattoo,bowl green,blue ribbon tank,brown,classic,pink,casino,pink bonnet,None,None,lean neck tattoo,chain earrings,64.57463741691008,3794
3795,3795,b-drip,gyaru,34,None,braid green,special people shirt,brown,sparkle,clay,bushland,cross cap pink,nose ring silver,None,None,None,26.136867957297294,3795
3796,3796,c-drip,harajuku,28,None,bowl green,cardigan tee,blue,sleepy,pink,casino,None,None,None,lean neck tattoo,loop chain earring,39.78154807804887,3796
3797,3797,s-drip,prep-hypebeast,41,None,short green,sheep pullover,green,classic,pink,casino,alien hat,None,sunglasses,None,None,34.28105450957176,3797
3798,3798,s-drip,hypebeast,42,None,braid green,matagonia pullover,brown,dilated,pink,harajuku,None,crescent tattoo,None,coral cross necklace,None,43.59315605672005,3798
3799,3799,c-drip,hypebeast,28,castle neck tattoo,braid blue,mape hoodie,blue,dilated,pink,sunset,None,None,None,None,None,21.770398085382478,3799
3800,3800,s-drip,harajuku-gyaru,40,None,og orange,cactus shirt,brown,dilated,tan,bushland,kossphones,None,larry glasses,None,None,36.624882251437704,3800
3801,3801,b-drip,harajuku,31,None,tuft dark,goth harajuku,lilac,teary,tan,bushland,bear ears,None,None,None,None,22.7267809161655,3801
3802,3802,normal,lolita-harajuku,22,None,og green,leopard vest,blue,classic,clay,mountain,maid hat,None,None,None,None,10.76347513688289,3802
3803,3803,s-drip,prep-hypebeast,43,None,bowl purple,sweater and tie,green,sparkle,black,sunset,meedles headband,milady pilled tattoo,None,None,None,36.24653407171831,3803
3804,3804,b-drip,prep-hypebeast,32,None,og frosted blonde,western jacket,blue,teary,pink,sunrise,earflap cap,None,None,None,None,14.795513123499157,3804
3805,3805,b-drip,lolita-hypebeast,30,None,og frosted blonde,blue pink shirt,brown,sparkle,clay,bushland,meedles headband,None,prescription glasses,None,safety pin piercing,42.648153075405865,3805
3806,3806,b-drip,prep-hypebeast,34,None,short green,maf creeper,blue,dilated,tan,bushland,orange beret,None,None,None,None,16.694213443506985,3806
3807,3807,b-drip,hypebeast,32,None,og black,maf rothko,brown,classic,pale,sunset,None,None,mottega sunglasses blue,None,strawberry earring,33.17243821195694,3807
3808,3808,b-drip,hypebeast,32,None,og blue,silk shirt,blue,teary,pale,roadside,None,None,None,None,loop chain earring,19.822088260852468,3808
3809,3809,c-drip,hypebeast-harajuku,29,None,tuft blue,leopard vest,blue,dilated,pink,sonora,trucker gothic milady,None,None,None,None,15.495935800007402,3809
3810,3810,normal,harajuku-gyaru,23,None,tuft dark,mouse tank,green,sparkle,pale,tennis,bear ears,None,None,evil eye necklace,None,29.624087623477664,3810
3811,3811,a-drip,gyaru,38,None,tuft purple,mouse tank,blue,teary,clay,mountain,workin cap,nose ring silver,None,None,bar piercings,42.19675237080606,3811
3812,3812,c-drip,lolita,28,None,og blue,ribbon lolita,green,teary,pale,sunset,None,None,sunglasses,None,chrome cross,34.55437664219285,3812
3813,3813,b-drip,hypebeast-harajuku,30,None,bowl black,meedles tracksuit,green,teary,black,clouds,bear ears,None,None,None,None,20.87208950408171,3813
3814,3814,a-drip,prep-hypebeast,36,None,braids harajuku dye,sheep pullover,brown,classic,pale,bushland,buckethat,star heart tattoo,None,None,None,30.33136912939394,3814
3815,3815,normal,prep,18,castle neck tattoo,short blonde,kogal cardigan,green,sparkle,clay,sunrise,None,None,None,None,None,19.371585218553175,3815
3816,3816,a-drip,prep,35,None,og frosted purple,bear sweater,brown,heart eyes,pale,bjork,bean hat,None,None,None,None,19.609217820057804,3816
3817,3817,ss-drip,gyaru,46,None,bowl black,mouse tank,brown,closed,alien,mountain,shy saints cap,crescent tattoo,None,mestwood pearl necklace,None,56.27132511706658,3817
3818,3818,b-drip,prep,32,None,braid green,pink knit polo,blue,teary,clay,casino,None,teardrops tattoo,None,None,chrome cross,35.34911147683779,3818
3819,3819,normal,hypebeast,24,None,tuft dark,chore coat,blue,teary,pink,roadside,None,None,None,None,safety pin piercing,18.75940895954806,3819
3820,3820,normal,lolita-prep,20,None,tuft blue,knit sweater,blue,sparkle,pale,nagano,fuzz earmuffs,None,None,None,None,12.812833875532945,3820
3821,3821,normal,prep-gyaru,24,None,og orange,blue sweatervest,green,spiral,clay,train,cross cap white,None,None,girl necklace,None,33.18704755187875,3821
3822,3822,normal,lolita-gyaru,19,None,og black,mouse tank,grey,dilated,pale,roadside,blue pink bow,None,None,None,cross earring,31.1005703457742,3822
3823,3823,ss-drip,lolita-hypebeast,56,None,bowl harajuku dye,pink coat,green,sparkle,alien,sunset,trucker gothic milady,None,mottega sunglasses blue,None,None,38.79316003449333,3823
3824,3824,s-drip,lolita-gyaru,44,None,tuft green,leopard polo,brown,classic,black,mountain,blue pink bow,None,mottega sunglasses blue,evil eye necklace,None,54.667756405551046,3824
3825,3825,c-drip,prep,28,None,short green,ulzzang coat,blue,dilated,pale,train,None,None,sunglasses,None,None,21.743478618269485,3825
3826,3826,c-drip,harajuku,28,None,og blue,cardigan tee,green,sparkle,pink,mountain,None,None,None,None,cherry earring,18.849677435103317,3826
3827,3827,c-drip,prep,29,None,og frosted blonde,blue sweatervest,blue,sparkle,clay,mountain,plaid bonnet,None,None,None,dual rings gold,24.66477359155908,3827
3828,3828,ss-drip,hypebeast-gyaru,54,None,braids harajuku dye,hikki condition shirt,blue,closed,pink,harajuku,dubai hat,None,sunglasses,None,None,38.931171348691194,3828
3829,3829,normal,prep-gyaru,21,None,braid brown,jesus tank,blue,dilated,pink,sunset,beret,None,None,None,None,10.410224971085796,3829
3830,3830,normal,lolita-prep,25,None,og frosted purple,black blazer,green,dilated,clay,sonora,maid hat,None,prescription glasses,None,None,27.21329823305645,3830
3831,3831,normal,harajuku,23,None,bowl purple,goth harajuku,green,sleepy,clay,sunrise,None,None,None,None,None,4.264017676800247,3831
3832,3832,normal,hypebeast,24,None,og frosted purple,red puffer,green,sparkle,pink,bushland,None,None,round glasses,None,None,17.021540288743793,3832
3833,3833,b-drip,gyaru,30,None,bowl green,blue ribbon tank,green,dilated,pale,sunrise,white cowboy hat,snakebites,None,None,None,24.834218463155377,3833
3834,3834,normal,gyaru,22,None,bowl brown,leopard polo,blue,sparkle,clay,mountain,None,None,None,girl necklace,None,17.604721886710983,3834
3835,3835,ss-drip,prep,48,None,og frosted blonde,knit sweater,blue,heart eyes,black,bushland,varsity cap,None,None,milady beads,bar piercings,55.234491287421946,3835
3836,3836,c-drip,gyaru,29,None,og green,active dissident shirt,brown,dilated,clay,sunrise,None,temple cross tattoo,None,None,flower earring,32.78142057366416,3836
3837,3837,normal,lolita,24,None,short blue,ribbon lolita,blue,crying,tan,casino,None,None,None,None,None,10.67758269668691,3837
3838,3838,normal,lolita,18,None,bowl purple,peter pan collar shirt,brown,classic,pale,sunset,None,None,None,None,None,2.6035208340540006,3838
3839,3839,s-drip,hypebeast-gyaru,43,None,tuft purple,malenciaga neon,blue,sparkle,tan,sunrise,shy saints cap,None,None,None,None,19.218180725909086,3839
3840,3840,normal,hypebeast,25,castle neck tattoo,tuft dark,skull sweater,blue,heart eyes,pink,mountain,None,None,None,None,None,23.223333700173754,3840
3841,3841,s-drip,lolita,42,None,short orange,maid,aqua,smug,tan,casino,maid hat,nose ring gold,None,None,None,44.70594653215505,3841
3842,3842,c-drip,lolita-prep,28,None,braid blue,fuzzy coat,green,sparkle,clay,sunrise,cat ears with bell,None,None,None,None,12.559953053043415,3842
3843,3843,c-drip,prep,28,spider neck tattoo,bowl purple,kogal cardigan,green,sparkle,pink,mountain,None,face piercings,None,None,None,36.778806403448286,3843
3844,3844,s-drip,hypebeast-gyaru,40,None,tuft green,fleece paisley jacket,blue,dilated,pale,sunrise,flower clip,None,None,mestwood pearl necklace,bar piercings,45.73213842987494,3844
3845,3845,normal,prep-gyaru,24,None,bowl green,blue sweatervest,brown,dilated,tan,mountain,aloha visor,None,None,None,None,14.186676116314596,3845
3846,3846,normal,hypebeast,23,None,short blonde,chore coat,brown,spiral,clay,bushland,None,None,None,None,None,5.978658773372749,3846
3847,3847,c-drip,prep,26,None,og frosted purple,kogal cardigan,aqua,sparkle,pale,sunrise,varsity cap,None,None,None,None,16.06250695035478,3847
3848,3848,b-drip,hypebeast-gyaru,33,None,og frosted purple,bowling shirt oriental,brown,classic,clay,bushland,trucker white rabbit,face piercings,None,None,None,27.69879303099647,3848
3849,3849,c-drip,prep,27,spider neck tattoo,braid blue,blue sweatervest,green,crying,clay,casino,None,None,round glasses,None,None,41.51456430092814,3849
3850,3850,ss-drip,hypebeast,45,None,braid purple,maf creeper,aqua,sleepy,pink,bjork,None,face piercings,None,None,burger earring,46.98249520295919,3850
3851,3851,b-drip,lolita-prep,33,None,braid green,maid,brown,dilated,clay,tennis,earflap cap,None,None,None,safety pin piercing,29.75846764461941,3851
3852,3852,ss-drip,prep-gyaru,51,None,og orange,leopard polo,brown,classic,black,bjork,ivy cap,None,sunglasses,mestwood pearl necklace,chain earrings,71.70580199834,3852
3853,3853,a-drip,prep-harajuku,36,None,bowl green,kogal cardigan,aqua,dilated,black,harajuku,fez,None,None,None,dual rings gold,41.3733062167133,3853
3854,3854,normal,lolita-harajuku,25,None,braid black,leopard vest,green,sparkle,pale,sunrise,blue pink bow,None,prescription glasses,None,None,25.879263916821454,3854
