,head,background,body,hair,face,piercing,Rarity score,Token Id
4092,pink,grey,navy sweater,shaved,grumpy,pearl,71.73884475643997,4092
4093,purple,grey,grey hoodie,beige bucket cap,surprised,None,3.2559593705762953,4093
4094,blue,gradient 2,white collar,yellow bowlcut,sad note,None,7.709198519704177,4094
4095,yellow,gradient 3,grey hoodie,blue mohawk,default,None,2.7412849927154324,4095
4096,purple,gradient 2,pink and white jacket,yellow headband,in love,pearl,73.46180998393444,4096
4097,pink,green,pink sweater with satchel,purple alfalfa,aviators with cig,None,7.194471549863348,4097
4098,pink,gradient 2,striped sweater,pink tidy,content,None,3.614030442310211,4098
4099,pale,pink,yellow puffer,purple cap,designer glasses,None,2.7300971268202887,4099
4100,pink,pink,light blue puffer,purple alfalfa,sunglasses,None,2.5062703885273074,4100
4101,yellow,gradient 1,blue turtleneck,purple alfalfa,grumpy,None,3.188819848696197,4101
4102,med,pink,pink and green jacket,blue messy,grumpy,None,3.1552875787562455,4102
4103,orange,space,pink hoodie,brown brushcut,mad note,None,14.299402119914623,4103
4104,tan,gradient 1,blue fleece,yellow headband,chill cig,hoop,74.59180142698368,4104
4105,tan,holographic,pink and white jacket,holographic mohawk,in love,None,8.39168084011818,4105
4106,pale,blue,pink backpack,pink toque,pink beard,None,9.230871636459801,4106
4107,purple,gradient 4,striped sweater,yellow bowlcut,happy,None,2.09228235349072,4107
4108,pink,holographic,striped sweater,purple long,in love,hoop,77.62382217201312,4108
4109,tan,pink,white collar,brown brushcut,grumpy,None,2.562213085920727,4109
4110,tan,gradient 2,pink and green jacket,halo,chill cig,pearl,75.5092983508406,4110
4111,blue,pink,pink sweater with satchel,brown mullet,designer glasses,airpod,78.37343729536357,4111
4112,blue,space,yellow turtleneck,yellow toque,surprised,hoop,78.02661339175414,4112
4113,gradient 2,holographic,white sweater,green brushcut,holographic beard,None,17.633658655191724,4113
4114,blue,holographic,combo 3 puffer,blue brushcut,mad note,None,11.502218066671917,4114
4115,pink,yellow,yellow backpack,pink tidy,sunglasses,None,2.439213677975488,4115
4116,purple,gradient 3,purple chain,blue mohawk,content,None,5.773510505302992,4116
4117,tan,holographic,pink sweater with satchel,blue toque,neutral note,None,12.911986767780217,4117
4118,pink,fire,white turtleneck,wizard,mustache,pearl,81.69630679953643,4118
4119,pale,holographic,green hoodie,yellow backwards cap,chill cig,None,9.30917999790958,4119
4120,yellow,green,orange collar,blue messy,sunglasses,hoop,72.88003189918378,4120
4121,purple,gradient 2,blue turtleneck,purple long,bandana,hoop,77.25465050463865,4121
4122,pale,blue,white sweater,blue puffballs,happy,None,1.4992884293546984,4122
4123,tan,orange,yellow backpack,green mullet,designer glasses,None,1.599978118733576,4123
4124,lit,pink,combo 1 puffer,None,grumpy,None,12.162217229452141,4124
4125,purple,holographic,blue backpack,blue toque,content,hoop,79.26851484485066,4125
4126,pale,yellow,pink and green jacket,brown brushcut,happy note,None,8.828078180797029,4126
4127,med,gradient 3,purple sweater with satchel,blue toque,happy,None,3.7035345064354614,4127
4128,yellow,blue,combo 3 puffer,pink tidy,grumpy,None,2.752510908529011,4128
4129,pink,holographic,yellow turtleneck,pink headband,mustache,None,8.660238900313677,4129
4130,orange,pink,navy sweater,purple brushcut,mustache,None,5.146851149057106,4130
4131,pale,green,yellow backpack,halo,designer glasses,None,3.5580810331769763,4131
4132,pale,gradient 3,orange puffer,white bucket cap,in love,None,4.386132081524225,4132
4133,pink,gradient 2,white collar,wizard,surprised,pearl,75.67711525074323,4133
4134,gradient 2,light blue,blue and yellow jacket,shaved,grumpy,None,7.709112354120644,4134
4135,gradient 1,gradient 1,combo 3 puffer,pink headband,default,None,8.593110575430957,4135
4136,orange,sky,light blue puffer,pink headband,happy note,None,13.628042767027617,4136
4137,tan,gradient 4,yellow puffer,green mullet,default,hoop,71.95141760319346,4137
4138,green,light blue,yellow backpack,blue alfalfa,sunglasses,None,1.9916318291344652,4138
4139,orange,orange,pink hoodie,purple cap,sunglasses,None,2.1371009642784244,4139
4140,pink,orange,blue and yellow jacket,pink tidy,in love,None,2.9539182659935603,4140
4141,med,gradient 2,white turtleneck,blue messy,default,None,2.8531099622196887,4141
4142,tan,gradient 2,pink sweater with satchel,pink headband,blue beard,None,8.42526234306309,4142
4143,purple,grey,pink hoodie,purple cap,aviators with cig,None,7.921740036973349,4143
4144,purple,pink,grey hoodie,pink,surprised,None,3.2782970566710845,4144
4145,blue,light blue,yellow backpack,harley,chill cig,hoop,75.48691478202156,4145
4146,orange,yellow,green hoodie,harley,chill cig,None,5.840567217842077,4146
4147,green,grey,striped sweater,blue afro,content,None,2.4279441280282525,4147
4148,purple,light blue,navy sweater,green bowlcut,green beard,pearl,78.33987033373498,4148
4149,green,gradient 4,white turtleneck,pink tidy,designer glasses,None,2.6630001319187206,4149
4150,orange,light blue,white puffer,purple brushcut,surprised,pearl,72.7345851403976,4150
4151,pale,grey,white puffer,green puffballs,chill cig,hoop,73.90936386350818,4151
4152,orange,holographic,combo 3 puffer,yellow headband,happy,hoop,76.47148184438126,4152
4153,yellow,purple,grey hoodie,green brushcut,aviators with cig,pearl,78.65313063767172,4153
4154,blue,light blue,purple sweater with satchel,green brushcut,aviators with mustache,None,7.697977078963428,4154
4155,green,pink,orange puffer,white bucket cap,default,None,2.7524762205664826,4155
4156,pale,gradient 4,yellow puffer,holographic brushcut,happy,None,4.1958275484181655,4156
4157,purple,blue,holographic sweater,white bucket cap,chill cig,None,7.753926491077561,4157
4158,green,gradient 3,combo 3 puffer,blue brushcut,sunglasses,pearl,72.5667514567983,4158
4159,blue,fire,pink and white jacket,green brushcut,happy,None,5.1133423772861395,4159
4160,blue,green,grey hoodie,green mullet,aviators with cig,None,6.209829521153166,4160
4161,purple,sky,purple sweater with satchel,pink toque,default,None,8.548309868163875,4161
4162,green,blue,pink and green jacket,green brushcut,chill cig,None,3.681163247233923,4162
4163,gradient 2,gradient 3,pink backpack,yellow toque,default,None,8.749778771231766,4163
4164,green,space,None,None,duck,None,15.541017097056933,4164
4165,green,yellow,white puffer,harley,blue beard,None,9.779123040950703,4165
4166,gradient 1,grey,combo 1 puffer,blue nerd,content,None,7.8881786675090275,4166
4167,purple,yellow,blue turtleneck,halo,designer glasses,None,4.128672368627124,4167
4168,green,light blue,white turtleneck,halo,neutral note,None,8.906376472277207,4168
4169,pink,gradient 2,combo 3 puffer,blue messy,default,hoop,73.6295977902745,4169
4170,orange,grey,orange puffer,blue nerd,chill cig,None,3.356626679871271,4170
4171,green,light blue,combo 1 puffer,poopie,happy,pearl,74.0548318823059,4171
4172,tan,orange,yellow backpack,pink toque,default,None,2.193044779011704,4172
4173,tan,pink,light blue puffer,yellow toque,bandana,None,6.679758014680513,4173
4174,orange,orange,green hoodie,blue afro,surprised,None,2.248958386071856,4174
4175,pale,blue,yellow turtleneck,pink bucket cap,surprised,airpod,79.391534395716,4175
4176,blue,iridescent,navy sweater,pink toque,happy,None,4.576256460345336,4176
4177,pale,gradient 1,white turtleneck,yellow headband,surprised,None,2.9315335788410444,4177
4178,blue,gradient 4,pink backpack,pink headband,happy,None,0.939818942601239,4178
4179,blue,green,spotted sweater,green puffballs,mad note,None,9.980546066759338,4179
4180,purple,pink,blue fleece,green brushcut,content,None,3.602807890439805,4180
4181,gradient 2,holographic,green hoodie,blue mohawk,content,None,12.039255866705583,4181
4182,tan,gradient 3,yellow puffer,harley,holographic beard,None,10.327374447925687,4182
4183,purple,blue,yellow backpack,purple brushcut,happy,airpod,78.53004730627491,4183
4184,tan,orange,orange puffer,wizard,default,None,3.53572768022855,4184
4185,purple,fire,blue turtleneck,purple puffballs,green beard,None,12.744170989191975,4185
4186,gradient 2,purple,blue fleece,yellow backwards cap,surprised,hoop,79.6824849788507,4186
4187,pale,grey,blue backpack,green brushcut,3d glasses,None,7.988857169081627,4187
4188,tan,purple,combo 1 puffer,blue puffballs,bandana,None,5.549708385748164,4188
4189,yellow,blue,blue turtleneck,green puffballs,cobain glasses,hoop,76.07987178053443,4189
4190,green,orange,orange collar,blue mohawk,cobain glasses,None,4.777634723005272,4190
4191,med,gradient 2,pink puffer,pink,designer glasses,None,3.535670614417794,4191
4192,gradient 2,purple,pink backpack,holographic afro,surprised,pearl,80.02930888469581,4192
4193,pale,yellow,yellow turtleneck,yellow backwards cap,happy,None,2.618155781326881,4193
4194,devil,holographic,pink fleece,None,mad,None,23.67547209806752,4194
4195,blue,blue,white sweater,pink long,aviators with cig,hoop,76.88540834325403,4195
4196,gradient 2,gradient 4,striped sweater,blue afro,blue beard,None,13.952552476749458,4196
4197,yellow,gradient 4,purple sweater with satchel,blue mohawk,surprised,None,2.6741521917662507,4197
4198,green,pink,yellow backpack,yellow toque,content,None,3.7482624825285993,4198
4199,orange,green,pink fleece,blue puffballs,blue beard,pearl,78.2504087923653,4199
4200,gradient 1,fire,white sweater,purple long,happy,None,11.278414828783594,4200
4201,gradient 2,green,yellow puffer,purple cap,in love,None,7.194435743318918,4201
4202,blue,pink,combo 1 puffer,blue brushcut,skeleton,None,6.746919910682718,4202
4203,flower,holographic,None,None,aviators with mustache,None,23.406627552478305,4203
4204,green,purple,pink hoodie,blue brushcut,cobain glasses,None,5.314743019781568,4204
4205,purple,green,green hoodie,purple brushcut,content,pearl,73.19330674890818,4205
4206,blue,purple,pink and white jacket,green brushcut,mustache,None,4.106370482618152,4206
4207,orange,sky,white turtleneck,blue mohawk,content,None,7.653200989440865,4207
4208,yellow,space,purple sweater with satchel,yellow bowlcut,sunglasses,hoop,78.1944280525057,4208
4209,yellow,gradient 3,blue turtleneck,purple brushcut,mustache,None,5.896578166616857,4209
4210,pale,yellow,striped sweater,blue brushcut,skeleton,None,8.156703160807979,4210
4211,tan,grey,blue turtleneck,blue messy,sunglasses,None,1.8013765285365482,4211
4212,yellow,light blue,pink backpack,poopie,default,None,4.553901987076152,4212
4213,med,blue,yellow puffer,purple cap,in love,None,2.3160777588216517,4213
4214,yellow,pink,green hoodie,yellow toque,blue check,None,10.159540762587515,4214
4215,tan,blue,combo 2 puffer,pink headband,3d glasses,None,7.474198463042564,4215
4216,purple,gradient 2,pink fleece,pink long,straw,None,6.176284939856873,4216
4217,gradient 1,blue,white sweater,blue toque,sad note,None,14.310592220986305,4217
4218,blue,gradient 2,pink and white jacket,blue afro,straw,None,4.833634491674426,4218
4219,balloon,light blue,None,None,grumpy,None,13.437441678558237,4219
4220,pink,grey,striped sweater,poopie,designer glasses,None,4.744118122403037,4220
4221,purple,purple,pink sweater with satchel,blue brushcut,neutral note,None,7.955381964952432,4221
4222,tan,blue,pink hoodie,purple puffballs,sunglasses,None,1.8237970232271263,4222
4223,blue,orange,blue backpack,yellow headband,in love,None,1.5440947307733268,4223
4224,orange,fire,pink puffer,brown mullet,default,pearl,76.78475333711792,4224
4225,med,green,yellow turtleneck,harley,bandana,None,6.8811553041627285,4225
4226,pink,gradient 1,navy sweater,halo,sunglasses,None,3.7147660144133225,4226
4227,yellow,orange,striped sweater,yellow backwards cap,grumpy,None,3.41263875294134,4227
4228,pink,gradient 4,orange collar,green mullet,grumpy,None,2.1035161006196477,4228
4229,orange,gradient 4,combo 1 puffer,blue alfalfa,surprised,pearl,72.66747583389129,4229
4230,med,pink,pink backpack,brown mullet,happy,None,1.7454293592996055,4230
4231,med,gradient 4,pink hoodie,holographic mohawk,straw,None,8.111960643150125,4231
4232,orange,pink,navy sweater,purple long,sunglasses,None,2.304889889200386,4232
4233,purple,light blue,navy sweater,purple puffballs,surprised,None,2.573446831559206,4233
4234,yellow,purple,striped sweater,purple puffballs,grumpy,None,2.8419780415661355,4234
4235,pink,yellow,pink hoodie,blue afro,content,None,3.0657768021459546,4235
4236,purple,green,pink hoodie,viking,default,None,4.005608062065331,4236
4237,green,light blue,white puffer,green brushcut,straw,pearl,75.50922561892142,4237
4238,med,fire,white puffer,wizard,green beard,None,14.69101777567732,4238
4239,blue,blue,blue and yellow jacket,blue messy,content,None,2.372069687481172,4239
4240,yellow,sky,green hoodie,yellow toque,neutral note,None,14.612707175821699,4240
4241,med,yellow,spotted hoodie,green bowlcut,mustache,pearl,78.0378325896177,4241
4242,yellow,yellow,pink fleece,blue puffballs,content,None,3.177635338049941,4242
4243,purple,pink,white sweater,yellow headband,content,None,2.685279636104934,4243
4244,purple,gradient 1,yellow turtleneck,yellow backwards cap,in love,None,4.218239091969453,4244
4245,yellow,purple,blue backpack,pink headband,designer glasses,None,3.3342923448024306,4245
4246,orange,blue,holographic sweater,blue nerd,content,None,5.695148434036569,4246
4247,blue,gradient 2,pink fleece,blue messy,in love,None,2.651792122358254,4247
4248,tan,yellow,striped sweater,beige bucket cap,surprised,None,3.121728456640461,4248
4249,pink,yellow,combo 2 puffer,blue messy,sunglasses,hoop,73.36108784052753,4249
4250,tan,space,purple sweater with satchel,yellow toque,surprised,pearl,78.68674235449996,4250
4251,purple,yellow,white sweater,blue puffballs,grumpy,hoop,73.11498495925902,4251
4252,gradient 2,orange,combo 2 puffer,blue messy,in love,None,8.145525360907904,4252
4253,pale,green,green hoodie,yellow toque,grumpy,None,3.300775740474075,4253
4254,orange,grey,white puffer,green mullet,straw,None,4.60976523385516,4254
4255,balloon,sky,None,None,60s glasses,None,26.002400885058513,4255
4256,yellow,grey,white sweater,halo,in love,None,3.289494995765134,4256
4257,blue,purple,orange collar,shaved,content,None,1.6559543869980713,4257
4258,med,gradient 2,combo 2 puffer,yellow bowlcut,sad note,None,8.59307364980781,4258
4259,blue,gradient 2,white collar,purple brushcut,surprised,None,2.428024696479341,4259
4260,green,pink,orange collar,pink long,in love,None,2.629360438619358,4260
4261,blue,gradient 3,orange puffer,purple alfalfa,aviators with cig,pearl,77.78049260348729,4261
4262,skelly,gradient 2,skelly,poopie,skelly cig,None,26.842011322505154,4262
4263,green,purple,white collar,brown brushcut,3d glasses,pearl,78.39584548018827,4263
4264,med,light blue,purple sweater with satchel,beige bucket cap,straw,None,6.534310138554473,4264
4265,tan,gradient 1,green hoodie,white bucket cap,happy,hoop,73.41707081953821,4265
4266,blue,gradient 1,white turtleneck,green puffballs,cobain glasses,pearl,75.20719682445298,4266
4267,med,gradient 4,pink puffer,yellow headband,straw,None,5.560869401454739,4267
4268,pale,grey,blue blazer,holographic afro,sunglasses,None,6.612677808195381,4268
4269,med,pink,blue fleece,holographic mohawk,surprised,None,5.023795797609134,4269
4270,blue,blue,yellow turtleneck,purple cap,content,None,1.230787431740652,4270
4271,rainbow,gradient 4,white turtleneck,None,surprised,None,12.296516405699293,4271
4272,med,light blue,navy sweater,purple alfalfa,chill cig,None,3.893686859988838,4272
4273,pale,gradient 1,pink hoodie,pink long,sunglasses,hoop,73.98766327431548,4273
4274,green,purple,pink fleece,green mullet,grumpy,None,2.013982945415905,4274
4275,blue,gradient 4,purple sweater with satchel,blue messy,happy note,hoop,78.54123629447808,4275
4276,pale,grey,purple sweater with satchel,yellow headband,content,airpod,79.21257774285083,4276
4277,blue,iridescent,navy sweater,blue toque,chill cig,None,7.0042777990917084,4277
4278,tan,blue,leopard hoodie,green puffballs,surprised,None,4.30770958621726,4278
4279,tan,blue,combo 3 puffer,purple long,content,None,2.3273193397500105,4279
