,Stamina,Special Set,Pet,Mask,Clothes,Eyes,Mouth,Antenna,Skin,Background,Class,Rarity score,Token Id
1382,921.02,None,None,None,None,Zebra-Shades,Dope,Innocent-Tails,Rose,Ruby-Fiddle,Common,3.9858800793354425,1382
1383,978.66,None,None,None,None,Potters,Pipe,Flower-White,Red,Flamingo,Common,7.199932615718807,1383
1384,1498.6,None,None,None,None,Rainbow-Shades,Yellow-Gum,French-Influence,Hollow-Pineapple,Worldly-Fiddle,Rare,13.192122503323379,1384
1385,933.43,None,None,None,None,In-Love,Pipe,McFro,Silver,Air-Force-Fiddle,Common,4.3334005240400115,1385
1386,929.82,None,None,None,None,Pandas,Dope,Chef,Silver,Worldly,Common,4.442070483056985,1386
1387,928.02,None,None,None,None,Wishful,Stressed,Stylish-Pink,White,Cider,Common,4.028653524462986,1387
1388,905.41,None,None,None,None,Banana-Shades,Fangs,Stylish-Brown,White,Lemonade,Common,2.8344270937091474,1388
1389,1533.02,None,None,None,None,Shocking,Smoke,Pretty-Ribbon-Red,Hollow-Pineapple,Pink-Clouds,Rare,15.081489694478556,1389
1390,911.6,None,None,None,None,Funky-Apple,Surprised,Mohawk-Blue,White,Salmon,Common,3.149034056130558,1390
1391,1006.88,None,None,None,None,Star-Gazer,Pipe,Smooth-Fro,Blue,Carolina,Common,8.340160872098549,1391
1392,1526.82,None,None,None,None,None,None,Princess,Hollow-Dead-Fish-Rose,Pigeon,Rare,15.037324994287262,1392
1393,1528.42,None,None,None,None,Party-Shades,Krooked-Smile,Builder-Joe,Hollow-Poison,Tiffany,Rare,14.864297587962987,1393
1394,3855.6,None,Cool-Cat,None,None,Spaced-Out,Tiny-Tongue,None,Hollow-Swirley,Periwinkle,Elite,47.45515111094823,1394
1395,904.79,None,None,None,None,Wishful,Displeased,Chopper-Kid,White,Mauve,Common,2.97538900645464,1395
1396,927.42,None,None,None,None,Bored-Lizzard,Smoke,Sunday-Hat-White,Silver,Apricot,Common,4.376886778413666,1396
1397,1516.4,None,None,None,None,Party-Shades,Smoke,Stylish-Pink,Hollow-Swirley,Salmon,Rare,13.962898122443837,1397
1398,1551.43,None,None,None,None,Wishful,Silence,Uncle-Fro,Hollow-Pineapple,Worldly-Fiddle,Rare,16.047516605950864,1398
1399,1532.82,None,None,None,None,Badboi-Shades,Rude-Tongue,Cap-Purple,Hollow-Black,Carolina,Rare,15.070656258057966,1399
1400,868.98,None,None,None,None,Funky-Apple,Kissy-Lips,Pineapple-Fro,White,Mauve,Common,1.8788295292450317,1400
1401,935.83,None,None,None,None,Adorable,Drooling,Pointed-Beanie-Yellow,Silver,Air-Force-Fiddle,Common,4.735262461403424,1401
1402,971.05,None,None,None,None,Disturbed,Smoke,Cap-Black,Red,Teal,Common,6.602849788439545,1402
1403,994.07,None,None,None,None,Spaced-Out,Intense,Rice-Fields,Green,Apricot,Common,7.840562457942981,1403
1404,911.2,None,None,None,None,In-Love,Smoke,Stylish-Black,Rose,Teal,Common,3.073851350026704,1404
1405,987.66,None,None,None,None,Innocent-Lashes,Ogre,Pretty-Ribbon-Pink,Purple,Mint,Common,7.504010260981929,1405
1406,875.98,None,None,None,None,Party-Shades,Smoke,Pretty-Ribbon-Red,White,Puce,Common,1.4444191435523186,1406
1407,1503.4,None,None,None,None,Zebra-Shades,Yellow-Gum,Nerd,Hollow-Pineapple,Pine,Rare,13.669836472337632,1407
1408,897.21,None,None,None,None,Party-Shades,Monster,Princess,Silver,Carolina,Common,2.8786305411334125,1408
1409,927.82,None,None,None,None,WTF,Rude-Tongue,Rabbit-Brown,Silver,Air-Force-Fiddle,Common,4.181535523761344,1409
1410,957.05,None,None,None,None,Rainbow-Shades,Ogre,Pointed-Beanie-Red,Purple,Apricot,Common,5.723147754964493,1410
1411,1531.61,None,None,None,None,Potters,Smoke,Cap-Black,Hollow-Swirley,Coin,Rare,15.016053913053993,1411
1412,913.42,None,None,None,None,Rainbow-Shades,Ogre,Christmas-Vibes,Silver,Ruby-Fiddle,Common,3.3344296624650798,1412
1413,1518.2,None,None,None,None,Party-Shades,Blue-Gum,Messy-Blue,Hollow-Swirley-Angel,Mauve,Rare,14.22366352629522,1413
1414,893.8,None,None,None,None,Goof,Mr-Mustache,Nerd,White,Salmon-Fiddle,Common,2.595572200608031,1414
1415,1537.63,None,None,None,None,Banana-Shades,Mr-Mustache,Rabbit-Brown,Hollow-Swirley,Banana,Rare,15.233259064155988,1415
1416,1549.63,None,None,None,None,Wishful,Tiny-Tongue,Cap-Purple,Hollow-Black-Angel,Air-Force-Fiddle,Rare,15.971742799968979,1416
1417,948.64,None,None,None,None,Spaced-Out,Big-Smile,Uncle-Fro,Rose,Air-Force,Common,5.343239715479042,1417
1418,921.22,None,None,None,None,Zebra-Shades,Kissy-Lips,Pointed-Beanie-Yellow,Silver,Cider,Common,3.9207919556993738,1418
1419,940.63,None,None,None,None,Disturbed,Rose-Swag,Bandana-Green,Silver,Puce-Fiddle,Common,5.050030214696561,1419
1420,1537.82,None,None,None,None,None,None,Hotdog,Hollow-Bored-Fish-White,Salmon,Rare,15.145755816658296,1420
1421,1538.43,None,None,None,None,Shocking,Dope,Flower-Hat-Blue,Hollow-Poison-Angel,Mint,Rare,15.711377307905943,1421
1422,1535.82,None,None,None,None,None,None,Mohawk-Purple,Hollow-Bored-Fish-Angel-Rose,Salmon,Rare,15.080619924691533,1422
1423,1549.23,None,None,None,None,Wishful,Mr-Mustache,Captain,Hollow-Pineapple,Cider,Rare,16.058437082792263,1423
1424,1532.62,None,None,None,None,Badboi-Shades,Ogre,Rabbit-White,Hollow-Swirley,Moss,Rare,14.972811113897697,1424
1425,1543.62,None,None,None,None,Star-Gazer,Smoke,French-Influence,Hollow-Swirley,Purple-Clouds,Rare,15.62407887279865,1425
1426,931.03,None,None,None,None,Badboi-Shades,Rose-Swag,Emo-Red,Rose,Grizzle,Common,4.311468297515371,1426
1427,913.02,None,None,None,None,Rainbow-Shades,Interesting,Pointed-Beanie-Yellow,Rose,Green-Clouds,Common,3.497149945419914,1427
1428,978.46,None,None,None,None,WTF,Robo-Teeth,Uncle-Fro,Purple,Purple-Clouds,Common,6.950205048061873,1428
1429,900.6,None,None,None,None,Inspector-Lense,Krooked-Smile,Nerd,White,Purple-Clouds,Common,2.9538175867259753,1429
1430,3860.68,None,None,Mopy,None,None,None,Mohawk-Red,Rainbow,Electric,Elite,47.68244681033757,1430
1431,896.6,None,None,None,None,In-Love,Mr-Mustache,Rice-Fields,White,Carolina,Common,2.541000299949836,1431
1432,971.46,None,None,None,None,Banana-Shades,Drooling,Mohawk-Purple,Purple,Moss,Common,6.4724388720252115,1432
1433,1513.42,None,None,None,None,Zebra-Shades,Displeased,Pineapple-Fro,Hollow-Golden,Khaki,Rare,14.842652321181902,1433
1434,1523.81,None,None,None,None,None,None,Nerd,Hollow-Bored-Fish-Angel-Silver,Salmon,Rare,14.765799993157941,1434
1435,984.06,None,None,None,None,Bored-Lizzard,Tiny-Tongue,Cap-Purple,Blue,Powder,Common,7.286887648977444,1435
1436,997.07,None,None,None,None,Bored-Lizzard,Monster,Lama-Love,Red,Pine,Common,7.807927094561292,1436
1437,978.47,None,None,None,None,Funky-Apple,Smoke,Nerd,Red,Prussian,Common,7.188986020982748,1437
1438,911.0,None,None,None,None,Pandas,Ogre,Pointed-Beanie-Red,White,Electric,Common,3.22538607669728,1438
1439,3785.83,None,None,None,Hoodie-Cat,Shocking,Robo-Teeth,Nerd,Rose,Coin,Elite,42.10514191054091,1439
1440,3857.65,None,None,None,Hoodie-Blue,In-Love,Interesting,Flower-White,Pineapple,Powder,Elite,46.04451921684954,1440
1441,931.83,None,None,None,None,Spaced-Out,Rose-Swag,Mouse-Beanie,Rose,Worldly-Fiddle,Common,4.821869870888606,1441
1442,1531.62,None,None,None,None,Zebra-Shades,Pipe,Flower-Blue,Hollow-Poison-Angel,Salmon,Rare,15.146590917483008,1442
1443,1552.23,None,None,None,None,Funky-Apple,Pipe,Cop,Hollow-Black-Angel,Carolina,Rare,16.221431176483165,1443
1444,988.47,None,None,None,None,Funky-Apple,Robo-Teeth,White-Halo,Purple,Electric,Common,7.36267455435779,1444
1445,1538.63,None,None,None,None,None,None,Beanie-Black,Hollow-Bored-Fish-Silver,Salmon-Fiddle,Rare,15.503962003738755,1445
1446,888.99,None,None,None,None,Shocking,Tiny-Tongue,Top-Hat-Grey,White,Flamingo,Common,2.128774316750977,1446
1447,1536.82,None,None,None,None,None,None,Pretty-Ribbon-Red,Hollow-Bored-Fish-Angel-Silver,Purple-Clouds,Rare,15.286913371929552,1447
1448,1543.63,None,None,None,None,Banana-Shades,Flabber,Pretty-Ribbon-Red,Rainbow,Grizzle,Rare,15.646058951172778,1448
1449,910.41,None,None,None,None,Shocking,Smoke,Chopper-Kid,Silver,Blue-Clouds,Common,3.2370322663035482,1449
1450,1562.44,None,None,None,None,Pandas,Intense,McFro,Hollow-Black-Angel,Grizzle,Rare,16.46017296871242,1450
1451,904.2,None,None,None,None,Inspector-Lense,Yellow-Gum,Princess,Silver,Mint,Common,3.2586385507689566,1451
1452,1514.6,None,None,None,None,Potters,Yellow-Gum,Flower-Blue,Hollow-Swirley,Electric,Rare,14.234379577242454,1452
1453,927.22,None,None,None,None,Badboi-Shades,Rose-Swag,Pretty-Ribbon-Grey,Silver,Grey,Common,4.072848154533893,1453
1454,924.83,None,None,None,None,Goof,Mr-Mustache,Cap-Black,Rose,Khaki,Common,4.094680457976108,1454
1455,1550.23,None,None,None,None,Potters,Fangs,Sunday-Hat-Blue,Hollow-Black-Angel,Green-Clouds,Rare,16.134549958908533,1455
1456,910.82,None,None,None,None,Party-Shades,Mr-Mustache,Flower-Blue,Silver,Mint,Common,3.4756872139165065,1456
1457,909.41,None,None,None,None,Shocking,Interesting,Messy-Purple,White,Green-Clouds,Common,3.2580299624398448,1457
1458,1505.6,None,None,None,None,Party-Shades,Yellow-Gum,Pirate-Band-Yellow,Hollow-Pineapple,Coin,Rare,13.441728275476898,1458
1459,1513.02,None,None,None,None,None,None,Pineapple-Fro,Hollow-Dead-Fish-White,Pine,Rare,14.820115446283024,1459
1460,864.58,None,None,None,None,Zebra-Shades,Yellow-Gum,Princess,White,Pink-Clouds,Common,1.1186308833128038,1460
1461,1518.61,None,None,None,None,Rainbow-Shades,Kissy-Lips,Captain,Hollow-Collage,Puce,Rare,14.386644528467363,1461
1462,939.22,None,None,None,None,Sad,Displeased,Stay-Fit,Silver,Mauve,Common,4.670048346429365,1462
1463,1501.0,None,None,None,None,Rainbow-Shades,Yellow-Gum,Cap-Red,Hollow-Black-Angel,Pigeon,Rare,13.366089236502148,1463
1464,1537.01,None,None,None,None,None,None,Devil-Horns,Hollow-Bored-Fish-Rose,Teal,Rare,15.058835436587529,1464
1465,919.21,None,None,None,None,Bored-Lizzard,Smoke,French-Influence,Silver,Teal,Common,3.758076095752046,1465
1466,933.02,None,None,None,None,WTF,Silence,Mohawk-Red,Rose,Grizzle,Common,4.463707110003511,1466
1467,989.07,None,None,None,None,Suspicious,Rude-Tongue,Cap-White,Purple,Apricot,Common,7.579901462918372,1467
1468,1546.03,None,None,None,None,Wishful,Silence,Flower-Hat-Blue,Hollow-Pineapple-Angel,Carolina,Rare,16.112869840458366,1468
1469,977.87,None,None,None,None,Banana-Shades,Drooling,Mohawk-Black,Red,Moss,Common,6.809112770459605,1469
1470,898.2,None,None,None,None,In-Love,Yellow-Gum,Messy-Purple,Silver,Apricot,Common,2.62874655347692,1470
1471,971.06,None,None,None,None,Goof,Rude-Tongue,Gel-Red,Green,Purple-Clouds,Common,6.418353819110006,1471
1472,1542.01,None,None,None,None,Star-Gazer,Smoke,Emo-Brown,Hollow-Golden,Puce,Rare,15.580840384439334,1472
1473,941.62,None,None,None,None,Sad,Monster,Poop-Scoop,Rose,Pigeon,Common,4.854639954194725,1473
1474,924.41,None,None,None,None,Sad,Blue-Gum,Poop-Scoop,Silver,Teal,Common,3.9209441380448093,1474
1475,1528.23,None,None,None,None,Rainbow-Shades,Big-Smile,Flower-Purple,Hollow-Pineapple,Banana,Rare,14.972641599717724,1475
1476,955.85,None,None,None,None,Zebra-Shades,Tiny-Tongue,Messy-Purple,Purple,Worldly,Common,5.77752838135255,1476
1477,1525.22,None,None,None,None,Provocative,Big-Smile,Pineapple-Fro,Hollow-Swirley,Electric,Rare,15.483108252338894,1477
1478,940.43,None,None,None,None,Bored-Lizzard,Rainbow-Puke,Yellow-Lemon,Silver,Pigeon,Common,5.126095285940785,1478
1479,3740.43,None,None,None,School-Uniform,Zebra-Shades,Dope,Flower-Red,White,Teal,Elite,39.82668890439231,1479
1480,935.02,None,None,None,None,Blue-Puppies,Fangs,Sunday-Hat-White,Silver,Air-Force-Fiddle,Common,4.789569199024772,1480
1481,958.04,None,None,None,None,In-Love,Fangs,Shrooms,Purple,Mauve,Common,5.658077041538901,1481
1482,1551.03,None,None,None,None,Potters,Dope,Pretty-Ribbon-Red,Hollow-Golden,Mint,Rare,16.069322749723984,1482
1483,1532.62,None,None,None,None,Banana-Shades,Interesting,Flower-White,Hollow-Pineapple,Green-Clouds,Rare,15.222464698787922,1483
1484,1547.22,None,None,None,None,Infectious,Rude-Tongue,Light-Bulb,Hollow-Collage,Teal,Rare,15.743704063679479,1484
1485,1533.43,None,None,None,None,None,None,Flower-Red,Hollow-Dead-Fish-White,Mint-Fiddle,Rare,15.428075204012828,1485
1486,924.22,None,None,None,None,Potters,Smoke,Pretty-Ribbon-Red,Silver,Grey-Clouds,Common,4.051055081482544,1486
1487,1530.82,None,None,None,None,None,None,Yellow-Lemon,Hollow-Bored-Fish-White,Grey,Rare,15.156741552958152,1487
1488,905.6,None,None,None,None,Potters,Yellow-Gum,Cap-White,Rose,Coin,Common,3.052123476343593,1488
1489,962.65,None,None,None,None,In-Love,Monster,Wizzo,Blue,Salmon,Common,6.081679949352305,1489
1490,4600.87,Frank,None,None,Hoodie-Black,Adorable,Ogre,Frank-Fro,Experimental,Grape-Burst,Elite,74.88798691731576,1490
1491,940.63,None,None,None,None,Provocative,Kissy-Lips,Mr-Brain,Silver,Mint,Common,4.963318607903403,1491
1492,891.6,None,None,None,None,Banana-Shades,Monster,Cap-Black,White,Electric,Common,2.2915641411943364,1492
1493,872.58,None,None,None,None,Badboi-Shades,Yellow-Gum,Builder-Joe,White,Puce-Fiddle,Common,1.3031833443564698,1493
1494,911.41,None,None,None,None,Banana-Shades,Stressed,Beanie-Black,Silver,Flamingo,Common,3.4757089322773473,1494
1495,1528.22,None,None,None,None,None,None,Princess,Bored-Fish-Collage,Worldly,Rare,15.123997441170758,1495
1496,943.82,None,None,None,None,Suspicious,Dope,Mohawk-Purple,Silver,Purple-Clouds,Common,4.974030374143883,1496
1497,948.24,None,None,None,None,Badboi-Shades,Blue-Gum,Uncle-Fro,Purple,Puce,Common,5.321490097329827,1497
1498,919.42,None,None,None,None,Party-Shades,Robo-Teeth,Captain,Rose,Attitude,Common,3.866320087777739,1498
1499,1519.4,None,None,None,None,Potters,Smoke,Flower-Purple,Hollow-Swirley,Teal,Rare,14.49486230342546,1499
1500,932.23,None,None,None,None,Badboi-Shades,Kissy-Lips,Lama-Love,Rose,Attitude,Common,4.2899360741775725,1500
1501,1525.61,None,None,None,None,Banana-Shades,Rude-Tongue,Professor-Black,Hollow-Pineapple,Puce,Rare,14.451676029893065,1501
1502,906.6,None,None,None,None,Goof,Rainbow-Puke,Shrooms,White,Teal,Common,2.8671102176019776,1502
1503,977.86,None,None,None,None,Shocking,Big-Smile,Afro,Green,Teal,Common,6.885542943597536,1503
1504,956.86,None,None,None,None,Rainbow-Shades,Rose-Swag,Flower-Pink,Red,Carolina,Common,6.038132871685588,1504
1505,909.62,None,None,None,None,Rainbow-Shades,Happy-Fangs,Salsa,Rose,Moss,Common,3.2040709269378174,1505
1506,899.0,None,None,None,None,Potters,Krooked-Smile,Princess,White,Air-Force,Common,2.964690250845702,1506
1507,937.62,None,None,None,None,Star-Gazer,Drooling,Cap-Red,Silver,Powder,Common,4.80056357768551,1507
1508,899.2,None,None,None,None,Badboi-Shades,Yellow-Gum,Rice-Fields,Rose,Green-Clouds,Common,2.6937912091131113,1508
1509,3852.76,None,None,None,Master-Chef,WTF,Fangs,Flower-Red,Collage,Carolina,Elite,45.925128742118424,1509
1510,929.01,None,None,None,None,Football-Lemon,Robo-Teeth,Cap-Black,Silver,Mauve,Common,4.322571354025425,1510
1511,1525.81,None,None,None,None,Banana-Shades,Tiny-Tongue,Captain,Hollow-Pineapple-Angel,Tiffany,Rare,14.788502079334547,1511
1512,908.21,None,None,None,None,Goof,Rude-Tongue,Beanie-Black,Silver,Puce-Fiddle,Common,3.3020421094887094,1512
1513,1537.62,None,None,None,None,Inspector-Lense,Monster,Builder-Joe,Hollow-Swirley,Coin,Rare,15.363613496720857,1513
1514,885.99,None,None,None,None,Double-Vision,Yellow-Gum,Flower-White,White,Electric,Common,2.172117140839322,1514
1515,896.6,None,None,None,None,Rainbow-Shades,Big-Smile,Gel-Blue,White,Grey,Common,2.356482685327124,1515
1516,961.84,None,None,None,None,Potters,Tiny-Tongue,Bandana-Green,Blue,Teal,Common,6.212038721466033,1516
1517,907.61,None,None,None,None,Zebra-Shades,Blue-Gum,Emo-Brown,Silver,Worldly,Common,3.1390611020985206,1517
1518,942.84,None,None,None,None,Party-Shades,Big-Smile,Mouse-Beanie,Purple,Mauve,Common,5.41903097332554,1518
1519,914.62,None,None,None,None,Banana-Shades,Happy-Fangs,Rice-Fields,Rose,Grizzle,Common,3.5300026540039955,1519
1520,865.59,None,None,None,None,Party-Shades,Silence,Pineapple-Fro,White,Pine,Common,1.6942771021261775,1520
1521,893.99,None,None,None,None,Inspector-Lense,Krooked-Smile,Yellow-Lemon,White,Salmon,Common,2.6171828115395925,1521
1522,907.8,None,None,None,None,Star-Gazer,Fangs,Emo-Blonde,White,Salmon,Common,3.160258814113953,1522
1523,881.19,None,None,None,None,Goof,Silence,Flower-White,White,Puce,Common,1.9116604150321828,1523
1524,1527.41,None,None,None,None,None,None,Uncle-Fro,Bored-Fish-Collage,Teal,Rare,14.722183214649318,1524
1525,963.86,None,None,None,None,Badboi-Shades,Flabber,Princess,Blue,Puce-Fiddle,Common,6.494184197693237,1525
1526,960.45,None,None,None,None,Party-Shades,Robo-Teeth,Beanie-Pink,Blue,Blue-Clouds,Common,6.200861804896037,1526
1527,1496.99,None,None,None,None,Rainbow-Shades,Smoke,Builder-Joe,Hollow-Pineapple,Mauve,Rare,13.181267288541951,1527
1528,3755.6,None,None,None,Hoodie-Cat,Zebra-Shades,Yellow-Gum,Cap-Red,Silver,Blue-Clouds,Elite,40.29296103658167,1528
1529,956.06,None,None,None,None,Pandas,Surprised,Pineapple-Fro,Purple,Air-Force-Fiddle,Common,6.602897653371742,1529
1530,1552.83,None,None,None,None,Wishful,Fangs,Bandana-Green,Gumball,Air-Force-Fiddle,Rare,16.27582478214938,1530
1531,1552.63,None,None,None,None,WTF,Dope,Builder-Joe,Hollow-Black,Khaki,Rare,16.16719393080147,1531
1532,1517.61,None,None,None,None,Rainbow-Shades,Happy-Fangs,Lucky-Irish,Rainbow,Salmon,Rare,14.191336747017925,1532
1533,956.45,None,None,None,None,Party-Shades,Blue-Gum,Sunday-Hat-Blue,Red,Green-Clouds,Common,5.918594679421056,1533
1534,909.4,None,None,None,None,In-Love,Displeased,Professor-Pink,White,Tiffany,Common,2.9645553898686385,1534
1535,1538.82,None,None,None,None,Wishful,Blue-Gum,Flower-Hat-Blue,Hollow-Swirley-Angel,Worldly,Rare,15.71116007237272,1535
1536,907.01,None,None,None,None,Zebra-Shades,Tiny-Tongue,Pointed-Beanie-Pink,Rose,Pigeon,Common,3.084771795544792,1536
1537,1569.84,None,None,None,None,Creepy-Zombie,Fangs,Beanie-Black,Hollow-Zombie,Lemonade,Rare,17.2094640675175,1537
1538,980.47,None,None,None,None,WTF,Drooling,Chef,Blue,Mint-Fiddle,Common,7.189203316576119,1538
1539,873.19,None,None,None,None,Rainbow-Shades,Tiny-Tongue,Yellow-Lemon,White,Banana,Common,1.487714094888919,1539
1540,951.24,None,None,None,None,Banana-Shades,Blue-Gum,Cap-Red,Purple,Purple-Clouds,Common,5.538538757845797,1540
1541,939.23,None,None,None,None,Football-Lemon,Smoke,Pirate-Band-Yellow,Silver,Air-Force-Fiddle,Common,4.702627145014218,1541
1542,1515.81,None,None,None,None,Party-Shades,Smoke,Pretty-Ribbon-Pink,Hollow-Swirley,Carolina,Rare,14.15833624518614,1542
1543,926.42,None,None,None,None,Provocative,Smoke,Bandana-Orange,Rose,Flamingo,Common,4.170349917732725,1543
1544,876.98,None,None,None,None,Pandas,Blue-Gum,Princess,White,Mauve,Common,1.7918092260768035,1544
1545,903.2,None,None,None,None,WTF,Happy-Fangs,Cap-Red,White,Puce-Fiddle,Common,2.888742460698892,1545
1546,980.87,None,None,None,None,Zebra-Shades,Silence,Emo-Blonde,Green,Ruby-Fiddle,Common,7.1240066561132895,1546
1547,930.83,None,None,None,None,In-Love,Pipe,Poop-Scoop,Rose,Worldly-Fiddle,Common,4.257213785262296,1547
1548,914.21,None,None,None,None,WTF,Tiny-Tongue,Mr-Brain,Rose,Coin,Common,3.54084048212382,1548
1549,877.59,None,None,None,None,Shocking,Yellow-Gum,Sunday-Hat-White,White,Moss,Common,1.6944682275842855,1549
1550,971.66,None,None,None,None,Infectious,Happy-Fangs,Mouse-Beanie,Purple,Apricot,Common,6.9827664886918885,1550
1551,1533.23,None,None,None,None,Badboi-Shades,Drooling,Beanie-Pink,Hollow-Leopard,Lemonade,Rare,15.287744044468566,1551
1552,1533.21,None,None,None,None,Infectious,Pipe,Sunday-Hat-White,Hollow-Swirley,Mauve,Rare,15.265751007703493,1552
1553,912.01,None,None,None,None,WTF,Mr-Mustache,French-Influence,White,Apricot,Common,3.3555447571423995,1553
1554,965.05,None,None,None,None,Rainbow-Shades,Kissy-Lips,Chocolate-Front-Flip,Blue,Blue-Clouds,Common,6.059778216782466,1554
1555,899.0,None,None,None,None,Rainbow-Shades,Displeased,Captain,Rose,Puce,Common,2.7588966463280786,1555
1556,968.85,None,None,None,None,Bored-Lizzard,Tiny-Tongue,Builder-Joe,Green,Mauve,Common,6.52671085713538,1556
1557,928.22,None,None,None,None,Shocking,Ogre,Unicorn,Silver,Powder,Common,4.029818316730379,1557
1558,931.62,None,None,None,None,Provocative,Monster,Builder-Joe,Silver,Puce-Fiddle,Common,4.4963554500919285,1558
1559,904.41,None,None,None,None,Rainbow-Shades,Monster,Cap-Purple,Silver,Air-Force-Fiddle,Common,2.9652117178818256,1559
1560,1500.2,None,None,None,None,Badboi-Shades,Yellow-Gum,Nerd,Hollow-Swirley,Worldly-Fiddle,Rare,13.496117567819816,1560
1561,1562.44,None,None,None,None,Infectious,Intense,Pretty-Ribbon-Red,Hollow-Black-Angel,Green-Clouds,Rare,16.677317301664214,1561
1562,905.0,None,None,None,None,Wishful,Monster,Cap-Red,White,Purple-Clouds,Common,3.018909979324438,1562
1563,925.42,None,None,None,None,Shocking,Displeased,Bandana-Green,Silver,Pine,Common,4.235968294480081,1563
